FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
737.49600,-1.24893,-0.62960,-0.93449,0.53769,1.43075,1.07317,1.41857,1.36789,1.72025,1.53444,-0.25260,0.59192,1.63214,1.26580,1.78929,1.57907,1.56444,1.44766,-1.25946,0.78737,1.26050
737.50000,-1.05583,-0.50810,-0.43615,0.71287,1.87828,1.28905,1.59054,1.47851,1.76654,1.57813,0.03008,0.87787,2.00047,1.50733,1.99981,1.70396,1.80619,1.56189,-0.91907,0.95181,1.19994
737.50400,-0.95929,-0.50810,-0.13714,0.71287,1.99016,1.24587,1.65933,1.47851,1.76654,1.62182,0.14315,1.02085,2.22147,1.50733,2.06998,1.75391,1.80619,1.59045,-1.14600,0.86959,1.19994
737.50800,-1.15238,-0.69035,-0.73515,0.30412,1.87828,0.98682,1.55615,1.34024,1.74339,1.59998,-0.13953,0.87787,2.22147,1.33481,2.03489,1.62902,1.73712,1.44766,-1.59986,0.54070,1.19994
737.51200,-1.24893,-0.75109,-0.73515,0.12893,1.87828,0.90047,1.41857,1.22962,1.65083,1.49075,-0.08299,0.73490,2.14780,1.36931,1.92963,1.55409,1.66805,1.27631,-1.71332,0.45847,1.10910
737.51600,-1.10411,-0.69035,-0.23681,0.42090,1.99016,0.98682,1.41857,1.20197,1.48885,1.35967,-0.19607,0.59192,2.14780,1.33481,1.85946,1.47916,1.52991,1.19064,-1.37293,0.62292,0.98798
737.52000,-1.15238,-0.69035,-0.03748,0.47930,1.99016,0.98682,1.41857,1.11900,1.39629,1.27229,-0.36567,0.68724,2.00047,1.26580,1.71911,1.37925,1.42630,1.10496,-1.25946,0.70514,0.95770
737.52400,-1.39375,-0.87259,-0.63549,0.30412,1.65452,0.85729,1.28099,0.98073,1.32687,1.22860,-0.13953,0.44894,1.77947,1.09327,1.54368,1.22939,1.25363,0.96217,-1.71332,0.45847,0.98798
737.52800,-1.49029,-0.99409,-1.13383,-0.04625,1.54263,0.77094,1.17781,0.92542,1.23431,1.14122,-0.36567,0.35363,1.63214,0.98975,1.43842,1.07952,1.15002,0.76227,-1.94025,0.37625,1.01826
737.53200,-1.39375,-0.87259,-0.83482,-0.10464,1.76640,0.98682,1.31538,0.95308,1.18803,1.07568,-0.42221,0.44894,1.63214,0.98975,1.47351,1.07952,1.11549,0.79083,-1.48639,0.78737,1.01826
737.53600,-1.34547,-0.69035,-0.23681,0.71287,1.87828,1.07317,1.41857,1.00839,1.18803,1.07568,-0.47874,0.63958,1.63214,1.05876,1.47351,1.07952,1.01188,0.76227,-1.14600,1.03403,1.07882
737.54000,-1.49029,-0.81184,-0.93449,0.82966,1.54263,0.98682,1.31538,0.92542,1.14175,1.03199,-0.47874,0.54426,1.41114,0.98975,1.33316,0.95464,0.83920,0.64804,-1.48639,0.86959,1.16966
737.54400,-1.63511,-0.93334,-1.73184,0.36251,1.20699,0.90047,1.17781,0.81481,1.04918,0.92276,-0.53528,0.25831,1.04281,0.81723,1.19281,0.80477,0.73560,0.47669,-1.71332,0.70514,1.16966
737.54800,-1.58684,-0.75109,-1.23350,0.77127,1.31887,1.03000,1.17781,0.81481,0.91034,0.81353,-0.93103,0.40129,0.74815,0.81723,1.05246,0.75482,0.56292,0.41957,-1.25946,1.03403,1.10910
737.55200,-1.39375,-0.50810,-0.93449,0.94645,1.31887,1.20270,1.21220,0.81481,0.79464,0.74800,-1.04410,0.54426,0.60082,0.85173,0.98229,0.70486,0.35571,0.39102,-0.91907,1.36292,1.10910
737.55600,-1.53857,-0.56885,-1.33316,1.00484,0.98322,1.15952,1.04023,0.73184,0.72522,0.66061,-1.27024,0.25831,0.23249,0.71371,0.77177,0.55500,0.21757,0.16255,-1.03253,1.19848,1.13938
737.56000,-1.68339,-0.69035,-1.93117,0.88805,0.53569,1.07317,0.83386,0.64888,0.63266,0.52954,-1.72252,0.16299,-0.20951,0.47217,0.49108,0.40513,0.04490,0.07688,-1.14600,1.03403,1.13938
737.56400,-1.63511,-0.69035,-1.73184,1.18002,0.53569,1.20270,0.83386,0.64888,0.51696,0.44216,-2.00520,0.25831,-0.50417,0.47217,0.42090,0.35518,-0.05871,-0.00880,-0.80560,1.28070,1.07882
737.56800,-1.53857,-0.56885,-1.23350,1.53039,0.53569,1.37540,0.86826,0.70419,0.44753,0.39846,-1.66599,0.35363,-0.65150,0.54118,0.31564,0.33020,-0.16232,-0.03735,-0.35174,1.60959,1.04854
737.57200,-1.63511,-0.56885,-1.53250,1.35520,0.31193,1.33223,0.73068,0.67653,0.42439,0.39846,-1.72252,0.25831,-0.87250,0.47217,0.21038,0.25527,-0.30046,-0.12303,-0.57867,1.52737,1.04854
737.57600,-1.82821,-0.75109,-2.03084,0.94645,-0.02372,1.20270,0.59310,0.62123,0.42439,0.37662,-2.17481,0.02002,-1.09350,0.33415,0.07003,0.15536,-0.50767,-0.32293,-0.91907,1.19848,1.10910
737.58000,-1.73166,-0.62960,-2.03084,0.82966,-0.13560,1.28905,0.59310,0.64888,0.42439,0.37662,-1.89213,0.11533,-1.16716,0.33415,0.07003,0.15536,-0.47313,-0.26582,-0.69214,1.36292,1.04854
737.58400,-1.49029,-0.38660,-1.73184,1.76396,0.08816,1.46175,0.69628,0.78715,0.47067,0.46400,-1.55292,0.49660,-1.09350,0.43767,0.14021,0.28025,-0.36953,-0.12303,-0.23828,1.60959,0.98798
737.58800,-1.49029,-0.38660,-1.63217,1.82236,-0.13560,1.50493,0.73068,0.87011,0.54010,0.55138,-1.72252,0.59192,-1.01983,0.54118,0.21038,0.35518,-0.40406,-0.12303,-0.23828,1.60959,1.01826
737.59200,-1.63511,-0.44735,-2.03084,1.29681,-0.35937,1.37540,0.62749,0.81481,0.63266,0.61692,-2.06174,0.25831,-1.16716,0.50668,0.21038,0.35518,-0.40406,-0.12303,-0.69214,1.28070,1.04854
737.59600,-1.63511,-0.44735,-2.13051,1.53039,-0.35937,1.33223,0.62749,0.84246,0.67894,0.63877,-2.11827,0.11533,-1.09350,0.54118,0.24547,0.40513,-0.36953,-0.00880,-0.57867,1.19848,1.01826
737.60000,-1.49029,-0.32585,-1.33316,1.58878,-0.02372,1.50493,0.73068,0.92542,0.72522,0.70430,-1.77906,0.49660,-0.94616,0.74822,0.31564,0.53002,-0.19685,0.13399,-0.23828,1.44515,0.95770
737.60400,-1.39375,-0.20436,-1.13383,1.64717,-0.13560,1.50493,0.76507,0.98073,0.79464,0.76984,-1.89213,0.59192,-1.01983,0.85173,0.35073,0.60495,-0.23139,0.21967,-0.35174,1.44515,0.98798
737.60800,-1.63511,-0.44735,-1.63217,1.29681,-0.35937,1.28905,0.69628,0.89777,0.84092,0.83538,-2.28788,0.44894,-1.09350,0.81723,0.35073,0.60495,-0.26592,0.16255,-0.80560,0.95181,1.01826
737.61200,-1.58684,-0.50810,-1.63217,1.23842,-0.47125,1.24587,0.66189,0.89777,0.84092,0.83538,-2.11827,0.44894,-1.09350,0.88624,0.35073,0.65491,-0.19685,0.19111,-0.80560,0.86959,1.01826
737.61600,-1.34547,-0.32585,-1.03416,1.58878,-0.24748,1.41858,0.73068,1.00839,0.84092,0.85722,-1.72252,0.63958,-0.94616,0.98975,0.38581,0.75482,-0.12778,0.27678,-0.35174,1.19848,0.98798
737.62000,-1.29720,-0.20436,-0.73515,1.53039,-0.13560,1.41858,0.76507,1.00839,0.81778,0.87907,-1.43985,0.73490,-0.87250,0.98975,0.38581,0.77979,-0.09324,0.36246,-0.23828,1.19848,0.95770
737.62400,-1.34547,-0.26511,-1.33316,1.29681,-0.47125,1.20270,0.59310,0.92542,0.81778,0.90091,-1.43985,0.68724,-0.94616,0.92074,0.28055,0.75482,-0.23139,0.27678,-0.57867,0.86959,0.98798
737.62800,-1.39375,-0.26511,-1.53250,0.94645,-0.58313,1.20270,0.48992,0.87011,0.77150,0.85722,-1.55292,0.73490,-1.16716,0.92074,0.21038,0.70486,-0.26592,0.21967,-0.69214,0.78737,0.98798
737.63200,-1.20065,-0.02211,-1.03416,0.94645,-0.47125,1.28905,0.52431,0.89777,0.70208,0.81353,-1.72252,0.97319,-1.24083,0.98975,0.21038,0.72984,-0.19685,0.39102,-0.23828,1.11626,0.89714
737.63600,-1.10411,0.03864,-0.93449,1.64717,-0.24748,1.24587,0.55870,0.89777,0.65580,0.79169,-1.89213,0.87787,-1.24083,0.98975,0.14021,0.72984,-0.30046,0.39102,-0.12481,1.11626,0.83658
737.64000,-1.20065,-0.02211,-1.33316,1.41360,-0.47125,1.07317,0.45552,0.75950,0.65580,0.76984,-1.83560,0.44894,-1.38816,0.81723,0.07003,0.62993,-0.33499,0.24823,-0.46521,0.86959,0.83658
737.64400,-1.29720,-0.14361,-1.33316,1.00484,-0.58313,0.90047,0.38673,0.67653,0.60952,0.70430,-1.77906,0.40129,-1.38816,0.71371,0.07003,0.55500,-0.26592,0.10544,-0.80560,0.62292,0.80630
737.64800,-1.20065,-0.08286,-1.03416,1.18002,-0.47125,0.90047,0.38673,0.67653,0.54010,0.61692,-1.77906,0.44894,-1.38816,0.71371,0.03495,0.55500,-0.36953,0.13399,-0.57867,0.70514,0.68518
737.65200,-1.00756,0.16013,-0.43615,1.23842,-0.35937,0.94365,0.42113,0.70419,0.51696,0.61692,-2.06174,0.59192,-1.60916,0.81723,-0.00014,0.62993,-0.50767,0.27678,-0.23828,0.86959,0.59434
737.65600,-0.95929,0.09938,-0.63549,1.06324,-0.47125,0.77094,0.38673,0.59357,0.51696,0.61692,-2.17481,0.49660,-1.53549,0.67920,-0.00014,0.53002,-0.50767,0.19111,-0.57867,0.54070,0.59434
737.66000,-0.95929,0.16013,-0.93449,0.82966,-0.58313,0.59824,0.24915,0.51061,0.49382,0.57323,-1.60945,0.40129,-1.53549,0.61019,-0.07031,0.45509,-0.57674,0.04832,-0.80560,0.29403,0.53378
737.66400,-0.66965,0.28163,-0.43615,0.94645,-0.35937,0.64142,0.31794,0.53826,0.49382,0.57323,-1.27024,0.44894,-1.31449,0.64470,0.03495,0.53002,-0.47313,0.10544,-0.46521,0.37625,0.44294
737.66800,-0.47655,0.46387,-0.03748,1.06324,-0.02372,0.68459,0.42113,0.56592,0.49382,0.59508,-0.98756,0.63958,-0.87250,0.67920,0.17529,0.57997,-0.23139,0.16255,-0.23828,0.45847,0.38238
737.67200,-0.47655,0.40313,-0.03748,0.77127,-0.13560,0.55507,0.35234,0.48295,0.51696,0.59508,-1.04410,0.49660,-0.79883,0.61019,0.21038,0.50504,-0.02417,0.04832,-0.57867,0.12958,0.29154
737.67600,-0.52483,0.16013,-0.23681,0.07054,-0.13560,0.29601,0.24915,0.37234,0.56324,0.61692,-1.32678,0.11533,-0.72517,0.36866,0.21038,0.43011,0.25211,-0.00880,-1.03253,-0.28153,0.26126
737.68000,-0.47655,0.09938,0.26153,0.18733,0.08816,0.25284,0.24915,0.31703,0.58638,0.61692,-0.87449,0.11533,-0.35684,0.29964,0.31564,0.45509,0.56292,-0.03735,-1.03253,-0.36375,0.17042
737.68400,-0.23519,0.28163,0.66020,1.00484,0.42381,0.25284,0.38673,0.31703,0.60952,0.63877,-0.47874,0.06768,0.01149,0.33415,0.49108,0.53002,0.73560,0.04832,-0.69214,-0.19931,0.07958
737.68800,-0.09037,0.46387,0.56053,0.65448,0.53569,0.25284,0.35234,0.31703,0.63266,0.66061,-0.42221,0.25831,0.08516,0.47217,0.52616,0.55500,0.63199,0.24823,-0.80560,-0.36375,0.07958
737.69200,-0.09037,0.52462,0.56053,0.47930,0.20005,0.08013,0.24915,0.23407,0.63266,0.63877,-0.64835,0.44894,-0.06217,0.57569,0.42090,0.55500,0.42478,0.33390,-1.03253,-0.61042,0.07958
737.69600,0.10273,0.70687,0.66020,0.59608,0.08816,0.03696,0.18036,0.17876,0.58638,0.59508,-0.64835,0.54426,-0.13584,0.67920,0.35073,0.55500,0.18304,0.41957,-0.91907,-0.61042,0.01902
737.70000,0.48891,1.13211,1.05888,0.77127,0.31193,0.25284,0.24915,0.23407,0.51696,0.59508,-0.42221,0.92553,-0.06217,0.85173,0.35073,0.62993,0.04490,0.56236,-0.35174,-0.44598,-0.04154
737.70400,0.63373,1.25360,1.45755,0.88805,0.42381,0.25284,0.24915,0.23407,0.49382,0.59508,-0.36567,1.21148,0.01149,0.95525,0.31564,0.65491,-0.09324,0.67659,-0.35174,-0.44598,-0.04154
737.70800,0.48891,1.25360,0.85954,0.59608,0.20005,0.08013,0.14597,0.12345,0.49382,0.57323,-0.02646,1.02085,0.01149,0.95525,0.28055,0.60495,-0.09324,0.59092,-0.69214,-0.77487,-0.04154
737.71200,0.63373,1.31435,0.75987,0.65448,0.08816,0.03696,0.11158,0.12345,0.49382,0.50769,-0.19607,1.11617,-0.06217,0.98975,0.28055,0.60495,-0.02417,0.59092,-0.46521,-0.85709,-0.04154
737.71600,0.92337,1.55735,1.15854,0.88805,0.20005,0.20966,0.18036,0.17876,0.44753,0.48585,-0.25260,1.44978,0.01149,1.12777,0.31564,0.67988,0.04490,0.73371,-0.01135,-0.52820,-0.10210
737.72000,0.97164,1.67884,1.35788,0.71287,0.31193,0.33919,0.24915,0.23407,0.44753,0.50769,-0.02646,1.59275,0.15882,1.23129,0.35073,0.70486,0.14850,0.73371,0.21558,-0.44598,-0.10210
737.72400,0.87510,1.67884,0.95921,0.42090,0.08816,0.25284,0.11158,0.17876,0.44753,0.48585,0.03008,1.54509,0.15882,1.26580,0.28055,0.65491,0.11397,0.61948,-0.12481,-0.69264,-0.04154
737.72800,0.87510,1.73959,0.66020,1.12163,-0.13560,0.16649,0.04279,0.15110,0.42439,0.44216,-0.13953,1.44978,0.08516,1.23129,0.24547,0.62993,0.07943,0.56236,-0.01135,-0.77487,-0.07182
737.73200,1.11646,1.98259,1.15854,1.35520,-0.02372,0.38236,0.11158,0.26172,0.40125,0.42031,-0.02646,1.68807,0.23249,1.30030,0.28055,0.70486,0.18304,0.70515,0.55598,-0.36375,-0.13239
737.73600,1.35783,2.22558,1.35788,1.47199,0.08816,0.55507,0.18036,0.34468,0.42439,0.46400,0.36929,1.97402,0.37982,1.43832,0.35073,0.80477,0.25211,0.76227,1.00984,-0.11709,-0.13239
737.74000,1.30956,2.16483,0.66020,1.47199,-0.24748,0.51189,0.11158,0.31703,0.47067,0.52954,0.08661,1.87870,0.45349,1.47283,0.38581,0.77979,0.25211,0.70515,0.78291,-0.28153,-0.07182
737.74400,1.35783,2.22558,0.46087,1.23842,-0.47125,0.42554,0.04279,0.28937,0.54010,0.52954,-0.02646,1.92636,0.60082,1.50733,0.42090,0.77979,0.35571,0.76227,0.78291,-0.36375,-0.07182
737.74800,1.59920,2.52932,1.15854,1.58878,-0.35937,0.59824,0.11158,0.37234,0.56324,0.50769,0.70850,2.11700,0.82182,1.61085,0.52616,0.85473,0.56292,0.84794,1.23677,-0.11709,-0.07182
737.75200,1.84056,2.65082,1.35788,1.70557,-0.24748,0.72777,0.18036,0.39999,0.56324,0.52954,0.82157,2.16466,0.96915,1.61085,0.59634,0.87970,0.66653,0.93362,1.57716,0.04736,-0.10210
737.75600,1.79229,2.52932,1.15854,1.53039,-0.58313,0.55507,0.11158,0.34468,0.58638,0.52954,0.59543,2.06934,0.82182,1.50733,0.56125,0.82975,0.70106,0.87650,1.46370,-0.19931,-0.10210
737.76000,1.64747,2.34708,0.66020,1.18002,-0.91878,0.33919,-0.02600,0.20641,0.56324,0.48585,0.31275,1.83104,0.67448,1.33481,0.52616,0.70486,0.66653,0.76227,1.12330,-0.52820,-0.10210
737.76400,1.74402,2.22558,0.85954,1.18002,-0.80690,0.33919,-0.02600,0.17876,0.51696,0.42031,0.36929,1.73573,0.60082,1.26580,0.45599,0.65491,0.66653,0.76227,1.35023,-0.36375,-0.19295
737.76800,1.84056,2.16483,1.25821,0.94645,-0.69501,0.38236,0.00839,0.23407,0.44753,0.37662,0.42583,1.68807,0.45349,1.19679,0.38581,0.62993,0.59746,0.73371,1.69063,-0.19931,-0.25351
737.77200,1.69574,1.92184,0.85954,0.36251,-0.91878,0.20966,-0.09479,0.12345,0.40125,0.31108,0.08661,1.25914,0.08516,0.95525,0.24547,0.53002,0.39025,0.56236,1.35023,-0.36375,-0.25351
737.77600,1.45438,1.55735,0.16186,0.65448,-1.47819,-0.00622,-0.30116,0.01283,0.30869,0.22370,0.08661,0.78255,-0.35684,0.71371,0.03495,0.33020,0.14850,0.21967,1.00984,-0.61042,-0.22323
737.78000,1.40610,1.31435,0.06219,0.71287,-1.59007,-0.00622,-0.33555,0.01283,0.21613,0.11447,-0.25260,0.73490,-0.72517,0.64470,-0.10540,0.28025,-0.05871,0.07688,1.23677,-0.44598,-0.25351
737.78400,1.50265,1.49660,0.36120,0.65448,-1.70196,0.12331,-0.23237,0.12345,0.19299,0.07078,-0.53528,0.73490,-0.87250,0.64470,-0.10540,0.35518,-0.05871,0.27678,1.80409,-0.03486,-0.25351
737.78800,1.55092,1.55735,-0.03748,0.94645,-2.03760,0.20966,-0.23237,0.17876,0.19299,0.11447,-0.76142,0.83021,-1.01983,0.61019,-0.10540,0.33020,-0.12778,0.19111,1.80409,0.04736,-0.16267
737.79200,1.35783,1.37510,-1.03416,0.59608,-2.37325,0.08013,-0.36995,0.12345,0.19299,0.04893,-0.76142,0.87787,-1.24083,0.50668,-0.24575,0.25527,-0.19685,0.04832,1.46370,-0.19931,-0.10210
737.79600,1.30956,1.37510,-1.03416,0.59608,-2.48513,0.03696,-0.47313,0.12345,0.14671,-0.01660,-0.93103,0.78255,-1.46182,0.50668,-0.31592,0.20531,-0.19685,-0.00880,1.57716,-0.11709,-0.16267
737.80000,1.45438,1.43585,-0.23681,0.71287,-2.26137,0.12331,-0.47313,0.15110,0.05415,-0.08214,-1.15717,0.97319,-1.38816,0.61019,-0.38610,0.23029,-0.23139,0.01976,1.91756,0.21181,-0.25351
737.80400,1.40610,1.31435,-0.33648,0.53769,-2.37325,0.03696,-0.64510,0.01283,-0.06155,-0.14768,-0.98756,1.02085,-1.53549,0.47217,-0.52644,0.13038,-0.33499,-0.03735,1.69063,0.04736,-0.34435
737.80800,1.16474,1.13211,-0.93449,0.30412,-2.70890,-0.22210,-0.85147,-0.15309,-0.15411,-0.21321,-1.21370,0.92553,-1.75649,0.29964,-0.70188,-0.04446,-0.43860,-0.20870,1.12330,-0.28153,-0.34435
737.81200,1.01992,0.94986,-0.83482,0.01215,-2.59701,-0.43797,-1.02344,-0.29137,-0.24668,-0.34429,-1.10063,0.83021,-1.75649,0.16162,-0.84222,-0.16935,-0.47313,-0.26582,0.78291,-0.44598,-0.46547
737.81600,1.11646,0.94986,-0.23681,-0.33822,-2.37325,-0.39480,-1.02344,-0.37433,-0.36238,-0.45352,-0.64835,0.83021,-1.68282,0.12712,-0.87731,-0.21930,-0.50767,-0.23726,1.00984,-0.28153,-0.61687
737.82000,1.11646,0.94986,0.16186,-0.04625,-2.14948,-0.48115,-1.05784,-0.51260,-0.43180,-0.51905,-0.59181,0.63958,-1.68282,0.05811,-0.94748,-0.31921,-0.57674,-0.23726,0.89637,-0.44598,-0.76827
737.82400,0.87510,0.70687,0.06219,0.30412,-2.03760,-0.78338,-1.26421,-0.76149,-0.52436,-0.60644,-0.19607,0.30597,-1.60916,-0.11442,-1.05274,-0.49405,-0.68034,-0.38005,0.32905,-0.93931,-0.85911
737.82800,0.73028,0.52462,0.26153,-0.16304,-1.92572,-0.99926,-1.47057,-0.98272,-0.66320,-0.78120,-0.19607,0.30597,-1.60916,-0.25244,-1.19309,-0.64392,-0.68034,-0.52284,-0.01135,-1.35043,-1.04079
737.83200,0.82682,0.58537,1.25821,-0.04625,-1.59007,-1.04243,-1.53936,-1.12099,-0.82519,-0.93412,-0.42221,0.40129,-1.60916,-0.32145,-1.29835,-0.74383,-0.74941,-0.52284,0.10212,-1.51487,-1.31331
737.83600,0.97164,0.70687,1.85622,-0.04625,-1.25443,-1.12878,-1.64254,-1.25927,-0.98717,-1.04335,-0.42221,0.35363,-1.60916,-0.39046,-1.43870,-0.81876,-0.81848,-0.63707,0.21558,-1.67932,-1.52528
737.84000,0.77855,0.52462,1.75655,-0.39661,-1.14254,-1.43101,-1.88331,-1.50815,-1.14915,-1.15258,-0.08299,0.16299,-1.68282,-0.56299,-1.61413,-0.99360,-0.88755,-0.80842,-0.35174,-2.17265,-1.70696
737.84400,0.63373,0.34238,1.55722,-0.63019,-1.14254,-1.69006,-2.08967,-1.75704,-1.31113,-1.28365,0.08661,-0.02764,-1.60916,-0.77002,-1.75448,-1.14346,-0.95662,-0.89409,-0.80560,-2.66599,-1.85836
737.84800,0.77855,0.34238,2.45423,-0.57179,-0.69501,-1.64689,-2.12407,-1.81235,-1.49626,-1.41472,0.36929,0.02002,-1.38816,-0.77002,-1.78957,-1.16844,-0.95662,-0.92265,-0.57867,-2.50155,-2.04004
737.85200,0.97164,0.46387,3.15191,-0.39661,-0.35937,-1.51736,-2.08967,-1.84001,-1.58882,-1.43657,0.99118,0.21065,-1.09350,-0.73552,-1.78957,-1.14346,-0.92209,-0.89409,-0.23828,-2.33710,-2.16116
737.85600,0.87510,0.34238,2.65357,-0.57179,-0.35937,-1.60371,-2.26165,-1.95062,-1.70452,-1.45842,0.93465,0.25831,-1.01983,-0.70101,-1.89483,-1.19342,-0.95662,-0.89409,-0.46521,-2.50155,-2.19144
737.86000,0.73028,0.28163,2.35456,-0.92216,-0.58313,-1.69006,-2.39922,-2.03359,-1.79708,-1.50211,0.93465,-0.07530,-0.94616,-0.70101,-2.00009,-1.24337,-0.99116,-0.95121,-0.69214,-2.66599,-2.22172
737.86400,0.92337,0.52462,2.55390,-0.98055,-0.35937,-1.47419,-2.39922,-1.97828,-1.93592,-1.56764,1.16079,-0.17062,-0.72517,-0.63200,-2.00009,-1.19342,-0.99116,-0.95121,-0.23828,-2.41932,-2.28228
737.86800,1.11646,0.76762,2.95258,0.12893,-0.13560,-1.21513,-2.33044,-1.86766,-2.00534,-1.58949,1.55654,0.44894,-0.43050,-0.39046,-1.96500,-1.06853,-0.99116,-0.80842,0.44251,-1.92599,-2.28228
