FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
734.56000,-1.10054,-0.94518,-0.62100,-0.67673,1.34620,-0.21289,1.47664,1.05597,1.66014,1.53410,-0.36242,-0.59224,1.41719,0.04715,1.48948,1.00749,1.59060,0.65129,-1.44730,-0.40990,1.18584
734.56400,-0.78414,-0.73270,0.48958,-0.50331,1.75087,-0.05402,1.65050,1.18769,1.59574,1.41038,0.44177,-0.54110,1.54071,0.10513,1.57475,1.13427,1.50333,0.73059,-0.88018,-0.07207,1.03908
734.56800,-0.70504,-0.67958,0.62841,-0.44550,1.75087,0.10486,1.73742,1.25355,1.53134,1.34853,0.12009,-0.33653,1.54071,0.16310,1.57475,1.13427,1.41606,0.88918,-0.76675,0.15315,0.96570
734.57200,-0.86324,-0.73270,-0.06571,-1.02358,1.34620,0.02542,1.56357,1.12183,1.59574,1.34853,-0.20159,-0.28538,1.41719,0.16310,1.31893,1.07088,1.41606,0.65129,-1.10703,-0.18468,1.11246
734.57600,-0.94234,-0.83894,-0.62100,-1.19700,0.94153,-0.13345,1.30278,0.92425,1.53134,1.28667,-0.20159,-0.54110,1.17015,-0.01082,1.23365,0.88071,1.24153,0.49270,-1.33388,-0.40990,1.18584
734.58000,-0.78414,-0.73270,-0.20453,-0.27208,1.34620,-0.05402,1.47664,0.99011,1.40255,1.16295,0.60261,-0.54110,1.29367,0.16310,1.23365,0.88071,1.06699,0.57199,-0.99360,-0.07207,1.03908
734.58400,-0.54684,-0.62646,0.48958,-0.27208,1.75087,0.18429,1.56357,1.05597,1.20936,1.10109,1.08513,-0.33653,1.54071,0.27905,1.23365,0.94410,0.97973,0.73059,-0.65333,0.15315,0.96570
734.58800,-0.78414,-0.67958,-0.06571,-0.56112,1.34620,0.02542,1.38971,0.92425,1.14497,1.03923,0.60261,-0.43881,1.29367,0.10513,1.06310,0.75393,0.80519,0.49270,-0.88018,-0.07207,1.03908
734.59200,-0.94234,-0.78582,-0.89865,-0.61893,0.73919,-0.21289,1.04199,0.72667,1.08057,0.97737,0.12009,-0.54110,0.92311,0.04715,0.89255,0.56376,0.63065,0.25481,-1.22045,-0.29729,0.96570
734.59600,-0.70504,-0.78582,-0.75982,-0.61893,0.94153,-0.13345,1.04199,0.72667,0.88738,0.72994,-0.68410,-0.54110,0.79959,-0.01082,0.80727,0.50037,0.71792,0.33410,-0.88018,-0.07207,0.89232
734.60000,-0.46774,-0.62646,-0.06571,-0.27208,1.34620,0.10486,1.21585,0.85839,0.75859,0.72994,-0.52326,-0.33653,0.79959,0.04715,0.72200,0.62715,0.63065,0.49270,-0.53990,0.37837,0.81893
734.60400,-0.62594,-0.62646,-0.48218,-0.44550,0.73919,0.02542,1.04199,0.79253,0.75859,0.66808,-0.36242,-0.38767,0.55255,-0.06880,0.63672,0.56376,0.45612,0.25481,-0.65333,0.26576,0.81893
734.60800,-0.86324,-0.73270,-1.45394,-0.73454,0.33453,-0.37177,0.78120,0.46322,0.75859,0.60622,-1.16662,-0.74567,0.05847,-0.35866,0.38090,0.18341,0.19432,-0.22097,-1.10703,-0.18468,0.89232
734.61200,-0.62594,-0.73270,-0.75982,-0.67673,0.33453,-0.29233,0.69427,0.46322,0.62980,0.48250,-1.97082,-0.79682,0.05847,-0.41664,0.29562,0.18341,0.10705,-0.22097,-0.76675,0.04054,0.81893
734.61600,-0.46774,-0.62646,-0.06571,-0.67673,0.53686,0.02542,0.86813,0.59494,0.50100,0.42064,-0.84494,-0.69453,0.05847,-0.35866,0.29562,0.24680,0.01978,-0.06238,-0.42648,0.37837,0.59879
734.62000,-0.54684,-0.57334,-0.62100,-1.02358,0.53686,0.10486,0.78120,0.52908,0.50100,0.42064,-0.52326,-0.64339,-0.18857,-0.41664,0.21035,0.12002,-0.24202,-0.22097,-0.53990,0.26576,0.67217
734.62400,-0.78414,-0.67958,-1.03747,-0.73454,0.13219,-0.37177,0.34656,0.26564,0.43661,0.35878,-1.00578,-1.00139,-0.43561,-0.59056,-0.04548,-0.07015,-0.32929,-0.53816,-0.88018,-0.07207,0.74555
734.62800,-0.86324,-0.78582,-1.03747,-0.67673,0.13219,-0.45120,0.34656,0.26564,0.37221,0.23506,-0.36242,-0.95025,-0.43561,-0.82245,-0.04548,-0.13354,-0.50383,-0.53816,-0.99360,-0.18468,0.67217
734.63200,-0.70504,-0.67958,-0.20453,-0.73454,0.53686,-0.13345,0.60735,0.39736,0.30781,0.17321,-1.00578,-0.79682,-0.31209,-0.70650,0.03980,0.05663,-0.50383,-0.37957,-0.53990,0.26576,0.52541
734.63600,-0.54684,-0.67958,-0.34336,-0.61893,0.53686,-0.13345,0.60735,0.39736,0.24342,0.17321,-1.48830,-0.89911,-0.43561,-0.59056,-0.04548,-0.00676,-0.32929,-0.37957,-0.53990,0.26576,0.45203
734.64000,-0.86324,-0.83894,-1.31512,-1.08139,0.13219,-0.53064,0.25963,0.13392,0.24342,0.17321,-1.48830,-0.95025,-0.68266,-0.76448,-0.21603,-0.19693,-0.59109,-0.77605,-1.10703,-0.18468,0.52541
734.64400,-1.02144,-0.94518,-1.45394,-1.19700,-0.07014,-0.76895,0.08577,0.00220,0.11463,0.04949,-1.64914,-0.95025,-0.92970,-0.76448,-0.47186,-0.32372,-0.76563,-1.01394,-1.22045,-0.29729,0.45203
734.64800,-0.86324,-0.89206,-0.62100,-1.02358,0.33453,-0.53064,0.25963,0.06806,-0.01417,-0.07423,-1.48830,-0.84796,-0.80618,-0.82245,-0.47186,-0.26033,-0.76563,-0.69675,-0.88018,0.04054,0.30527
734.65200,-0.70504,-0.78582,-0.20453,-0.96577,0.13219,-0.53064,0.17270,0.06806,-0.14296,-0.19795,-2.13166,-1.10368,-0.92970,-0.82245,-0.55713,-0.26033,-0.94016,-0.69675,-0.76675,0.04054,0.15850
734.65600,-0.78414,-0.89206,-1.17629,-1.08139,-0.27248,-0.76895,-0.08809,-0.12953,-0.20736,-0.25981,-2.77502,-1.30826,-1.05322,-0.93840,-0.72768,-0.45050,-1.28923,-1.01394,-0.99360,-0.29729,0.23188
734.66000,-0.86324,-0.94518,-1.59276,-1.37043,-0.47481,-0.92783,-0.26195,-0.32711,-0.20736,-0.25981,-1.32746,-1.15482,-1.17674,-0.99637,-0.81296,-0.57728,-1.46377,-1.17253,-0.99360,-0.40990,0.23188
734.66400,-0.62594,-0.78582,-0.34336,-1.48604,-0.27248,-0.61008,-0.17502,-0.19539,-0.33615,-0.38353,-0.68410,-1.20597,-0.92970,-0.88042,-0.72768,-0.45050,-1.20197,-1.09324,-0.65333,0.04054,0.08512
734.66800,-0.46774,-0.73270,-0.20453,-0.96577,0.13219,-0.61008,-0.00116,-0.19539,-0.27175,-0.38353,-0.68410,-1.05254,-0.80618,-0.88042,-0.47186,-0.45050,-1.02743,-1.09324,-0.42648,0.04054,-0.06164
734.67200,-0.62594,-0.78582,-0.48218,-0.85016,-0.07014,-1.00727,-0.08809,-0.39297,-0.14296,-0.38353,-1.64914,-1.15482,-0.92970,-1.05434,-0.64241,-0.57728,-0.76563,-1.41042,-0.76675,-0.29729,0.01174
734.67600,-0.78414,-0.89206,-0.89865,-1.31262,-0.27248,-1.24558,-0.26195,-0.59055,-0.07856,-0.32167,-1.80998,-1.35940,-0.80618,-1.28624,-0.64241,-0.70406,-0.41656,-1.72761,-0.99360,-0.52251,0.08512
734.68000,-0.70504,-0.94518,-0.75982,-1.08139,-0.07014,-1.24558,-0.08809,-0.52469,-0.07856,-0.25981,-1.00578,-1.35940,-0.55913,-1.40218,-0.38658,-0.64067,0.10705,-1.72761,-0.76675,-0.40990,-0.13502
734.68400,-0.62594,-0.89206,-0.20453,-1.08139,0.53686,-1.00727,0.25963,-0.39297,0.05023,-0.13609,-1.00578,-1.20597,-0.18857,-1.22826,-0.04548,-0.51389,0.89246,-1.64831,-0.53990,-0.07207,-0.20840
734.68800,-0.86324,-0.94518,-0.75982,-1.13919,0.53686,-1.24558,0.17270,-0.59055,0.24342,0.04949,-0.84494,-1.30826,0.05847,-1.28624,0.12507,-0.57728,1.24153,-1.72761,-0.76675,-0.29729,-0.13502
734.69200,-1.10054,-1.10454,-1.31512,-1.31262,0.13219,-1.56333,-0.08809,-0.85400,0.37221,0.11135,-1.48830,-1.51283,-0.06505,-1.51813,0.12507,-0.76745,0.97973,-2.04479,-1.22045,-0.74774,-0.13502
734.69600,-0.94234,-0.99830,-0.75982,-1.25481,0.13219,-1.48389,-0.08809,-0.91986,0.17902,0.04949,-1.80998,-1.51283,-0.31209,-1.46016,-0.04548,-0.83084,0.36885,-1.64831,-0.88018,-0.63512,-0.35517
734.70000,-0.54684,-0.78582,-0.20453,-0.96577,0.33453,-1.32502,0.08577,-0.91986,0.05023,0.04949,-1.32746,-1.35940,-0.31209,-1.40218,-0.13076,-0.76745,0.10705,-1.09324,-0.42648,-0.29729,-0.57531
734.70400,-0.46774,-0.78582,-0.62100,-1.13919,0.33453,-1.48389,-0.00116,-1.05158,-0.01417,-0.01237,-0.68410,-1.30826,-0.43561,-1.46016,-0.30131,-0.89423,-0.41656,-1.41042,-0.53990,-0.52251,-0.57531
734.70800,-0.62594,-0.83894,-1.17629,-1.77508,-0.47481,-1.80164,-0.43581,-1.38088,-0.14296,-0.25981,-0.68410,-1.46169,-0.80618,-1.63408,-0.55713,-1.14780,-0.85290,-1.64831,-0.88018,-0.97296,-0.64869
734.71200,-0.38864,-0.78582,-0.34336,-1.37043,-0.47481,-1.72220,-0.43581,-1.38088,-0.27175,-0.38353,-1.80998,-1.35940,-0.80618,-1.63408,-0.64241,-1.21119,-1.02743,-1.64831,-0.65333,-0.97296,-0.79545
734.71600,-0.23044,-0.62646,0.21194,-0.56112,0.13219,-1.56333,-0.26195,-1.31502,-0.33615,-0.38353,-1.16662,-1.25711,-0.55913,-1.57610,-0.55713,-1.08441,-0.94016,-1.41042,-0.19963,-0.74774,-1.01560
734.72000,-0.23044,-0.62646,-0.06571,-0.90796,-0.07014,-1.64277,-0.26195,-1.38088,-0.33615,-0.38353,-0.68410,-1.15482,-0.55913,-1.57610,-0.47186,-1.08441,-0.76563,-1.25183,-0.31305,-0.86035,-1.01560
734.72400,-0.38864,-0.73270,-0.62100,-1.13919,-0.27248,-1.96052,-0.60966,-1.51261,-0.33615,-0.44538,-1.00578,-1.10368,-0.55913,-1.80800,-0.55713,-1.33797,-0.67836,-1.64831,-0.88018,-1.31079,-0.94222
734.72800,-0.46774,-0.78582,-0.48218,-1.19700,-0.07014,-2.03995,-0.69659,-1.71019,-0.52934,-0.69282,-1.00578,-1.20597,-0.43561,-1.86597,-0.55713,-1.59153,-0.67836,-1.88620,-0.88018,-1.53601,-1.16236
734.73200,-0.15134,-0.62646,0.35076,-0.90796,0.33453,-1.80164,-0.52273,-1.64433,-0.78692,-1.06397,-0.36242,-1.05254,-0.06505,-1.75002,-0.47186,-1.59153,-0.41656,-1.80690,-0.53990,-1.19818,-1.38250
734.73600,-0.07224,-0.52022,0.48958,-0.79235,0.53686,-1.72220,-0.60966,-1.84191,-0.98011,-1.43513,0.76345,-0.64339,0.18199,-1.57610,-0.55713,-1.78171,-0.32929,-1.80690,-0.53990,-1.19818,-1.60265
734.74000,-0.30954,-0.62646,-0.06571,-1.08139,0.13219,-2.03995,-1.04431,-2.30294,-1.23770,-1.86814,1.24597,-0.84796,0.05847,-1.63408,-0.72768,-2.22544,-0.41656,-2.12409,-0.99360,-1.76123,-1.67603
734.74400,-0.30954,-0.57334,0.07311,-0.96577,-0.27248,-2.11939,-1.39203,-2.63224,-1.49528,-2.23929,0.12009,-0.84796,-0.06505,-1.63408,-0.89823,-2.60579,-0.15475,-2.12409,-1.10703,-1.98645,-1.96955
734.74800,0.08596,-0.30774,1.04487,-0.56112,-0.07014,-1.80164,-1.39203,-2.56638,-1.75287,-2.54859,-0.36242,-0.33653,0.05847,-1.46016,-0.89823,-2.60579,-0.06749,-1.80690,-0.65333,-1.64862,-2.26308
734.75200,0.32326,-0.14838,1.18370,-0.56112,0.33453,-1.56333,-1.39203,-2.56638,-1.88166,-2.61045,0.28093,-0.18309,0.05847,-1.34421,-0.89823,-2.60579,-0.15475,-1.72761,-0.42648,-1.53601,-2.33646
734.75600,0.00686,-0.14838,0.35076,-1.08139,-0.07014,-1.64277,-1.56588,-2.63224,-1.81726,-2.61045,0.44177,-0.23424,-0.18857,-1.28624,-0.98351,-2.79596,-0.15475,-1.96550,-0.76675,-1.87384,-2.26308
