FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
740.84400,-0.67326,-0.50790,-0.97128,-0.29152,-0.42900,0.31175,0.05763,0.31090,0.30770,0.34535,-1.78576,-0.60654,-1.08126,-0.29303,-0.27115,0.01031,-0.31024,-0.07740,-0.23074,0.67140,0.80175
740.84800,-0.21043,-0.39033,-0.77687,0.00717,-0.34279,0.40195,0.14711,0.35008,0.33387,0.34535,-1.50903,-0.46025,-1.02664,-0.29303,-0.23001,0.04175,-0.15964,-0.01617,-0.14490,0.79130,0.80175
740.85200,0.09812,-0.03762,-0.29084,0.30585,0.00207,0.76277,0.37083,0.46761,0.36003,0.36994,-1.02474,-0.46025,-0.91740,-0.18845,-0.06548,0.13605,-0.09940,0.04507,0.11262,1.27087,0.75729
740.85600,0.09812,0.07995,-0.29084,-0.09239,0.00207,0.67257,0.41557,0.46761,0.41236,0.44374,-1.02474,-0.53339,-0.75354,-0.24074,0.01678,0.16749,-0.12952,0.04507,0.02678,1.15098,0.80175
740.86000,-0.05616,-0.27276,-0.87407,-0.98845,-0.25658,0.49216,0.28134,0.38925,0.49086,0.49293,-1.16311,-0.53339,-0.86278,-0.29303,-0.06548,0.13605,-0.09940,0.01445,-0.23074,0.79130,0.89068
740.86400,-0.05616,-0.15519,-0.77687,0.20629,-0.17036,0.49216,0.28134,0.42843,0.49086,0.51753,-0.95556,-0.53339,-0.75354,-0.18845,-0.02435,0.19893,0.08132,0.07568,-0.23074,0.79130,0.84622
740.86800,0.40667,0.19752,0.19519,1.00278,0.08828,0.85298,0.50505,0.58513,0.51703,0.56672,-0.33291,-0.02136,-0.48044,0.07299,0.14018,0.35611,0.20181,0.22877,0.11262,1.27087,0.80175
740.87200,0.25239,0.19752,0.09798,0.30585,0.08828,0.85298,0.50505,0.66349,0.56936,0.66511,-0.40209,0.05179,-0.48044,0.12528,0.18131,0.41898,0.14157,0.29000,0.02678,1.15098,0.89068
740.87600,-0.21043,-0.15519,-0.29084,0.10673,-0.08415,0.49216,0.41557,0.58513,0.62169,0.68971,-1.02474,-0.09451,-0.53506,-0.03158,0.14018,0.38754,0.20181,0.25939,-0.40242,0.55151,0.93514
740.88000,-0.21043,-0.27276,-0.29084,-0.19195,0.00207,0.49216,0.37083,0.58513,0.64785,0.71431,-1.16311,-0.16765,-0.48044,0.02071,0.18131,0.45041,0.20181,0.25939,-0.40242,0.55151,0.93514
740.88400,0.09812,-0.03762,0.29239,0.40541,0.17450,0.76277,0.50505,0.74184,0.64785,0.71431,-0.74801,-0.24080,-0.37120,0.12528,0.26358,0.54472,0.32229,0.38185,-0.14490,0.91119,0.84622
740.88800,0.25239,0.07995,0.38960,0.50498,0.26071,0.94318,0.59454,0.78102,0.67402,0.78810,-0.33291,0.12494,-0.31658,0.17757,0.34584,0.63903,0.41265,0.44309,-0.14490,1.03108,0.89068
740.89200,-0.51898,-0.27276,-0.09643,-0.09239,0.17450,0.49216,0.50505,0.70266,0.70018,0.83730,-0.54046,-0.09451,-0.31658,0.02071,0.34584,0.57616,0.29217,0.38185,-0.40242,0.43162,0.93514
740.89600,-0.67326,-0.27276,-0.09643,-0.39108,0.17450,0.31175,0.41557,0.66349,0.70018,0.81270,-0.60964,-0.53339,-0.26196,0.02071,0.34584,0.54472,0.35241,0.38185,-0.57410,0.19183,0.89068
740.90000,0.09812,-0.15519,0.48681,0.00717,0.43314,0.58236,0.54980,0.74184,0.70018,0.81270,-0.54046,-0.31395,-0.20734,0.12528,0.42811,0.60759,0.41265,0.44309,-0.31658,0.67140,0.80175
740.90400,0.25239,0.07995,0.87563,-0.29152,0.51936,0.76277,0.68403,0.82019,0.75251,0.83730,-0.26373,-0.02136,-0.04348,0.17757,0.51037,0.67046,0.47289,0.53494,-0.23074,0.79130,0.80175
740.90800,-0.05616,-0.03762,0.29239,-0.88889,0.43314,0.58236,0.63928,0.74184,0.80484,0.88649,0.22056,-0.24080,0.01114,0.17757,0.51037,0.63903,0.47289,0.44309,-0.57410,0.43162,0.84622
740.91200,-0.36471,-0.27276,0.00078,0.10673,0.34693,0.31175,0.50505,0.70266,0.77868,0.86189,0.15137,-0.31395,0.01114,0.12528,0.51037,0.60759,0.47289,0.44309,-0.65994,0.07194,0.89068
740.91600,-0.05616,-0.03762,0.87563,0.30585,0.60557,0.58236,0.63928,0.78102,0.80484,0.83730,0.01301,0.05179,0.12038,0.22986,0.59264,0.67046,0.56325,0.47370,-0.40242,0.43162,0.80175
740.92000,0.25239,0.07995,1.36166,0.30585,0.69179,0.76277,0.72877,0.85937,0.80484,0.86189,-0.12536,-0.02136,0.22962,0.22986,0.63377,0.73334,0.59337,0.53494,-0.31658,0.67140,0.75729
740.92400,-0.05616,-0.15519,0.68122,0.20629,0.60557,0.58236,0.68403,0.78102,0.80484,0.88649,0.08219,-0.31395,0.17500,0.17757,0.59264,0.70190,0.59337,0.53494,-0.48826,0.31172,0.80175
740.92800,-0.36471,-0.15519,0.38960,-0.19195,0.43314,0.40195,0.59454,0.74184,0.85717,0.86189,0.08219,-0.24080,0.12038,0.12528,0.59264,0.67046,0.62349,0.50432,-0.65994,0.07194,0.84622
740.93200,-0.05616,-0.03762,0.77842,0.00717,0.60557,0.49216,0.63928,0.78102,0.80484,0.81270,0.08219,-0.24080,0.22962,0.17757,0.63377,0.73334,0.59337,0.62679,-0.48826,0.31172,0.75729
740.93600,0.40667,0.07995,1.16725,0.00717,0.77800,0.67257,0.68403,0.82019,0.77868,0.86189,0.42811,0.05179,0.28424,0.22986,0.63377,0.79621,0.71385,0.71864,-0.31658,0.55151,0.71283
740.94000,0.09812,0.07995,0.77842,-0.09239,0.69179,0.58236,0.68403,0.82019,0.83101,0.91109,0.15137,-0.24080,0.22962,0.17757,0.67490,0.76477,0.68373,0.68802,-0.40242,0.43162,0.75729
740.94400,-0.51898,-0.27276,0.29239,-0.39108,0.43314,0.22154,0.59454,0.70266,0.83101,0.88649,0.01301,-0.46025,0.22962,0.02071,0.59264,0.70190,0.62349,0.59617,-0.74578,-0.04796,0.80175
740.94800,-0.21043,-0.27276,0.58401,-0.39108,0.60557,0.40195,0.59454,0.78102,0.80484,0.86189,0.28974,-0.16765,0.33886,0.12528,0.63377,0.73334,0.65361,0.59617,-0.48826,0.19183,0.75729
740.95200,0.25239,-0.03762,1.16725,-0.68976,0.77800,0.85298,0.72877,0.85937,0.77868,0.86189,0.42811,0.05179,0.39348,0.38673,0.71603,0.82764,0.71385,0.71864,-0.31658,0.43162,0.66837
740.95600,-0.05616,-0.27276,0.97283,-0.19195,0.77800,0.58236,0.77351,0.82019,0.83101,0.88649,0.28974,0.05179,0.33886,0.28215,0.67490,0.82764,0.65361,0.65740,-0.40242,0.31172,0.71283
740.96000,-0.51898,-0.62547,0.19519,0.20629,0.69179,0.13134,0.68403,0.74184,0.85717,0.88649,0.28974,-0.31395,0.33886,0.17757,0.67490,0.73334,0.53313,0.62679,-0.74578,-0.04796,0.80175
740.96400,-0.51898,-0.50790,0.58401,-0.29152,0.69179,0.40195,0.68403,0.74184,0.85717,0.83730,0.35892,-0.24080,0.39348,0.17757,0.71603,0.76477,0.62349,0.65740,-0.74578,0.07194,0.80175
740.96800,-0.05616,-0.27276,1.16725,0.20629,0.86422,0.58236,0.86300,0.85937,0.83101,0.78810,0.42811,-0.02136,0.44810,0.17757,0.79830,0.76477,0.65361,0.71864,-0.40242,0.31172,0.71283
740.97200,-0.05616,-0.39033,0.87563,0.00717,0.86422,0.58236,0.90774,0.82019,0.85717,0.81270,0.28974,-0.24080,0.44810,0.17757,0.83943,0.73334,0.62349,0.68802,-0.48826,0.31172,0.75729
740.97600,-0.82753,-0.74304,0.38960,-0.49064,0.69179,0.22154,0.77351,0.70266,0.85717,0.81270,0.22056,-0.31395,0.33886,0.02071,0.71603,0.60759,0.59337,0.53494,-0.74578,-0.04796,0.84622
740.98000,-0.82753,-0.97818,0.19519,-0.49064,0.60557,0.04113,0.72877,0.62431,0.80484,0.71431,0.15137,-0.60654,0.28424,-0.13616,0.63377,0.51329,0.53313,0.47370,-0.74578,-0.04796,0.80175
740.98400,-0.36471,-0.74304,0.77842,-0.39108,0.77800,0.22154,0.90774,0.70266,0.80484,0.68971,0.28974,-0.67969,0.39348,-0.03158,0.71603,0.54472,0.53313,0.50432,-0.48826,0.31172,0.71283
740.98800,-0.36471,-0.62547,0.77842,-0.29152,0.86422,0.22154,0.95248,0.66349,0.80484,0.68971,0.22056,-0.82599,0.44810,-0.13616,0.75717,0.48185,0.50301,0.44309,-0.48826,0.31172,0.71283
740.99200,-1.13608,-1.21332,0.09798,-0.78932,0.60557,-0.04907,0.86300,0.58513,0.88334,0.76350,-0.26373,-0.75284,0.28424,-0.18845,0.71603,0.48185,0.44277,0.44309,-0.83162,0.07194,0.80175
740.99600,-1.13608,-1.21332,0.00078,-1.08801,0.60557,-0.04907,0.81825,0.58513,0.88334,0.76350,-0.19454,-0.75284,0.22962,-0.24074,0.71603,0.48185,0.38253,0.41247,-0.83162,-0.04796,0.84622
741.00000,-0.51898,-0.86061,0.48681,-1.38669,0.69179,0.31175,0.95248,0.70266,0.80484,0.71431,0.08219,-0.97228,0.33886,-0.18845,0.71603,0.51329,0.35241,0.44309,-0.57410,0.43162,0.80175
741.00400,-0.51898,-0.74304,0.68122,-0.39108,0.77800,0.49216,1.04197,0.78102,0.83101,0.76350,0.28974,-0.75284,0.33886,0.02071,0.75717,0.63903,0.41265,0.50432,-0.40242,0.79130,0.80175
741.00800,-0.98181,-0.86061,-0.09643,-0.29152,0.60557,0.13134,0.90774,0.74184,0.83101,0.78810,-0.12536,-0.82599,0.22962,-0.03158,0.67490,0.57616,0.44277,0.41247,-0.65994,0.31172,0.89068
741.01200,-0.98181,-1.09575,-0.58246,-0.88889,0.43314,0.13134,0.81825,0.70266,0.83101,0.76350,-0.33291,-0.75284,0.17500,0.02071,0.63377,0.57616,0.35241,0.41247,-0.74578,0.19183,0.93514
741.01600,-0.51898,-0.74304,0.09798,-0.09239,0.60557,0.49216,0.90774,0.78102,0.80484,0.73891,-0.12536,-0.53339,0.22962,0.07299,0.67490,0.63903,0.41265,0.47370,-0.40242,0.55151,0.89068
741.02000,-0.21043,-0.39033,0.19519,-0.09239,0.60557,0.67257,0.95248,0.89854,0.77868,0.76350,-0.05618,-0.31395,0.28424,0.17757,0.67490,0.73334,0.41265,0.53494,-0.23074,0.79130,0.84622
741.02400,-0.67326,-0.62547,-0.09643,-0.49064,0.51936,0.49216,0.86300,0.85937,0.83101,0.83730,-0.19454,-0.53339,0.22962,0.17757,0.67490,0.70190,0.41265,0.53494,-0.40242,0.55151,0.93514
741.02800,-1.13608,-0.74304,-0.38805,-0.68976,0.34693,0.22154,0.72877,0.74184,0.77868,0.81270,-0.19454,-0.89913,0.22962,0.02071,0.59264,0.57616,0.38253,0.44309,-0.65994,0.31172,0.93514
741.03200,-0.67326,-0.62547,-0.19363,-0.49064,0.43314,0.49216,0.77351,0.78102,0.72635,0.78810,-0.19454,-0.38710,0.22962,0.07299,0.59264,0.63903,0.38253,0.50432,-0.40242,0.55151,0.89068
741.03600,-0.21043,-0.39033,0.19519,0.10673,0.51936,0.76277,0.86300,0.93772,0.75251,0.83730,-0.40209,-0.46025,0.22962,0.33444,0.63377,0.76477,0.38253,0.62679,-0.14490,0.91119,0.84622
741.04000,-0.51898,-0.39033,-0.19363,-0.19195,0.43314,0.76277,0.86300,0.93772,0.77868,0.91109,-0.19454,-0.60654,0.22962,0.28215,0.63377,0.79621,0.32229,0.62679,-0.31658,0.79130,0.93514
741.04400,-0.82753,-0.50790,-0.58246,-1.28713,0.34693,0.58236,0.68403,0.85937,0.83101,0.96028,-0.19454,-0.46025,0.22962,0.17757,0.59264,0.76477,0.41265,0.59617,-0.57410,0.31172,1.02407
741.04800,-0.36471,-0.39033,0.00078,-0.88889,0.43314,0.67257,0.68403,0.93772,0.80484,0.93568,0.22056,-0.24080,0.28424,0.33444,0.63377,0.82764,0.56325,0.62679,-0.48826,0.43162,0.93514
741.05200,0.25239,0.07995,0.38960,0.70410,0.60557,0.94318,0.86300,1.01607,0.83101,0.98488,0.49729,0.05179,0.44810,0.43902,0.67490,0.95339,0.62349,0.74925,-0.23074,0.79130,0.84622
741.05600,0.25239,0.07995,0.09798,0.30585,0.60557,1.03339,0.81825,1.05525,0.90950,1.05867,0.35892,0.19808,0.50272,0.49130,0.71603,1.01626,0.65361,0.77987,-0.31658,0.67140,0.89068
741.06000,-0.21043,-0.15519,-0.48525,-0.09239,0.43314,0.76277,0.68403,0.97690,0.96184,1.05867,0.35892,0.19808,0.55734,0.54359,0.75717,0.98482,0.71385,0.77987,-0.65994,0.19183,0.97961
741.06400,0.09812,-0.03762,-0.09643,0.20629,0.60557,0.76277,0.72877,1.01607,1.01417,1.08327,0.56647,0.63697,0.72120,0.70046,0.88056,1.04770,0.80421,0.90234,-0.57410,0.19183,0.93514
741.06800,0.56094,0.31509,0.87563,0.30585,0.86422,1.12359,0.99722,1.13360,1.04033,1.10787,0.98157,0.78327,0.93968,0.85732,1.00396,1.17344,0.95481,1.02481,-0.31658,0.55151,0.89068
741.07200,0.71522,0.43266,0.68122,0.60454,0.86422,1.12359,1.04197,1.09442,1.06650,1.15706,1.25831,0.27123,1.10354,0.80504,1.08623,1.14200,0.98494,1.05542,-0.31658,0.55151,0.89068
741.07600,0.25239,0.07995,0.29239,0.00717,0.69179,0.76277,0.90774,0.97690,1.14499,1.20626,0.98157,0.27123,1.10354,0.70046,1.12736,1.07913,0.95481,0.99419,-0.65994,0.07194,0.97961
741.08000,-0.05616,-0.03762,0.29239,0.00717,0.77800,0.58236,0.90774,0.93772,1.14499,1.18166,0.91239,0.49068,1.10354,0.70046,1.16849,1.04770,1.01506,0.96357,-0.74578,-0.16785,0.93514
741.08400,0.09812,0.19752,0.87563,0.30585,1.12286,0.85298,1.08671,1.01607,1.11883,1.15706,1.46585,0.71012,1.21278,0.85732,1.16849,1.14200,1.16566,1.08604,-0.40242,0.19183,0.80175
741.08800,0.40667,0.31509,1.26445,-0.39108,1.20908,1.03339,1.17619,1.05525,1.19732,1.20626,1.67340,0.85641,1.37664,0.96190,1.25076,1.20488,1.25602,1.11666,-0.48826,0.07194,0.80175
741.09200,0.09812,0.07995,0.77842,-0.39108,1.12286,0.67257,0.99722,0.97690,1.22349,1.23085,1.60422,0.71012,1.37664,0.85732,1.25076,1.11057,1.19578,1.11666,-0.83162,-0.40764,0.89068
741.09600,-0.21043,-0.03762,0.68122,0.30585,1.12286,0.40195,0.90774,0.89854,1.24965,1.23085,1.53504,0.71012,1.37664,0.85732,1.25076,1.11057,1.19578,1.14727,-0.91746,-0.64742,0.89068
741.10000,0.25239,0.19752,1.16725,0.20629,1.29529,0.76277,1.04197,1.01607,1.24965,1.23085,1.67340,1.07586,1.54050,0.96190,1.37415,1.20488,1.28614,1.17789,-0.74578,-0.28774,0.80175
741.10400,0.56094,0.43266,1.36166,0.50498,1.46772,0.94318,1.17619,1.09442,1.24965,1.28005,1.95014,1.14901,1.64974,1.06648,1.45642,1.26775,1.34638,1.26974,-0.65994,-0.16785,0.80175
741.10800,0.25239,0.19752,0.97283,0.00717,1.38151,0.67257,1.17619,1.05525,1.30198,1.32924,2.08850,0.85641,1.75898,1.06648,1.49755,1.26775,1.34638,1.20851,-0.91746,-0.52753,0.84622
741.11200,0.25239,0.19752,1.16725,-0.29152,1.29529,0.40195,1.08671,0.97690,1.30198,1.30465,2.22687,0.71012,1.75898,0.96190,1.49755,1.20488,1.34638,1.23912,-1.08915,-0.88721,0.84622
741.11600,0.40667,0.19752,1.55607,0.00717,1.38151,0.58236,1.13145,1.01607,1.22349,1.25545,1.81177,0.78327,1.75898,1.06648,1.45642,1.20488,1.40662,1.30036,-0.91746,-0.76732,0.71283
741.12000,0.56094,0.31509,1.84769,0.00717,1.55394,0.67257,1.22094,1.01607,1.17116,1.25545,1.60422,1.00271,1.70436,1.06648,1.45642,1.23631,1.46686,1.36159,-0.74578,-0.64742,0.66837
741.12400,0.40667,0.19752,1.55607,-0.19195,1.46772,0.40195,1.13145,0.89854,1.19732,1.23085,2.01932,1.07586,1.70436,1.01419,1.45642,1.14200,1.37650,1.26974,-1.00331,-1.00710,0.71283
741.12800,0.09812,-0.03762,0.97283,-0.78932,1.29529,0.13134,1.04197,0.78102,1.17116,1.15706,1.88095,0.71012,1.64974,0.90961,1.41529,1.07913,1.40662,1.20851,-1.26083,-1.24689,0.75729
741.13200,0.25239,0.07995,1.45886,-1.28713,1.38151,0.31175,1.08671,0.82019,1.09266,1.08327,2.08850,0.85641,1.64974,0.96190,1.37415,1.07913,1.37650,1.26974,-1.08915,-1.00710,0.62390
741.13600,0.86949,0.31509,1.75048,0.00717,1.46772,0.49216,1.13145,0.85937,1.06650,1.05867,2.29605,1.07586,1.64974,1.06648,1.37415,1.14200,1.37650,1.30036,-0.74578,-0.64742,0.53498
741.14000,0.71522,0.19752,1.45886,0.40541,1.38151,0.40195,1.08671,0.82019,1.11883,1.10787,1.88095,0.85641,1.59512,1.06648,1.37415,1.14200,1.37650,1.23912,-0.91746,-0.76732,0.57944
741.14400,0.09812,-0.27276,0.87563,-0.68976,1.20908,-0.04907,0.90774,0.66349,1.06650,1.05867,1.74259,0.71012,1.48588,0.90961,1.25076,1.04770,1.31626,1.20851,-1.17499,-1.24689,0.62390
741.14800,0.25239,-0.15519,1.07004,-0.49064,1.20908,-0.04907,0.99722,0.66349,1.04033,0.98488,1.88095,0.71012,1.54050,0.80504,1.29189,1.07913,1.31626,1.26974,-1.08915,-1.12700,0.57944
741.15200,0.71522,-0.03762,1.55607,-0.39108,1.38151,0.22154,1.17619,0.82019,1.06650,1.03407,2.01932,0.63697,1.64974,0.96190,1.37415,1.17344,1.37650,1.39221,-0.74578,-0.64742,0.53498
741.15600,0.56094,-0.15519,1.26445,-0.49064,1.38151,0.04113,1.13145,0.78102,1.06650,1.05867,1.81177,0.41753,1.48588,0.85732,1.33302,1.14200,1.43674,1.39221,-0.91746,-0.88721,0.53498
741.16000,-0.05616,-0.50790,0.77842,-0.88889,1.20908,-0.22948,1.04197,0.70266,1.14499,1.05867,1.39667,0.19808,1.48588,0.75275,1.33302,1.11057,1.40662,1.26974,-1.26083,-1.24689,0.62390
741.16400,0.09812,-0.50790,1.16725,-0.98845,1.29529,-0.22948,1.08671,0.78102,1.19732,1.08327,1.39667,0.34438,1.54050,0.80504,1.41529,1.14200,1.40662,1.33097,-1.17499,-1.12700,0.62390
741.16800,0.25239,-0.39033,1.55607,-0.59020,1.46772,0.04113,1.22094,0.89854,1.19732,1.10787,1.46585,0.78327,1.54050,0.96190,1.45642,1.23631,1.43674,1.39221,-0.91746,-0.76732,0.57944
741.17200,0.25239,-0.50790,1.45886,-0.68976,1.46772,0.04113,1.26568,0.93772,1.24965,1.18166,1.67340,0.49068,1.59512,1.01419,1.45642,1.23631,1.43674,1.36159,-0.91746,-0.88721,0.57944
741.17600,-0.36471,-0.86061,0.77842,-1.88450,1.29529,-0.22948,1.13145,0.82019,1.27582,1.18166,1.74259,0.05179,1.48588,0.85732,1.45642,1.17344,1.34638,1.23912,-1.26083,-1.24689,0.66837
741.18000,-0.67326,-0.97818,0.87563,-1.88450,1.29529,-0.31969,1.13145,0.78102,1.27582,1.13246,1.74259,0.12494,1.54050,0.80504,1.53868,1.17344,1.31626,1.30036,-1.26083,-1.24689,0.66837
741.18400,-0.05616,-0.86061,1.16725,-0.19195,1.38151,-0.04907,1.26568,0.89854,1.24965,1.13246,1.67340,0.41753,1.59512,0.90961,1.57982,1.26775,1.40662,1.36159,-0.83162,-0.64742,0.57944
741.18800,0.09812,-0.74304,1.07004,-0.49064,1.38151,0.13134,1.35516,0.97690,1.27582,1.15706,1.25831,0.56382,1.54050,0.96190,1.49755,1.29918,1.34638,1.42282,-0.83162,-0.52753,0.57944
741.19200,-0.51898,-0.86061,0.68122,-0.98845,1.20908,-0.13928,1.26568,0.89854,1.32815,1.18166,1.25831,-0.02136,1.48588,0.80504,1.49755,1.20488,1.31626,1.33097,-1.08915,-1.00710,0.66837
741.19600,-0.67326,-1.09575,0.38960,-0.88889,1.12286,-0.22948,1.22094,0.85937,1.32815,1.18166,1.18912,-0.09451,1.48588,0.70046,1.49755,1.20488,1.34638,1.23912,-1.08915,-1.00710,0.75729
741.20000,-0.21043,-0.74304,0.77842,-0.59020,1.29529,0.22154,1.35516,1.01607,1.35431,1.18166,1.32749,0.19808,1.48588,0.85732,1.53868,1.26775,1.31626,1.36159,-0.74578,-0.52753,0.71283
741.20400,0.09812,-0.50790,0.77842,-0.29152,1.29529,0.49216,1.44465,1.09442,1.38048,1.20626,1.25831,0.49068,1.48588,0.90961,1.62095,1.29918,1.34638,1.42282,-0.57410,-0.16785,0.75729
741.20800,-0.51898,-0.86061,0.38960,-0.68976,1.12286,0.13134,1.31042,1.01607,1.40664,1.20626,0.84321,0.12494,1.43126,0.70046,1.57982,1.17344,1.25602,1.26974,-0.83162,-0.40764,0.84622
741.21200,-0.98181,-0.97818,0.38960,-0.98845,0.95043,-0.13928,1.17619,0.85937,1.35431,1.13246,0.84321,-0.24080,1.37664,0.49130,1.41529,1.04770,1.16566,1.14727,-0.91746,-0.64742,0.84622
741.21600,-0.67326,-0.97818,0.48681,-0.88889,1.12286,0.04113,1.22094,0.89854,1.27582,1.08327,1.25831,-0.16765,1.37664,0.43902,1.41529,1.07913,1.19578,1.23912,-0.74578,-0.28774,0.75729
741.22000,-0.36471,-0.74304,0.87563,-0.78932,1.29529,0.31175,1.31042,0.97690,1.27582,1.08327,1.32749,-0.16765,1.37664,0.54359,1.37415,1.11057,1.22590,1.23912,-0.48826,0.19183,0.80175
741.22400,-0.98181,-0.97818,0.48681,-1.78494,1.12286,0.04113,1.17619,0.85937,1.22349,1.03407,1.11994,-0.24080,1.26740,0.38673,1.25076,0.98482,1.07530,1.02481,-0.74578,-0.16785,0.80175
741.22800,-1.59890,-1.44845,-0.19363,-1.38669,0.86422,-0.31969,0.99722,0.70266,1.17116,0.98488,0.98157,-0.38710,1.10354,0.22986,1.12736,0.85908,0.98494,0.90234,-1.00331,-0.52753,0.80175
741.23200,-1.13608,-1.33088,0.09798,-0.39108,0.95043,-0.22948,0.99722,0.74184,1.06650,0.91109,0.70484,-0.38710,0.99430,0.22986,1.08623,0.85908,0.95481,0.90234,-0.74578,-0.16785,0.71283
741.23600,-0.67326,-1.09575,0.58401,-0.68976,1.12286,0.04113,1.08671,0.82019,1.04033,0.91109,0.70484,-0.53339,0.99430,0.22986,1.04509,0.92195,0.98494,0.93296,-0.57410,0.19183,0.66837
741.24000,-0.98181,-1.09575,0.29239,-0.59020,1.03665,0.04113,0.99722,0.74184,1.01417,0.96028,0.77402,-0.53339,0.93968,0.22986,1.00396,0.89052,0.86445,0.84110,-0.65994,0.07194,0.71283
741.24400,-1.44463,-1.56602,-0.19363,-1.18757,0.77800,-0.22948,0.81825,0.66349,0.98800,0.96028,0.42811,-0.31395,0.77582,0.22986,0.92170,0.82764,0.80421,0.81049,-0.91746,-0.28774,0.75729
741.24800,-1.13608,-1.21332,0.00078,-0.88889,0.77800,-0.04907,0.81825,0.70266,0.90950,0.91109,0.49729,-0.46025,0.72120,0.28215,0.83943,0.85908,0.77409,0.74925,-0.74578,0.07194,0.71283
741.25200,-0.51898,-0.86061,0.38960,-0.39108,0.95043,0.22154,0.90774,0.78102,0.83101,0.86189,0.70484,-0.24080,0.77582,0.43902,0.79830,0.92195,0.71385,0.81049,-0.48826,0.31172,0.62390
741.25600,-0.67326,-0.97818,0.19519,-0.59020,0.86422,0.22154,0.86300,0.74184,0.83101,0.88649,0.49729,-0.16765,0.72120,0.38673,0.79830,0.89052,0.68373,0.84110,-0.57410,0.31172,0.66837
741.26000,-1.13608,-1.09575,0.09798,-0.78932,0.69179,-0.04907,0.68403,0.62431,0.83101,0.88649,0.22056,-0.24080,0.66658,0.33444,0.71603,0.79621,0.68373,0.68802,-0.83162,-0.16785,0.71283
741.26400,-1.13608,-1.21332,0.29239,-0.78932,0.69179,0.04113,0.63928,0.62431,0.77868,0.81270,0.56647,-0.24080,0.66658,0.22986,0.71603,0.76477,0.65361,0.68802,-0.74578,-0.04796,0.66837
741.26800,-0.51898,-0.97818,0.38960,-0.78932,0.77800,0.40195,0.72877,0.70266,0.72635,0.76350,1.05076,-0.09451,0.61196,0.22986,0.71603,0.79621,0.62349,0.71864,-0.40242,0.43162,0.57944
741.27200,-0.67326,-0.86061,0.58401,-1.28713,0.77800,0.40195,0.72877,0.66349,0.72635,0.78810,0.49729,0.12494,0.55734,0.28215,0.67490,0.76477,0.65361,0.65740,-0.40242,0.43162,0.62390
741.27600,-1.13608,-1.33088,0.00078,-0.68976,0.60557,-0.04907,0.59454,0.50678,0.75251,0.76350,0.28974,-0.16765,0.44810,0.07299,0.59264,0.63903,0.56325,0.56555,-0.74578,-0.04796,0.66837
