FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
731.85600,-1.28587,-0.80627,-0.39816,0.53830,0.77495,1.48852,1.35453,1.54256,1.46050,1.48023,0.31226,0.85285,0.85869,1.46088,1.24948,1.50907,0.90371,1.15299,-1.14824,1.19406,1.48062
731.86000,-1.35164,-0.80627,-0.46469,-0.02579,0.77495,1.48852,1.35453,1.54256,1.43875,1.45976,0.24152,0.85285,0.82901,1.42633,1.19789,1.50907,0.90371,1.13112,-1.14824,1.10766,1.48062
731.86400,-1.22011,-0.66575,-0.06547,0.05480,0.89532,1.64176,1.41209,1.61915,1.41700,1.41882,0.38300,1.08267,0.82901,1.56453,1.22369,1.57762,0.92570,1.17486,-0.83429,1.45327,1.45420
731.86800,-1.22011,-0.66575,0.00106,1.10239,0.89532,1.69284,1.44087,1.64468,1.41700,1.48023,0.38300,1.08267,0.85869,1.52998,1.22369,1.57762,0.92570,1.19672,-0.72963,1.53967,1.48062
731.87200,-1.28587,-0.73601,-0.39816,0.86064,0.77495,1.53960,1.35453,1.61915,1.43875,1.50070,0.13540,1.02521,0.79933,1.49543,1.17209,1.53192,0.92570,1.08739,-1.04359,1.19406,1.50705
731.87600,-1.41741,-0.80627,-0.53123,0.45772,0.65458,1.48852,1.26820,1.59362,1.43875,1.50070,-0.11220,1.08267,0.71029,1.49543,1.12049,1.53192,0.90371,1.06552,-1.14824,1.10766,1.50705
731.88000,-1.22011,-0.66575,-0.19855,0.94122,0.71476,1.64176,1.29698,1.67022,1.37350,1.48023,0.13540,1.31248,0.73997,1.56453,1.12049,1.57762,0.90371,1.15299,-0.72963,1.45327,1.42777
731.88400,-1.02281,-0.45498,-0.06547,1.10239,0.77495,1.79501,1.32576,1.72128,1.37350,1.48023,0.27689,1.25503,0.73997,1.59908,1.12049,1.57762,0.90371,1.15299,-0.52033,1.62607,1.42777
731.88800,-1.22011,-0.59550,-0.39816,0.86064,0.65458,1.64176,1.23942,1.64468,1.37350,1.48023,-0.04146,1.14012,0.68061,1.52998,1.04309,1.53192,0.83772,1.08739,-0.83429,1.28047,1.45420
731.89200,-1.35164,-0.73601,-0.66430,0.61888,0.53421,1.48852,1.12431,1.54256,1.33000,1.43929,-0.00608,0.79540,0.62126,1.39178,0.99150,1.44051,0.81572,1.04366,-1.04359,1.10766,1.45420
731.89600,-1.08857,-0.52524,-0.19855,1.02180,0.59439,1.64176,1.18187,1.59362,1.28650,1.39835,0.13540,0.96776,0.59158,1.46088,0.99150,1.46336,0.79372,1.02179,-0.52033,1.45327,1.37492
731.90000,-0.89127,-0.38473,-0.06547,1.26356,0.65458,1.74393,1.23942,1.61915,1.26475,1.37788,0.17077,1.14012,0.62126,1.49543,0.99150,1.48622,0.85971,1.06552,-0.31103,1.62607,1.34850
731.90400,-1.08857,-0.52524,-0.33162,0.86064,0.59439,1.59068,1.15309,1.51703,1.28650,1.39835,0.27689,0.79540,0.59158,1.35723,0.96570,1.41766,0.81572,0.99992,-0.62498,1.45327,1.37492
731.90800,-1.28587,-0.66575,-0.53123,0.05480,0.47402,1.38635,1.06675,1.46597,1.26475,1.39835,-0.04146,0.79540,0.53222,1.25359,0.93990,1.34911,0.77173,0.91246,-0.83429,1.10766,1.37492
731.91200,-1.08857,-0.59550,-0.33162,0.21597,0.47402,1.48852,1.09553,1.46597,1.24300,1.35740,-0.11220,1.02521,0.50254,1.25359,0.93990,1.34911,0.77173,0.93432,-0.62498,1.36687,1.32207
731.91600,-0.89127,-0.45498,-0.13201,1.50531,0.59439,1.53960,1.18187,1.49150,1.22125,1.33693,0.02929,1.08267,0.53222,1.32269,0.96570,1.37196,0.77173,0.97806,-0.31103,1.53967,1.26923
731.92000,-1.02281,-0.52524,-0.33162,1.02180,0.53421,1.43744,1.15309,1.44044,1.24300,1.35740,0.02929,0.79540,0.53222,1.25359,0.96570,1.32626,0.77173,0.89059,-0.52033,1.36687,1.32207
731.92400,-1.15434,-0.66575,-0.53123,0.69947,0.41384,1.28419,1.06675,1.33832,1.24300,1.33693,-0.04146,0.73794,0.47286,1.18449,0.93990,1.23486,0.68374,0.80312,-0.83429,1.19406,1.34850
731.92800,-1.02281,-0.73601,-0.26508,0.86064,0.47402,1.28419,1.09553,1.36385,1.19950,1.25505,-0.00608,0.85285,0.50254,1.18449,0.99150,1.23486,0.61775,0.82499,-0.62498,1.28047,1.29565
731.93200,-0.89127,-0.52524,0.00106,0.86064,0.65458,1.43744,1.15309,1.38938,1.15600,1.23458,-0.04146,0.73794,0.59158,1.18449,1.01730,1.23486,0.70574,0.84686,-0.31103,1.53967,1.26923
731.93600,-0.89127,-0.52524,-0.26508,0.86064,0.65458,1.38635,1.18187,1.36385,1.19950,1.25505,-0.11220,0.68049,0.56190,1.18449,0.99150,1.21201,0.74973,0.84686,-0.41568,1.53967,1.29565
731.94000,-1.08857,-0.66575,-0.46469,0.45772,0.47402,1.28419,1.06675,1.28726,1.19950,1.23458,0.10003,0.85285,0.50254,1.11539,0.91410,1.14345,0.68374,0.75939,-0.72963,1.28047,1.29565
731.94400,-0.95704,-0.66575,-0.33162,0.53830,0.53421,1.33527,1.09553,1.28726,1.19950,1.23458,0.31226,0.91030,0.56190,1.14994,0.96570,1.14345,0.70574,0.78126,-0.72963,1.28047,1.29565
731.94800,-0.75974,-0.52524,0.00106,0.86064,0.71476,1.48852,1.21064,1.36385,1.17775,1.21411,0.24152,0.96776,0.59158,1.21904,0.99150,1.18916,0.74973,0.82499,-0.31103,1.53967,1.24280
731.95200,-0.75974,-0.52524,0.06760,0.53830,0.71476,1.48852,1.21064,1.36385,1.17775,1.23458,0.02929,0.91030,0.59158,1.18449,0.99150,1.14345,0.72773,0.75939,-0.31103,1.53967,1.26923
731.95600,-0.95704,-0.66575,-0.33162,-0.10637,0.59439,1.38635,1.15309,1.33832,1.19950,1.23458,-0.04146,0.79540,0.53222,1.18449,0.93990,1.12060,0.59575,0.71565,-0.72963,1.19406,1.32207
731.96000,-1.08857,-0.73601,-0.33162,0.53830,0.65458,1.28419,1.18187,1.33832,1.22125,1.23458,0.10003,0.85285,0.62126,1.08084,0.99150,1.14345,0.66174,0.78126,-0.83429,1.19406,1.32207
731.96400,-0.82550,-0.59550,-0.06547,1.10239,0.83513,1.48852,1.26820,1.44044,1.22125,1.25505,0.06466,1.02521,0.68061,1.14994,1.01730,1.18916,0.74973,0.80312,-0.41568,1.53967,1.29565
731.96800,-0.75974,-0.52524,0.06760,0.69947,0.83513,1.48852,1.26820,1.46597,1.22125,1.29599,0.20614,0.85285,0.65093,1.25359,1.04309,1.21201,0.70574,0.80312,-0.41568,1.53967,1.26923
731.97200,-0.95704,-0.66575,-0.26508,0.61888,0.71476,1.28419,1.21064,1.41491,1.26475,1.31646,0.20614,0.85285,0.68061,1.18449,1.01730,1.16630,0.68374,0.82499,-0.83429,1.19406,1.32207
731.97600,-1.02281,-0.80627,-0.39816,0.29655,0.65458,1.28419,1.15309,1.38938,1.28650,1.33693,-0.00608,0.91030,0.68061,1.18449,1.04309,1.16630,0.72773,0.78126,-0.93894,1.19406,1.34850
731.98000,-0.82550,-0.66575,-0.06547,0.69947,0.77495,1.48852,1.23942,1.46597,1.26475,1.31646,0.27689,1.02521,0.73997,1.28814,1.09469,1.18916,0.77173,0.82499,-0.52033,1.45327,1.29565
731.98400,-0.56244,-0.38473,0.00106,1.02180,0.89532,1.64176,1.29698,1.54256,1.33000,1.37788,0.52449,1.02521,0.79933,1.35723,1.14629,1.28056,0.79372,0.93432,-0.20637,1.62607,1.29565
731.98800,-0.75974,-0.52524,-0.19855,0.69947,0.77495,1.48852,1.21064,1.49150,1.39525,1.43929,0.31226,0.96776,0.76965,1.25359,1.14629,1.23486,0.77173,0.89059,-0.62498,1.36687,1.34850
731.99200,-0.95704,-0.73601,-0.13201,0.53830,0.65458,1.38635,1.15309,1.46597,1.39525,1.41882,0.10003,1.02521,0.73997,1.18449,1.14629,1.21201,0.70574,0.82499,-0.83429,1.19406,1.37492
731.99600,-0.75974,-0.59550,0.06760,0.78005,0.77495,1.53960,1.21064,1.51703,1.39525,1.41882,0.13540,1.02521,0.73997,1.25359,1.17209,1.25771,0.72773,0.86872,-0.41568,1.45327,1.32207
732.00000,-0.62820,-0.38473,0.26721,0.45772,0.83513,1.69284,1.29698,1.56809,1.39525,1.43929,0.34763,1.08267,0.79933,1.32269,1.19789,1.30341,0.74973,0.95619,-0.20637,1.71247,1.32207
732.00400,-0.75974,-0.52524,-0.06547,0.29655,0.77495,1.53960,1.21064,1.51703,1.41700,1.45976,0.38300,1.08267,0.76965,1.21904,1.17209,1.25771,0.70574,0.91246,-0.52033,1.45327,1.32207
732.00800,-0.82550,-0.59550,-0.33162,1.02180,0.65458,1.28419,1.09553,1.41491,1.39525,1.45976,0.27689,1.02521,0.73997,1.11539,1.12049,1.21201,0.74973,0.89059,-0.83429,1.10766,1.32207
732.01200,-0.62820,-0.59550,0.06760,0.61888,0.71476,1.33527,1.09553,1.41491,1.37350,1.43929,0.34763,0.96776,0.73997,1.14994,1.12049,1.23486,0.72773,0.93432,-0.52033,1.19406,1.24280
732.01600,-0.49667,-0.45498,0.40028,0.78005,0.89532,1.38635,1.18187,1.41491,1.33000,1.41882,0.45374,0.96776,0.82901,1.14994,1.17209,1.25771,0.70574,0.95619,-0.20637,1.36687,1.16353
732.02000,-0.56244,-0.52524,0.26721,0.69947,0.89532,1.23311,1.15309,1.33832,1.37350,1.45976,0.48911,0.73794,0.82901,1.04629,1.19789,1.23486,0.70574,0.93432,-0.62498,1.10766,1.16353
732.02400,-0.69397,-0.80627,0.00106,0.05480,0.77495,0.87554,0.98042,1.15960,1.30825,1.35740,0.38300,0.56558,0.76965,0.90809,1.09469,1.09775,0.77173,0.75939,-0.93894,0.67566,1.08425
732.02800,-0.62820,-0.80627,0.20067,0.21597,0.89532,0.77338,0.95164,1.05748,1.26475,1.29599,0.20614,0.62303,0.76965,0.90809,1.06889,1.09775,0.81572,0.82499,-0.83429,0.58926,0.97855
732.03200,-0.49667,-0.66575,0.86604,0.29655,1.01569,0.87554,1.00920,1.05748,1.26475,1.29599,0.45374,0.56558,0.76965,0.94264,1.14629,1.14345,0.81572,0.97806,-0.62498,0.76206,0.87286
732.03600,-0.49667,-0.73601,0.86604,0.13538,0.95550,0.67121,0.95164,0.90430,1.22125,1.21411,0.55986,0.45067,0.68061,0.83900,1.09469,1.00635,0.52976,0.80312,-0.83429,0.50285,0.82001
732.04000,-0.62820,-0.94678,0.40028,-0.50929,0.83513,0.36472,0.77897,0.70005,1.04724,1.07081,0.38300,0.39322,0.65093,0.70080,0.91410,0.86924,0.55176,0.78126,-1.25289,-0.01555,0.74073
732.04400,-0.49667,-0.94678,0.59990,-1.15396,0.89532,0.31364,0.69264,0.54687,0.80799,0.88657,0.55986,0.62303,0.71029,0.63170,0.81091,0.73214,0.92570,0.69379,-1.25289,-0.10195,0.63504
732.04800,-0.23360,-0.80627,0.86604,-0.26754,1.01569,0.26256,0.72141,0.44474,0.65574,0.74327,0.80746,0.39322,0.76965,0.49350,0.73351,0.61789,0.74973,0.67192,-0.93894,-0.01555,0.50291
732.05200,-0.10207,-0.80627,1.13219,0.13538,1.01569,0.10931,0.69264,0.31709,0.52523,0.64091,0.91357,0.04849,0.73997,0.38985,0.57872,0.54933,0.66174,0.71565,-0.93894,-0.18835,0.42364
732.05600,-0.36514,-1.08729,0.99912,-0.83163,0.95550,-0.19717,0.63508,0.18944,0.54698,0.59997,0.63060,-0.06642,0.73997,0.25166,0.63031,0.41223,0.66174,0.49699,-1.46220,-0.62036,0.42364
732.06000,-0.49667,-1.29806,0.86604,-0.91221,1.01569,-0.35042,0.60630,0.13838,0.50348,0.55903,0.52449,-0.18133,0.71029,0.18256,0.63031,0.34368,0.50777,0.36579,-1.77615,-0.87956,0.34437
732.06400,-0.16784,-1.08729,1.33180,-0.67046,1.13606,-0.19717,0.63508,0.18944,0.37298,0.49761,0.59523,-0.00896,0.71029,0.25166,0.55292,0.38938,0.37579,0.51885,-1.35755,-0.70676,0.23867
732.06800,-0.03630,-0.94678,1.66448,-0.75104,1.25643,-0.19717,0.77897,0.26603,0.52523,0.57950,0.73671,0.22085,0.85869,0.28621,0.70771,0.45793,0.48577,0.60632,-1.35755,-0.70676,0.26509
732.07200,-0.16784,-1.01704,1.33180,-1.07338,1.19625,-0.35042,0.75019,0.24050,0.56873,0.59997,0.98431,0.22085,0.88837,0.25166,0.75931,0.41223,0.66174,0.47512,-1.77615,-1.05237,0.26509
732.07600,-0.16784,-1.08729,1.26526,-1.31513,1.07588,-0.50366,0.63508,0.18944,0.52523,0.53856,0.80746,-0.23878,0.82901,0.18256,0.70771,0.34368,0.55176,0.43139,-1.88081,-1.31157,0.21224
732.08000,0.09523,-0.87652,1.59795,-0.91221,1.19625,-0.35042,0.69264,0.24050,0.50348,0.49761,0.94894,-0.00896,0.82901,0.18256,0.73351,0.34368,0.50777,0.45325,-1.46220,-1.05237,0.10654
732.08400,0.16100,-0.73601,1.66448,-0.67046,1.31662,-0.14609,0.72141,0.31709,0.52523,0.49761,1.05505,0.33576,0.82901,0.25166,0.75931,0.34368,0.57376,0.43139,-1.14824,-0.87956,0.13297
732.08800,0.02946,-0.80627,1.39834,-0.99279,1.07588,-0.29934,0.60630,0.24050,0.52523,0.47714,0.77208,-0.06642,0.73997,0.11346,0.63031,0.25227,0.55176,0.34392,-1.56685,-1.13877,0.15939
732.09200,0.09523,-0.87652,1.26526,-1.47630,0.89532,-0.35042,0.49119,0.21497,0.52523,0.43620,0.55986,-0.18133,0.62126,0.11346,0.57872,0.18372,0.52976,0.27832,-1.67150,-1.31157,0.13297
732.09600,0.22676,-0.73601,1.53141,-1.31513,0.95550,-0.09501,0.49119,0.29156,0.48173,0.39526,0.70134,0.10595,0.59158,0.18256,0.57872,0.22942,0.55176,0.30019,-1.25289,-1.05237,0.05369
732.10000,0.35830,-0.52524,1.79756,0.05480,0.95550,0.05823,0.46241,0.34262,0.43823,0.39526,0.70134,0.22085,0.53222,0.25166,0.52712,0.25227,0.52976,0.25645,-0.93894,-0.79316,0.00085
732.10400,0.22676,-0.52524,1.53141,-0.18695,0.83513,0.00715,0.31852,0.29156,0.43823,0.39526,0.52449,0.16340,0.44318,0.18256,0.47552,0.18372,0.46378,0.23459,-1.04359,-0.87956,0.02727
732.10800,0.02946,-0.66575,1.13219,-0.67046,0.53421,-0.09501,0.14585,0.24050,0.39473,0.33384,0.24152,0.22085,0.32446,0.07891,0.37233,0.09232,0.39779,0.14712,-1.35755,-0.96596,0.00085
732.11200,0.22676,-0.52524,1.13219,-0.02579,0.47402,0.10931,0.05951,0.26603,0.28598,0.25196,0.27689,0.16340,0.29478,0.11346,0.29493,0.06947,0.33180,0.08152,-0.93894,-0.70676,-0.05200
732.11600,0.42406,-0.38473,1.33180,0.21597,0.53421,0.36472,0.05951,0.29156,0.22072,0.21102,0.48911,0.22085,0.26510,0.07891,0.24333,0.06947,0.33180,0.12525,-0.62498,-0.36116,-0.13128
732.12000,0.29253,-0.31447,1.33180,0.29655,0.47402,0.36472,-0.02682,0.24050,0.19897,0.17007,0.34763,0.27831,0.20574,0.00981,0.19174,-0.02194,0.30980,0.01592,-0.72963,-0.36116,-0.10485
732.12400,0.16100,-0.52524,0.93258,-0.10637,0.23328,0.21148,-0.17071,0.13838,0.13372,0.08819,0.24152,-0.12387,0.14638,-0.12839,0.11434,-0.15904,0.22181,-0.09341,-1.04359,-0.62036,-0.10485
732.12800,0.22676,-0.52524,0.99912,-0.02579,0.23328,0.21148,-0.17071,0.13838,0.11197,0.02678,0.24152,-0.12387,0.14638,-0.16293,0.08854,-0.18189,0.24381,-0.13715,-0.93894,-0.44756,-0.13128
732.13200,0.35830,-0.31447,1.26526,0.37713,0.29346,0.36472,-0.08438,0.18944,0.06847,-0.01417,0.34763,0.16340,0.14638,-0.16293,0.11434,-0.18189,0.22181,-0.11528,-0.52033,-0.01555,-0.13128
732.13600,0.16100,-0.45498,0.99912,0.21597,0.23328,0.36472,-0.05560,0.16391,0.09022,-0.03464,0.17077,0.04849,0.08702,-0.26658,0.11434,-0.25044,0.15582,-0.20275,-0.62498,-0.10195,-0.07843
732.14000,-0.03630,-0.73601,0.59990,-0.18695,0.05272,0.16040,-0.14193,0.06178,0.06847,-0.05511,-0.14757,-0.41114,-0.06138,-0.40478,0.01115,-0.34185,0.06784,-0.35582,-1.04359,-0.27476,-0.02558
732.14400,0.02946,-0.73601,0.66643,-0.75104,-0.00746,0.10931,-0.14193,0.03625,0.00322,-0.13699,-0.11220,-0.75587,-0.18010,-0.50843,-0.06625,-0.43325,-0.06414,-0.37768,-0.93894,-0.10195,0.00085
732.14800,0.09523,-0.73601,0.93258,-0.34812,0.05272,0.26256,-0.02682,0.08731,-0.04028,-0.15746,-0.21831,-0.52605,-0.20978,-0.47388,-0.06625,-0.43325,-0.08614,-0.42142,-0.52033,0.24365,0.00085
732.15200,-0.03630,-0.80627,0.86604,0.45772,0.05272,0.26256,0.05951,0.11285,-0.04028,-0.13699,-0.28905,-0.41114,-0.29882,-0.50843,-0.09205,-0.45610,-0.21812,-0.48702,-0.62498,0.24365,0.08012
732.15600,-0.36514,-1.15755,0.53336,-0.42871,-0.12783,0.00715,0.00196,-0.01481,-0.10553,-0.21888,-0.50128,-0.98568,-0.44721,-0.78482,-0.22104,-0.61606,-0.30610,-0.57448,-1.04359,-0.01555,0.15939
732.16000,-0.43090,-1.29806,0.33375,-0.58987,-0.12783,-0.19717,0.03074,-0.06587,-0.19254,-0.30076,-0.78425,-1.33041,-0.50657,-0.88847,-0.27264,-0.68461,-0.37209,-0.66195,-1.14824,-0.01555,0.21224
732.16400,-0.29937,-1.22780,0.53336,-0.26754,-0.00746,-0.09501,0.14585,-0.01481,-0.27954,-0.38265,-0.64277,-1.04314,-0.56593,-0.95757,-0.29844,-0.75316,-0.43808,-0.66195,-0.83429,0.41645,0.23867
732.16800,-0.36514,-1.29806,0.53336,-0.50929,-0.00746,-0.14609,0.23218,-0.04034,-0.32304,-0.44406,-0.64277,-1.21550,-0.65497,-1.02667,-0.32424,-0.77601,-0.46008,-0.70568,-0.93894,0.50285,0.26509
732.17200,-0.75974,-1.64934,0.06760,-0.99279,-0.06765,-0.45258,0.14585,-0.14246,-0.34479,-0.46453,-0.81962,-1.67514,-0.74401,-1.23396,-0.40163,-0.89027,-0.59206,-0.90248,-1.35755,0.07085,0.37079
732.17600,-0.89127,-1.78986,0.06760,-1.23455,-0.12783,-0.55475,0.14585,-0.19352,-0.36654,-0.50547,-0.64277,-1.79004,-0.77369,-1.33761,-0.42743,-0.95882,-0.61406,-0.94622,-1.56685,-0.01555,0.42364
732.18000,-0.62820,-1.57909,0.46682,-0.91221,-0.00746,-0.40150,0.26096,-0.09140,-0.38829,-0.52595,-0.71351,-1.50277,-0.74401,-1.19941,-0.40163,-0.86742,-0.59206,-0.85875,-1.14824,0.24365,0.42364
732.18400,-0.56244,-1.50883,0.46682,-0.83163,0.05272,-0.35042,0.37607,-0.06587,-0.36654,-0.52595,-0.81962,-1.44532,-0.71433,-1.16486,-0.37584,-0.84457,-0.59206,-0.85875,-1.14824,0.41645,0.45006
732.18800,-0.75974,-1.50883,0.20067,-1.15396,0.05272,-0.50366,0.37607,-0.11693,-0.30129,-0.52595,-0.89037,-1.73259,-0.68465,-1.16486,-0.29844,-0.82171,-0.61406,-0.85875,-1.46220,0.15725,0.55576
732.19200,-0.82550,-1.50883,-0.06547,-1.55688,-0.06765,-0.60583,0.31852,-0.11693,-0.27954,-0.54642,-0.89037,-1.50277,-0.65497,-1.09577,-0.32424,-0.79886,-0.63605,-0.85875,-1.67150,-0.01555,0.58219
732.19600,-0.49667,-1.29806,0.13414,-1.79863,0.05272,-0.35042,0.37607,-0.04034,-0.34479,-0.56689,-0.71351,-1.27296,-0.65497,-0.95757,-0.35004,-0.70746,-0.63605,-0.74942,-1.35755,0.15725,0.55576
732.20000,-0.36514,-1.08729,0.46682,-0.99279,0.17309,-0.24826,0.43363,0.06178,-0.36654,-0.56689,-0.67814,-1.21550,-0.59561,-0.78482,-0.32424,-0.59321,-0.57006,-0.64008,-1.04359,0.33005,0.52934
732.20400,-0.49667,-1.15755,0.26721,-0.58987,-0.00746,-0.35042,0.34730,0.03625,-0.41004,-0.58736,-0.74888,-0.98568,-0.62529,-0.71572,-0.35004,-0.57036,-0.52607,-0.64008,-1.35755,0.15725,0.55576
732.20800,-0.62820,-1.15755,0.00106,-1.31513,-0.12783,-0.45258,0.20340,-0.04034,-0.45354,-0.66924,-0.78425,-1.10059,-0.62529,-0.64662,-0.40163,-0.59321,-0.52607,-0.66195,-1.46220,-0.10195,0.58219
732.21200,-0.43090,-0.87652,0.26721,-0.91221,-0.12783,-0.29934,0.17463,-0.01481,-0.56229,-0.77160,-0.85499,-0.81332,-0.59561,-0.50843,-0.42743,-0.54751,-0.52607,-0.57448,-1.14824,0.07085,0.50291
732.21600,-0.10207,-0.59550,0.46682,-0.58987,-0.06765,-0.09501,0.17463,0.06178,-0.62755,-0.81254,-0.53665,-0.58351,-0.53625,-0.37023,-0.42743,-0.45610,-0.48208,-0.44328,-0.72963,0.41645,0.45006
732.22000,-0.03630,-0.45498,0.13414,-0.58987,-0.12783,-0.19717,0.08829,0.01072,-0.62755,-0.83301,-0.25368,-0.46860,-0.50657,-0.37023,-0.42743,-0.47895,-0.41609,-0.44328,-0.83429,0.24365,0.42364
732.22400,-0.16784,-0.38473,-0.06547,-0.75104,-0.24820,-0.35042,-0.08438,-0.06587,-0.62755,-0.85349,-0.53665,-0.46860,-0.56593,-0.37023,-0.47903,-0.50180,-0.46008,-0.42142,-0.93894,-0.01555,0.42364
732.22800,0.09523,-0.10370,0.26721,-0.67046,-0.18802,-0.24826,-0.08438,-0.06587,-0.64930,-0.85349,-0.53665,-0.29623,-0.53625,-0.30113,-0.45323,-0.45610,-0.35010,-0.29022,-0.52033,0.15725,0.37079
732.23200,0.42406,0.17733,0.40028,-0.26754,-0.12783,-0.09501,-0.05560,-0.06587,-0.73630,-0.93537,-0.28905,0.16340,-0.50657,-0.26658,-0.45323,-0.45610,-0.24011,-0.22462,-0.20637,0.50285,0.29152
732.23600,0.42406,0.31784,0.33375,-0.34812,-0.12783,-0.14609,-0.14193,-0.11693,-0.80155,-1.01725,-0.35980,0.10595,-0.50657,-0.33568,-0.53063,-0.52465,-0.26211,-0.24648,-0.10172,0.50285,0.29152
732.24000,0.35830,0.31784,0.00106,-1.15396,-0.30839,-0.35042,-0.25705,-0.24458,-0.82330,-1.03773,-0.32443,-0.29623,-0.59561,-0.50843,-0.58223,-0.63891,-0.28411,-0.35582,-0.31103,0.24365,0.31794
732.24400,0.48983,0.45835,0.13414,-1.15396,-0.42876,-0.40150,-0.34338,-0.34671,-0.88855,-1.14008,-0.28905,-0.23878,-0.65497,-0.57753,-0.65962,-0.70746,-0.28411,-0.37768,-0.10172,0.33005,0.26509
732.24800,0.88443,0.80964,0.40028,0.37713,-0.36858,-0.29934,-0.34338,-0.37224,-0.99731,-1.22197,-0.14757,0.10595,-0.65497,-0.54298,-0.76282,-0.70746,-0.28411,-0.26835,0.42154,0.67566,0.18582
732.25200,1.01597,0.95015,0.26721,0.21597,-0.36858,-0.29934,-0.40094,-0.49989,-0.99731,-1.20150,-0.39517,0.16340,-0.68465,-0.61208,-0.78862,-0.75316,-0.21812,-0.22462,0.52619,0.58926,0.10654
732.25600,0.88443,0.95015,0.06760,-0.18695,-0.54913,-0.60583,-0.57361,-0.72967,-0.99731,-1.26291,-0.67814,-0.00896,-0.77369,-0.75027,-0.86601,-0.91312,-0.26211,-0.31208,0.31689,0.15725,0.05369
732.26000,1.08173,1.16092,0.00106,-0.10637,-0.60932,-0.81015,-0.68872,-0.85732,-0.99731,-1.26291,-0.32443,-0.12387,-0.83305,-0.81937,-0.91761,-0.95882,-0.32810,-0.31208,0.42154,-0.01555,-0.05200
732.26400,1.41057,1.51220,0.46682,0.05480,-0.48895,-0.75907,-0.68872,-0.95944,-1.06256,-1.30385,-0.21831,-0.06642,-0.83305,-0.81937,-0.99501,-0.98167,-0.41609,-0.24648,0.84015,0.07085,-0.23698
