FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
738.84400,-1.45488,-0.43815,-2.06548,1.00340,-0.13013,1.50681,0.56303,1.04487,0.38072,0.68384,-0.91170,1.11228,-0.21296,1.54246,0.30031,0.90180,0.23901,0.53661,-0.83514,0.86628,0.78453
738.84800,-1.23821,-0.37630,-1.64338,1.29248,-0.13013,1.50681,0.56303,1.07267,0.33769,0.64329,-1.09675,1.24672,-0.26430,1.54246,0.30031,0.92448,0.23901,0.60483,-0.40317,0.94150,0.69475
738.85200,-1.02153,-0.19075,-0.93988,1.36475,0.09346,1.65114,0.63514,1.10048,0.33769,0.64329,-1.22012,1.42597,-0.31565,1.57687,0.30031,0.96984,0.31840,0.62757,-0.11519,1.16717,0.66483
738.85600,-1.09376,-0.19075,-1.22128,1.22021,-0.01833,1.50681,0.52698,1.04487,0.33769,0.64329,-1.22012,1.29153,-0.31565,1.50806,0.26741,0.90180,0.23901,0.55935,-0.25918,0.94150,0.69475
738.86000,-1.31043,-0.31445,-1.92478,0.78659,-0.24193,1.36248,0.38276,0.90585,0.35921,0.60273,-0.97339,0.93302,-0.36699,1.33603,0.26741,0.81108,0.21255,0.51386,-0.69115,0.71583,0.66483
738.86400,-1.23821,-0.25260,-1.36198,1.07567,-0.13013,1.41059,0.41881,0.93365,0.38072,0.58246,-0.91170,1.02265,-0.31565,1.30162,0.30031,0.78840,0.23901,0.51386,-0.40317,0.86628,0.63490
738.86800,-0.87709,-0.06705,-0.65848,1.22021,0.09346,1.55492,0.52698,1.01706,0.44527,0.64329,-0.85002,1.20191,-0.21296,1.40484,0.39901,0.87912,0.34487,0.55935,0.02880,1.16717,0.60498
738.87200,-0.80486,-0.19075,-1.08058,1.00340,0.20526,1.41059,0.56303,0.98926,0.57435,0.76496,-0.85002,1.11228,-0.05894,1.40484,0.53061,0.90180,0.42425,0.58209,-0.25918,1.01672,0.63490
738.87600,-1.02153,-0.37630,-2.06548,0.49751,-0.01833,1.17004,0.49092,0.90585,0.68193,0.84607,-0.97339,1.06746,-0.05894,1.30162,0.62931,0.85644,0.45072,0.51386,-0.69115,0.71583,0.69475
738.88000,-0.87709,-0.37630,-1.36198,-0.00838,0.09346,1.12193,0.52698,0.90585,0.74647,0.84607,-0.78833,0.84340,0.09508,1.23281,0.72801,0.85644,0.53011,0.46838,-0.54716,0.71583,0.69475
738.88400,-0.51597,-0.06705,-0.51778,0.35297,0.31706,1.17004,0.67120,0.93365,0.78950,0.88662,-0.54159,0.75377,0.30045,1.19841,0.82671,0.87912,0.60949,0.51386,0.02880,1.01672,0.63490
738.88800,-0.37152,0.05666,-0.65848,1.07567,0.31706,1.07382,0.70725,0.90585,0.89707,0.96773,-0.35654,0.75377,0.40313,1.16400,0.92541,0.90180,0.63596,0.49112,0.02880,1.01672,0.69475
738.89200,-0.51597,-0.00520,-1.36198,0.49751,0.09346,0.83327,0.63514,0.82244,0.96161,0.96773,-0.41822,0.52970,0.40313,1.02638,0.95831,0.81108,0.60949,0.46838,-0.25918,0.71583,0.75460
738.89600,-0.29930,0.11851,-1.22128,0.56978,-0.01833,0.78516,0.63514,0.79463,0.98313,0.96773,-0.78833,0.57451,0.40313,0.92316,0.99121,0.76571,0.66242,0.44564,-0.11519,0.79105,0.72468
738.90000,0.13405,0.48961,-0.37708,1.00340,0.09346,0.92949,0.70725,0.82244,0.94010,0.92718,-0.72665,0.75377,0.40313,0.92316,1.02411,0.78840,0.68888,0.49112,0.60476,1.09195,0.69475
738.90400,0.35072,0.73701,-0.37708,1.07567,0.20526,1.02571,0.77936,0.85024,0.94010,0.88662,-0.41822,0.70895,0.40313,0.92316,1.02411,0.78840,0.71535,0.49112,1.03673,1.16717,0.75460
738.90800,0.27850,0.79886,-0.93988,1.00340,-0.01833,0.78516,0.63514,0.71122,0.96161,0.88662,-0.54159,0.30563,0.30045,0.71673,0.99121,0.67499,0.66242,0.42290,0.74875,0.86628,0.78453
738.91200,0.13405,0.79886,-1.08058,0.78659,-0.24193,0.64083,0.52698,0.60001,0.89707,0.80551,-0.66496,0.39526,0.19777,0.57911,0.89251,0.58427,0.60949,0.42290,0.46077,0.71583,0.75460
738.91600,0.49517,1.04626,-0.23638,1.22021,-0.01833,0.78516,0.59909,0.65561,0.85404,0.74468,-0.54159,0.61933,0.19777,0.68233,0.92541,0.60695,0.58303,0.42290,1.03673,1.01672,0.69475
738.92000,0.85629,1.35552,-0.09568,1.36475,0.09346,0.88138,0.67120,0.68342,0.85404,0.74468,-0.41822,0.52970,0.19777,0.75114,0.95831,0.62963,0.55657,0.46838,1.46870,1.16717,0.66483
738.92400,0.63961,1.35552,-0.93988,0.71432,-0.24193,0.73705,0.52698,0.60001,0.87556,0.74468,-0.66496,0.44007,0.04374,0.71673,0.85961,0.60695,0.47718,0.42290,1.18072,0.86628,0.72468
738.92800,0.63961,1.41737,-1.50268,0.64205,-0.46552,0.68894,0.45487,0.57220,0.85404,0.74468,-0.78833,0.48489,-0.11028,0.75114,0.76091,0.62963,0.39779,0.42290,1.03673,0.71583,0.72468
738.93200,0.85629,1.60292,-0.37708,1.87064,-0.35373,0.78516,0.45487,0.65561,0.76798,0.70412,-0.66496,0.57451,-0.16162,0.88876,0.62931,0.69767,0.26548,0.46838,1.61269,0.94150,0.69475
738.93600,0.92851,1.72662,-0.09568,1.87064,-0.46552,0.88138,0.34670,0.65561,0.63890,0.64329,-0.54159,0.66414,-0.41833,0.88876,0.36611,0.69767,0.05377,0.42290,1.90067,1.01672,0.63490
738.94000,0.78406,1.60292,-0.93988,1.50929,-0.91271,0.73705,0.09432,0.54440,0.48829,0.56218,-1.09675,0.48489,-0.93174,0.75114,0.00421,0.58427,-0.07854,0.24097,1.46870,0.79105,0.60498
738.94400,0.56739,1.41737,-1.08058,1.43702,-1.24810,0.49650,-0.15807,0.37758,0.31618,0.39996,-1.89866,0.26082,-1.29113,0.54471,-0.22609,0.40282,-0.34317,0.01355,1.18072,0.56538,0.54513
738.94800,0.63961,1.35552,-0.51778,1.36475,-1.35990,0.49650,-0.26623,0.26636,0.10103,0.19718,-2.02203,-0.09769,-1.54784,0.30387,-0.45639,0.24405,-0.55488,-0.07741,1.32471,0.56538,0.36557
738.95200,0.71184,1.35552,0.18572,1.50929,-1.13631,0.44839,-0.33834,0.18295,-0.07108,0.05524,-1.77529,-0.09769,-1.59918,0.13184,-0.55509,0.13064,-0.66073,-0.23660,1.46870,0.56538,0.18602
738.95600,0.42294,1.16996,-0.09568,1.14794,-1.35990,0.20784,-0.44651,0.01613,-0.17866,-0.04615,-1.77529,-0.23214,-1.75320,-0.10900,-0.71959,-0.07349,-0.84597,-0.48676,0.89274,0.18926,0.09624
738.96000,0.06182,0.98441,-0.37708,0.85886,-1.47170,-0.08083,-0.66284,-0.17850,-0.28623,-0.18810,-1.83697,-0.72509,-1.85588,-0.41864,-0.85119,-0.30030,-0.95182,-0.66869,0.31678,-0.18686,0.00646
738.96400,0.27850,0.98441,0.18572,1.00340,-1.35990,-0.08083,-0.73495,-0.28972,-0.43683,-0.37059,-1.83697,-0.63546,-1.85588,-0.55627,-0.94989,-0.41370,-1.05767,-0.80514,0.46077,-0.18686,-0.14316
738.96800,0.56739,1.10811,1.02993,1.22021,-1.02451,0.06351,-0.69889,-0.28972,-0.56592,-0.47198,-1.59023,-0.45620,-1.80454,-0.55627,-0.98279,-0.48175,-1.05767,-0.82788,0.89274,-0.11163,-0.29279
738.97200,0.42294,1.10811,0.88923,0.56978,-1.13631,-0.03271,-0.77100,-0.40093,-0.63046,-0.57337,-1.34349,-0.54583,-1.75320,-0.69389,-1.04859,-0.59515,-1.13706,-0.91884,0.46077,-0.41253,-0.35264
738.97600,0.20627,0.92256,-0.23638,0.56978,-1.35990,-0.32138,-0.98733,-0.56775,-0.71652,-0.67476,-1.40518,-0.63546,-1.85588,-0.83151,-1.18019,-0.75392,-1.13706,-1.07803,-0.11519,-0.86387,-0.41249
738.98000,0.27850,0.92256,0.18572,1.36475,-1.24810,-0.41760,-0.98733,-0.62336,-0.78106,-0.73559,-1.71360,-0.72509,-1.90722,-0.86591,-1.18019,-0.79928,-1.11060,-1.12351,-0.11519,-0.86387,-0.53220
738.98400,0.56739,0.92256,1.31133,1.14794,-0.91271,-0.22516,-0.84311,-0.59556,-0.80258,-0.73559,-1.52855,-0.63546,-1.75320,-0.83151,-1.11439,-0.79928,-1.16352,-1.14626,0.17279,-0.78865,-0.62197
738.98800,0.49517,0.86071,1.17063,1.22021,-0.80091,-0.27327,-0.87917,-0.65117,-0.80258,-0.73559,-1.34349,-0.59065,-1.65052,-0.83151,-1.08149,-0.84465,-1.13706,-1.12351,0.02880,-0.93909,-0.71175
738.99200,0.20627,0.55146,0.74853,0.71432,-1.13631,-0.56193,-1.02339,-0.79019,-0.78106,-0.75587,-1.52855,-0.68027,-1.65052,-0.96913,-1.11439,-0.91269,-1.16352,-1.12351,-0.69115,-1.39044,-0.77160
738.99600,0.20627,0.42776,0.88923,0.35297,-1.24810,-0.75437,-1.13155,-0.90140,-0.84561,-0.83698,-1.59023,-0.99397,-1.65052,-1.10675,-1.11439,-1.04878,-1.13706,-1.19174,-0.83514,-1.54088,-0.89130
739.00000,0.35072,0.48961,1.59273,0.56978,-0.91271,-0.75437,-1.09550,-0.92920,-0.93167,-0.93837,-1.40518,-1.12841,-1.49649,-1.17556,-1.11439,-1.09414,-1.11060,-1.16900,-0.54716,-1.39044,-1.07086
739.00400,0.35072,0.24221,1.87413,0.20843,-0.80091,-0.85059,-1.05944,-1.01262,-0.97470,-1.03976,-0.97339,-1.12841,-1.44515,-1.20997,-1.11439,-1.13950,-1.13706,-1.16900,-0.69115,-1.54088,-1.16064
739.00800,-0.08262,-0.06705,1.31133,-0.36973,-1.13631,-1.23547,-1.23972,-1.20724,-1.06075,-1.14115,-1.22012,-1.48692,-1.44515,-1.38199,-1.14729,-1.32095,-1.18999,-1.30545,-1.41110,-1.99223,-1.22049
739.01200,-0.15485,-0.31445,0.88923,-0.73108,-1.13631,-1.37980,-1.31183,-1.29065,-1.10378,-1.22226,-0.97339,-1.48692,-1.39381,-1.48521,-1.14729,-1.36631,-1.24291,-1.35093,-1.69908,-2.14267,-1.31026
739.01600,0.20627,-0.31445,1.45203,-0.73108,-0.80091,-1.23547,-1.16761,-1.23505,-1.14681,-1.28309,-0.66496,-1.44211,-1.18845,-1.34759,-1.08149,-1.29827,-1.08413,-1.32819,-1.26711,-1.91700,-1.40004
739.02000,0.20627,-0.31445,1.73343,-1.23697,-0.68912,-1.13925,-1.13155,-1.20724,-1.16833,-1.28309,-0.47991,-1.44211,-1.08576,-1.27878,-1.01569,-1.25291,-1.05767,-1.32819,-0.97913,-1.84178,-1.42997
739.02400,-0.08262,-0.56185,1.02993,-1.02016,-0.80091,-1.37980,-1.20366,-1.26285,-1.14681,-1.24254,-0.78833,-1.53174,-1.13711,-1.34759,-1.04859,-1.23022,-1.16352,-1.25996,-1.41110,-2.06745,-1.40004
739.02800,-0.37152,-0.80925,0.32643,-0.87562,-0.91271,-1.52413,-1.27577,-1.29065,-1.14681,-1.20198,-1.34349,-1.62136,-1.13711,-1.24437,-1.01569,-1.20754,-1.13706,-1.28270,-1.84307,-2.21790,-1.40004
739.03200,-0.15485,-0.74740,1.31133,-1.02016,-0.57732,-1.37980,-1.13155,-1.17944,-1.14681,-1.18170,-0.91170,-1.39729,-0.98308,-1.10675,-0.88409,-1.11682,-1.11060,-1.19174,-1.26711,-1.99223,-1.42997
739.03600,-0.01040,-0.68555,1.87413,-0.65881,-0.35373,-1.18736,-0.98733,-1.06822,-1.10378,-1.14115,-0.54159,-1.21804,-0.82906,-0.96913,-0.78539,-0.98073,-1.08413,-1.10077,-0.97913,-1.76655,-1.45989
739.04000,-0.29930,-0.80925,1.17063,-1.09243,-0.46552,-1.28358,-1.02339,-1.09603,-1.03924,-1.03976,-0.91170,-1.39729,-0.82906,-0.93472,-0.81829,-0.98073,-1.11060,-1.10077,-1.41110,-1.99223,-1.40004
739.04400,-0.51597,-0.99480,0.88923,-1.30924,-0.68912,-1.37980,-1.05944,-1.12383,-1.01772,-0.99920,-1.22012,-1.48692,-0.77772,-0.96913,-0.81829,-0.95805,-1.11060,-1.14626,-1.69908,-2.06745,-1.34019
739.04800,-0.51597,-0.99480,1.17063,-1.09243,-0.46552,-1.23547,-1.02339,-1.09603,-1.08227,-1.06004,-0.66496,-1.26285,-0.72638,-0.90032,-0.78539,-0.93537,-1.05767,-1.12351,-1.41110,-1.91700,-1.40004
739.05200,-0.29930,-0.80925,1.73343,-0.94789,-0.24193,-1.04303,-0.95128,-1.01262,-1.08227,-1.03976,-0.17148,-1.08360,-0.67503,-0.83151,-0.78539,-0.86733,-1.11060,-1.07803,-0.97913,-1.61611,-1.40004
739.05600,-0.44374,-0.87110,1.02993,-1.02016,-0.35373,-1.13925,-0.95128,-1.04042,-1.06075,-1.03976,-0.23317,-1.12841,-0.57235,-0.90032,-0.75249,-0.91269,-1.05767,-1.14626,-1.12312,-1.69133,-1.34019
739.06000,-0.51597,-0.99480,0.18572,-1.30924,-0.57732,-1.33169,-1.09550,-1.15164,-1.08227,-1.08031,-0.41822,-1.21804,-0.72638,-0.96913,-0.85119,-1.00341,-1.08413,-1.21448,-1.41110,-1.84178,-1.34019
739.06400,-0.22707,-0.87110,0.60783,-1.52605,-0.68912,-1.18736,-1.13155,-1.15164,-1.14681,-1.12087,-0.85002,-1.21804,-0.88040,-1.00354,-0.94989,-1.02609,-1.18999,-1.16900,-0.97913,-1.76655,-1.40004
739.06800,-0.01040,-0.62370,1.17063,-1.38151,-0.57732,-1.13925,-1.09550,-1.15164,-1.21136,-1.16142,-0.85002,-1.08360,-0.88040,-0.93472,-0.98279,-1.02609,-1.18999,-1.16900,-0.40317,-1.54088,-1.48982
739.07200,0.13405,-0.50000,0.88923,-0.65881,-0.68912,-1.33169,-1.20366,-1.20724,-1.25439,-1.20198,-0.60328,-1.12841,-0.98308,-1.00354,-1.04859,-1.07146,-1.29584,-1.21448,-0.40317,-1.61611,-1.54967
739.07600,-0.01040,-0.68555,-0.09568,-1.23697,-1.02451,-1.62035,-1.38394,-1.34626,-1.31893,-1.26281,-0.91170,-1.26285,-1.08576,-1.20997,-1.18019,-1.18486,-1.32230,-1.32819,-0.83514,-1.99223,-1.54967
739.08000,0.20627,-0.68555,0.46713,-1.38151,-1.13631,-1.62035,-1.49210,-1.40187,-1.36196,-1.30337,-1.03507,-1.17323,-1.08576,-1.14116,-1.24599,-1.18486,-1.34876,-1.28270,-0.69115,-1.84178,-1.60952
739.08400,0.56739,-0.43815,1.45203,-1.02016,-1.02451,-1.52413,-1.41999,-1.37407,-1.42650,-1.36420,-0.72665,-1.08360,-1.08576,-1.10675,-1.27889,-1.16218,-1.42815,-1.23722,0.02880,-1.61611,-1.69930
739.08800,0.78406,-0.31445,1.31133,-1.23697,-1.13631,-1.62035,-1.45605,-1.45748,-1.44802,-1.38448,-0.66496,-1.21804,-1.08576,-1.20997,-1.31179,-1.23022,-1.37523,-1.28270,0.02880,-1.69133,-1.75915
739.09200,0.71184,-0.37630,0.74853,-1.30924,-1.47170,-1.71657,-1.56421,-1.54089,-1.44802,-1.40476,-0.85002,-1.30767,-1.13711,-1.27878,-1.34469,-1.29827,-1.34876,-1.30545,-0.25918,-1.99223,-1.69930
739.09600,0.71184,-0.31445,0.60783,-1.38151,-1.47170,-1.71657,-1.60027,-1.54089,-1.44802,-1.40476,-0.35654,-1.21804,-1.08576,-1.27878,-1.34469,-1.29827,-1.32230,-1.28270,-0.11519,-1.91700,-1.72922
739.10000,1.07296,-0.00520,1.17063,-0.80335,-1.35990,-1.42791,-1.45605,-1.45748,-1.44802,-1.36420,0.01357,-0.94916,-0.93174,-1.14116,-1.27889,-1.18486,-1.13706,-1.07803,0.60476,-1.54088,-1.72922
739.10400,1.14518,0.18036,1.45203,-0.65881,-1.24810,-1.28358,-1.38394,-1.37407,-1.40499,-1.32365,-0.17148,-0.72509,-0.93174,-1.07235,-1.24599,-1.11682,-1.08413,-1.00981,0.89274,-1.46566,-1.69930
739.10800,1.07296,0.24221,0.60783,-1.09243,-1.47170,-1.37980,-1.45605,-1.37407,-1.34044,-1.22226,-0.35654,-0.76990,-0.93174,-1.03794,-1.24599,-1.11682,-1.03121,-1.00981,0.46077,-1.61611,-1.60952
739.11200,1.21741,0.30406,0.46713,-1.38151,-1.58349,-1.28358,-1.49210,-1.37407,-1.29741,-1.18170,-0.35654,-0.90434,-0.93174,-0.96913,-1.21309,-1.07146,-0.97828,-0.96432,0.46077,-1.69133,-1.54967
739.11600,1.43408,0.61331,1.17063,-0.15292,-1.24810,-1.09114,-1.38394,-1.23505,-1.27590,-1.16142,-0.17148,-0.54583,-0.82906,-0.86591,-1.14729,-0.98073,-0.89889,-0.85062,1.18072,-1.31521,-1.57959
739.12000,1.65075,0.73701,1.45203,0.35297,-1.13631,-0.94681,-1.31183,-1.15164,-1.23287,-1.10059,-0.10980,-0.27695,-0.77772,-0.79710,-1.11439,-0.91269,-0.84597,-0.75965,1.46870,-1.16476,-1.54967
739.12400,1.43408,0.73701,0.60783,-0.15292,-1.35990,-0.94681,-1.38394,-1.20724,-1.18984,-1.08031,-0.10980,-0.32176,-0.88040,-0.79710,-1.14729,-0.91269,-0.84597,-0.80514,1.18072,-1.31521,-1.48982
739.12800,1.36185,0.73701,0.60783,0.06389,-1.47170,-0.99492,-1.41999,-1.17944,-1.16833,-1.03976,-0.10980,-0.23214,-0.98308,-0.72829,-1.18019,-0.89001,-0.84597,-0.80514,1.18072,-1.46566,-1.42997
739.13200,1.72297,1.04626,1.17063,0.28070,-1.35990,-0.80248,-1.31183,-1.15164,-1.18984,-1.06004,-0.04811,-0.23214,-0.93174,-0.72829,-1.14729,-0.84465,-0.81951,-0.64595,1.61269,-1.23999,-1.45989
739.13600,1.93964,1.35552,1.73343,0.71432,-1.13631,-0.61004,-1.20366,-1.06822,-1.16833,-1.06004,0.07526,-0.00807,-0.82906,-0.62508,-1.08149,-0.77660,-0.71365,-0.53224,2.18865,-0.93909,-1.42997
739.14000,1.79520,1.35552,1.31133,0.49751,-1.35990,-0.65815,-1.31183,-1.09603,-1.14681,-1.03976,-0.10980,0.12637,-0.93174,-0.62508,-1.18019,-0.79928,-0.79304,-0.60046,1.90067,-1.08954,-1.37011
739.14400,1.50630,1.29366,0.60783,0.28070,-1.58349,-0.80248,-1.45605,-1.17944,-1.18984,-1.06004,-0.29485,-0.09769,-1.08576,-0.79710,-1.34469,-0.89001,-0.89889,-0.69143,1.46870,-1.31521,-1.34019
739.14800,1.72297,1.47922,0.88923,0.64205,-1.47170,-0.65815,-1.38394,-1.15164,-1.23287,-1.10059,-0.23317,-0.18732,-1.08576,-0.72829,-1.31179,-0.86733,-0.92536,-0.66869,2.04466,-1.01432,-1.34019
739.15200,2.01187,1.66477,1.59273,0.78659,-1.35990,-0.46571,-1.31183,-1.04042,-1.25439,-1.08031,0.01357,0.08156,-0.98308,-0.62508,-1.31179,-0.82196,-0.92536,-0.60046,2.47663,-0.71342,-1.37011
739.15600,2.01187,1.72662,1.02993,0.20843,-1.58349,-0.46571,-1.34788,-1.06822,-1.25439,-1.06004,-0.10980,0.21600,-1.03442,-0.62508,-1.34469,-0.82196,-1.00475,-0.62320,2.47663,-0.71342,-1.28034
739.16000,1.93964,1.60292,0.32643,0.42524,-1.69529,-0.56193,-1.41999,-1.09603,-1.21136,-1.03976,0.01357,0.03675,-1.03442,-0.65948,-1.37759,-0.84465,-1.00475,-0.64595,2.18865,-0.86387,-1.19056
739.16400,2.01187,1.60292,0.46713,1.22021,-1.69529,-0.51382,-1.38394,-1.04042,-1.18984,-1.03976,0.32199,0.17119,-0.93174,-0.62508,-1.31179,-0.82196,-0.84597,-0.64595,2.47663,-0.71342,-1.19056
739.16800,2.22854,1.72662,0.88923,1.14794,-1.58349,-0.22516,-1.23972,-0.92920,-1.12530,-0.97893,0.44536,0.39526,-0.77772,-0.52186,-1.18019,-0.73124,-0.66073,-0.57772,2.90860,-0.33730,-1.10078
739.17200,2.01187,1.60292,0.32643,1.00340,-1.58349,-0.22516,-1.16761,-0.84579,-0.99621,-0.87754,0.75379,0.26082,-0.62369,-0.52186,-1.01569,-0.68588,-0.44902,-0.55498,2.76461,-0.26208,-1.01101
739.17600,1.57852,1.29366,-0.09568,0.64205,-1.69529,-0.36949,-1.16761,-0.84579,-0.82409,-0.77615,0.63042,0.03675,-0.52101,-0.59067,-0.88409,-0.70856,-0.13147,-0.66869,2.18865,-0.48775,-0.86138
739.18000,1.43408,0.98441,0.32643,0.49751,-1.69529,-0.36949,-1.05944,-0.79019,-0.71652,-0.71532,0.44536,-0.00807,-0.36699,-0.59067,-0.71959,-0.66320,0.08024,-0.66869,2.04466,-0.41253,-0.80153
739.18400,1.36185,0.86071,0.88923,0.71432,-1.35990,-0.22516,-0.91522,-0.67897,-0.65198,-0.67476,0.26031,-0.05288,-0.21296,-0.52186,-0.55509,-0.59515,0.18609,-0.60046,2.33264,-0.18686,-0.83145
739.18800,1.28963,0.79886,0.74853,0.64205,-1.24810,-0.12894,-0.80706,-0.62336,-0.56592,-0.59365,0.50705,0.12637,-0.21296,-0.45305,-0.52219,-0.57247,0.02731,-0.39579,2.33264,-0.11163,-0.74168
739.19200,0.92851,0.61331,-0.23638,0.35297,-1.47170,-0.36949,-0.91522,-0.67897,-0.54440,-0.59365,0.38368,0.08156,-0.41833,-0.41864,-0.58799,-0.59515,-0.31671,-0.37305,1.75668,-0.33730,-0.65190
739.19600,0.71184,0.48961,-0.37708,0.06389,-1.47170,-0.46571,-0.98733,-0.76238,-0.58743,-0.67476,0.07526,-0.05288,-0.52101,-0.48746,-0.68669,-0.66320,-0.63426,-0.41853,1.61269,-0.41253,-0.68183
739.20000,0.85629,0.48961,0.32643,-0.29746,-1.24810,-0.46571,-0.84311,-0.76238,-0.67349,-0.75587,0.38368,-0.05288,-0.52101,-0.55627,-0.71959,-0.68588,-0.71365,-0.39579,1.90067,-0.18686,-0.74168
739.20400,1.00073,0.42776,0.18572,-0.44200,-1.13631,-0.46571,-0.80706,-0.73458,-0.67349,-0.75587,0.26031,-0.18732,-0.62369,-0.59067,-0.78539,-0.70856,-0.84597,-0.44127,2.04466,-0.03641,-0.71175
739.20800,0.71184,0.18036,-0.65848,-0.00838,-1.24810,-0.70626,-0.84311,-0.79019,-0.65198,-0.71532,0.07526,-0.36658,-0.72638,-0.76270,-0.78539,-0.77660,-1.11060,-0.48676,1.32471,-0.18686,-0.62197
739.21200,0.42294,-0.12890,-1.22128,-0.36973,-1.35990,-0.89870,-0.87917,-0.84579,-0.67349,-0.77615,0.01357,-0.54583,-0.72638,-0.90032,-0.85119,-0.84465,-1.21645,-0.62320,1.03673,-0.33730,-0.65190
739.21600,0.42294,-0.12890,-0.65848,-0.51427,-1.13631,-0.80248,-0.77100,-0.79019,-0.69501,-0.79643,0.07526,-0.85953,-0.72638,-0.93472,-0.81829,-0.82196,-1.18999,-0.69143,1.32471,-0.11163,-0.68183
739.22000,0.20627,-0.37630,-0.37708,-0.36973,-1.02451,-0.85059,-0.73495,-0.79019,-0.73804,-0.81670,0.01357,-1.17323,-0.77772,-1.07235,-0.81829,-0.89001,-1.26938,-0.80514,1.32471,-0.03641,-0.71175
739.22400,-0.22707,-0.74740,-1.08058,-1.09243,-1.13631,-1.13925,-0.84311,-0.90140,-0.73804,-0.83698,-0.35654,-1.39729,-0.82906,-1.20997,-0.85119,-0.98073,-1.34876,-0.96432,0.60476,-0.33730,-0.71175
739.22800,-0.58819,-1.11850,-1.08058,-1.38151,-1.13631,-1.42791,-0.91522,-0.98481,-0.73804,-0.83698,-0.41822,-1.71099,-0.72638,-1.31318,-0.88409,-1.02609,-1.26938,-1.03255,-0.11519,-0.63820,-0.74168
739.23200,-0.73264,-1.30406,-0.65848,-1.59832,-0.91271,-1.47602,-0.95128,-1.01262,-0.80258,-0.87754,-0.41822,-1.80062,-0.62369,-1.38199,-0.85119,-1.02609,-1.24291,-1.03255,0.02880,-0.56297,-0.86138
739.23600,-0.73264,-1.42776,-0.37708,-1.67059,-0.68912,-1.47602,-0.87917,-0.98481,-0.82409,-0.87754,0.26031,-1.62136,-0.46967,-1.31318,-0.78539,-1.00341,-1.13706,-1.05529,0.02880,-0.56297,-0.95116
739.24000,-1.09376,-1.79886,-0.65848,-2.10421,-0.68912,-1.71657,-0.98733,-1.09603,-0.84561,-0.89781,0.44536,-1.93506,-0.26430,-1.38199,-0.75249,-1.02609,-1.00475,-1.07803,-0.69115,-0.86387,-0.98108
739.24400,-1.52710,-2.23181,-1.22128,-2.82691,-0.68912,-1.90901,-1.13155,-1.23505,-0.86712,-0.91809,0.32199,-2.06950,-0.16162,-1.45081,-0.68669,-1.11682,-0.95182,-1.12351,-1.41110,-1.16476,-1.01101
