FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
729.84000,0.63731,0.10781,-1.47402,0.03598,-2.22870,-0.95656,-2.20996,-1.24612,-0.68591,-0.38490,-0.27376,0.93568,-0.88516,0.28231,-1.54864,-0.09876,-0.08682,0.31663,1.89609,-0.44286,-1.26578
729.84400,0.84105,0.32843,-1.47402,0.21859,-2.37863,-1.01814,-2.24495,-1.30871,-0.73380,-0.51946,-0.17571,0.82858,-0.96578,0.16013,-1.54864,-0.20472,-0.22030,0.19050,2.30024,-0.26663,-1.42979
729.84800,1.18062,0.76967,-1.47402,0.58383,-2.45360,-0.89498,-2.24495,-1.37129,-0.87748,-0.63160,-0.17571,0.72147,-1.00609,0.03796,-1.51622,-0.28420,-0.30039,0.19050,2.80543,-0.09041,-1.62659
729.85200,1.45228,1.13738,-1.65783,0.67514,-2.67849,-0.95656,-2.34993,-1.46516,-0.97326,-0.76617,-0.27376,0.88213,-1.04640,-0.00277,-1.54864,-0.44314,-0.40717,0.01392,2.90647,-0.17852,-1.69220
729.85600,1.52020,1.35800,-1.93356,0.49252,-3.05331,-1.20287,-2.62986,-1.68419,-1.16483,-0.99044,-0.17571,0.66792,-1.12703,-0.20640,-1.61348,-0.70805,-0.59405,-0.26356,2.90647,-0.44286,-1.79060
729.86000,1.72394,1.50508,-2.11737,0.76645,-3.20324,-1.20287,-2.76982,-1.87194,-1.47613,-1.34928,-0.17571,0.56081,-1.24796,-0.45075,-1.71074,-0.97296,-0.86101,-0.56626,3.20958,-0.44286,-2.02020
729.86400,1.92768,1.65216,-1.84165,1.04037,-3.20324,-1.14129,-2.80481,-1.99710,-1.73954,-1.68569,-0.27376,0.56081,-1.32858,-0.69510,-1.80799,-1.23787,-1.12798,-0.84375,3.51270,-0.17852,-2.28261
729.86800,1.65602,1.50508,-2.02546,0.30990,-3.27821,-1.38761,-2.94478,-2.27872,-2.02689,-1.97725,-0.46987,-0.29604,-1.57045,-1.18381,-2.06734,-1.63524,-1.50173,-1.27258,3.51270,-0.44286,-2.51222
729.87200,1.11271,0.99029,-2.66882,-1.05973,-3.57807,-2.06497,-3.15472,-2.62292,-2.26635,-2.26880,-1.00916,-1.09934,-1.93326,-1.83542,-2.35911,-2.08559,-1.87548,-1.85277,2.90647,-1.05966,-2.67622
729.87600,0.77314,0.40197,-2.85263,-0.78580,-3.65303,-2.55759,-3.29469,-2.87324,-2.55370,-2.56036,-1.49943,-1.63487,-2.25575,-2.44631,-2.58604,-2.48296,-2.38271,-2.30683,2.50232,-1.32401,-2.87303
729.88000,0.63731,0.10781,-2.30119,-0.69450,-3.42814,-2.74233,-3.22470,-2.99841,-2.79316,-2.82949,-1.40137,-2.17041,-2.45730,-2.85356,-2.78056,-2.80085,-2.78316,-2.71044,2.60335,-1.32401,-3.10263
729.88400,0.43357,-0.33343,-2.11737,-1.60758,-3.42814,-2.98864,-3.18971,-3.12357,-2.96078,-3.00891,-1.45040,-2.49172,-2.61855,-3.17937,-2.91023,-3.09225,-3.13021,-3.03838,2.40128,-1.50023,-3.23384
729.88800,-0.04184,-0.84821,-2.48500,-2.15544,-3.35317,-3.48127,-3.29469,-3.31131,-3.08051,-3.14347,-1.94067,-3.02726,-2.77980,-3.54590,-3.07232,-3.41014,-3.45057,-3.41676,1.79505,-2.11704,-3.29944
729.89200,-0.24558,-1.06884,-2.30119,-2.61198,-3.20324,-3.66600,-3.25969,-3.40519,-3.15235,-3.30046,-1.98969,-3.24147,-2.82011,-3.74952,-3.10474,-3.56909,-3.63744,-3.69424,1.49193,-2.46949,-3.33224
729.89600,0.16191,-0.84821,-1.38211,-2.15544,-2.82842,-3.54285,-3.08474,-3.31131,-3.20024,-3.34532,-1.64651,-2.97370,-2.69917,-3.74952,-3.03991,-3.56909,-3.71753,-3.74469,1.69401,-2.38138,-3.39784
729.90000,0.43357,-0.55405,-0.83066,-1.97282,-2.52856,-3.41969,-2.90978,-3.24873,-3.20024,-3.34532,-1.40137,-2.81304,-2.53793,-3.66807,-2.97507,-3.59558,-3.71753,-3.79514,1.69401,-2.38138,-3.39784
729.90400,0.50148,-0.33343,-0.92257,-2.24675,-2.37863,-3.54285,-2.87479,-3.24873,-3.12841,-3.30046,-1.35235,-2.86660,-2.37668,-3.66807,-2.91023,-3.62207,-3.71753,-3.87082,1.28986,-2.91006,-3.26664
729.90800,0.63731,-0.03927,-0.83066,-2.06413,-2.15374,-3.54285,-2.80481,-3.21744,-3.08051,-3.30046,-1.10721,-2.59883,-2.21544,-3.58662,-2.81297,-3.56909,-3.66414,-3.79514,1.18882,-3.08629,-3.20104
729.91200,1.18062,0.54905,0.27223,-1.42497,-1.70395,-3.11180,-2.55987,-2.99841,-3.03262,-3.18833,-0.71500,-1.95619,-1.89294,-3.22009,-2.61846,-3.38365,-3.45057,-3.61856,1.49193,-2.82195,-3.10263
729.91600,1.72394,1.21092,1.19131,-0.69450,-1.32912,-2.80391,-2.31494,-2.81066,-2.88895,-3.03133,-0.27376,-1.47421,-1.53014,-2.85356,-2.32669,-3.19821,-3.21030,-3.36631,1.69401,-2.73384,-3.00423
729.92000,1.85977,1.50508,1.00749,-0.87711,-1.17920,-2.86549,-2.20996,-2.74808,-2.72132,-2.91920,0.11845,-1.52777,-1.28827,-2.81284,-2.13218,-3.09225,-3.05012,-3.18973,1.28986,-2.99818,-2.84023
729.92400,1.99560,1.72570,1.09940,-0.87711,-1.02927,-2.86549,-2.10499,-2.68550,-2.60159,-2.80706,0.36358,-1.20645,-1.00609,-2.60921,-1.97009,-3.01278,-2.83655,-3.11405,0.98674,-3.26252,-2.70902
729.92800,2.33517,2.09340,1.83466,-0.60319,-0.65444,-2.55759,-1.89504,-2.49775,-2.48186,-2.69492,0.70677,-0.77802,-0.72391,-2.36485,-1.74316,-2.82734,-2.59628,-2.86180,1.18882,-2.99818,-2.64342
729.93200,2.67474,2.46110,2.47802,-0.87711,-0.27962,-2.24970,-1.65011,-2.31001,-2.33819,-2.53793,1.04995,-0.51026,-0.44173,-2.07977,-1.51622,-2.61541,-2.30262,-2.58431,1.28986,-2.82195,-2.54502
729.93600,2.60683,2.46110,2.38611,-0.32926,-0.20465,-2.31128,-1.54513,-2.27872,-2.19451,-2.38094,1.09898,-0.40315,-0.28049,-1.95760,-1.38655,-2.50945,-2.11575,-2.45819,0.98674,-2.91006,-2.41381
729.94000,2.53891,2.31402,2.11039,0.03598,-0.20465,-2.43444,-1.47515,-2.27872,-2.05083,-2.26880,1.14800,-0.34960,-0.15955,-1.87615,-1.22446,-2.45646,-1.98226,-2.38251,0.58259,-3.17441,-2.28261
729.94400,2.60683,2.31402,2.56993,-0.23795,0.09521,-2.31128,-1.33519,-2.15356,-1.93110,-2.17909,1.29508,-0.18894,0.00169,-1.75397,-1.06236,-2.29752,-1.76869,-2.18070,0.58259,-2.99818,-2.24981
729.94800,2.74265,2.46110,3.21328,0.21859,0.32010,-2.06497,-1.16023,-1.96581,-1.81137,-2.04453,1.29508,-0.08183,0.12263,-1.55034,-0.93269,-2.11208,-1.58182,-1.95367,0.78466,-2.73384,-2.18421
729.95200,2.60683,2.31402,3.12137,-0.05533,0.32010,-2.06497,-1.05526,-1.90323,-1.66770,-1.90996,1.49119,-0.08183,0.24356,-1.50962,-0.80301,-2.00612,-1.42164,-1.85277,0.48155,-2.82195,-2.05301
729.95600,2.19934,2.01986,2.66183,-0.51188,0.24513,-2.24970,-1.09025,-1.90323,-1.52402,-1.79783,1.73632,-0.18894,0.28387,-1.46889,-0.77059,-1.95313,-1.31485,-1.75187,-0.12468,-2.99818,-1.92180
729.96000,2.26725,1.87278,2.75374,-0.42057,0.32010,-2.12655,-1.02027,-1.80936,-1.42824,-1.73054,1.58924,-0.08183,0.36450,-1.38744,-0.67334,-1.82068,-1.15467,-1.57529,-0.02364,-2.82195,-1.82340
729.96400,2.40308,1.94632,3.02947,-0.14664,0.54499,-1.81865,-0.77533,-1.62161,-1.33245,-1.59598,1.54022,0.18594,0.44512,-1.18381,-0.54366,-1.63524,-0.99450,-1.34826,0.17843,-2.46949,-1.75780
729.96800,2.19934,1.72570,2.84565,-0.32926,0.69492,-1.75708,-0.67036,-1.52774,-1.23667,-1.48384,1.49119,-0.02828,0.52574,-1.14309,-0.44641,-1.52928,-0.88771,-1.22213,-0.02364,-2.38138,-1.59379
729.97200,1.79185,1.35800,2.29420,-0.78580,0.54499,-1.88023,-0.70535,-1.49645,-1.09299,-1.37171,1.54022,-0.67091,0.48543,-1.22454,-0.38157,-1.50279,-0.80762,-1.19691,-0.52883,-2.55761,-1.39699
729.97600,1.58811,1.13738,2.20230,-0.87711,0.54499,-1.81865,-0.63537,-1.40258,-0.99721,-1.28200,1.49119,-0.51026,0.48543,-1.18381,-0.34915,-1.39682,-0.75423,-1.09600,-0.52883,-2.38138,-1.29859
729.98000,1.58811,1.13738,2.47802,-0.60319,0.76989,-1.57234,-0.42542,-1.21483,-0.92537,-1.23714,1.49119,-0.29604,0.56605,-1.10236,-0.25189,-1.26437,-0.62075,-0.96987,-0.32676,-1.94081,-1.20018
729.98400,1.38437,0.91675,2.29420,-0.69450,0.84485,-1.44918,-0.28546,-1.08967,-0.82959,-1.12500,1.49119,-0.51026,0.56605,-1.02091,-0.18706,-1.13191,-0.48726,-0.89420,-0.42780,-1.67646,-1.03618
729.98800,1.11271,0.62259,2.11039,-1.05973,0.69492,-1.44918,-0.32045,-1.05838,-0.73380,-0.99044,1.24606,-0.61736,0.52574,-1.02091,-0.15464,-1.10542,-0.48726,-0.86897,-0.73091,-1.76458,-0.87217
729.99200,0.90897,0.40197,1.65085,-1.24235,0.61996,-1.51076,-0.32045,-1.02709,-0.68591,-0.96801,1.19703,-0.72447,0.52574,-1.06163,-0.15464,-1.10542,-0.40717,-0.81852,-0.93299,-1.76458,-0.80657
729.99600,0.84105,0.40197,1.92657,-1.42497,0.76989,-1.20287,-0.14549,-0.83934,-0.63802,-0.90073,1.19703,-0.56381,0.56605,-0.89873,-0.05738,-0.91998,-0.30039,-0.69239,-0.62987,-1.32401,-0.77377
730.00000,0.84105,0.40197,2.11039,-1.42497,0.84485,-0.95656,-0.04052,-0.71418,-0.56618,-0.78859,1.14800,-0.51026,0.56605,-0.77656,0.00746,-0.81402,-0.24700,-0.59149,-0.52883,-1.14778,-0.67537
730.00400,0.50148,0.18135,1.28322,-0.60319,0.69492,-1.14129,-0.07551,-0.68289,-0.47040,-0.72131,0.90287,-0.61736,0.52574,-0.77656,0.00746,-0.78753,-0.19360,-0.61672,-0.83195,-1.23589,-0.51137
730.00800,0.29774,-0.03927,1.09940,-0.87711,0.54499,-1.07971,-0.14549,-0.65160,-0.39856,-0.65403,0.70677,-0.67091,0.48543,-0.81728,0.03988,-0.73454,-0.19360,-0.54104,-0.93299,-1.32401,-0.41296
730.01200,0.36565,-0.03927,1.37512,-0.69450,0.61996,-0.77182,0.02946,-0.49515,-0.35067,-0.56432,0.70677,-0.51026,0.52574,-0.65438,0.10471,-0.57560,-0.08682,-0.33923,-0.73091,-0.88343,-0.38016
730.01600,0.43357,0.03427,1.46703,-0.23795,0.76989,-0.52551,0.16943,-0.33869,-0.25488,-0.42975,1.00093,-0.24249,0.56605,-0.49148,0.20197,-0.44314,-0.00673,-0.18788,-0.42780,-0.53098,-0.31456
730.02000,0.36565,-0.03927,0.91559,-0.78580,0.61996,-0.58709,0.16943,-0.27611,-0.13515,-0.29519,0.90287,-0.45670,0.52574,-0.45075,0.23439,-0.36367,-0.00673,-0.16265,-0.62987,-0.61909,-0.18336
730.02400,0.02608,-0.25989,0.45605,-0.87711,0.54499,-0.71024,0.09944,-0.27611,-0.06331,-0.22791,0.51066,-0.51026,0.52574,-0.45075,0.23439,-0.31069,0.01997,-0.16265,-0.93299,-0.79532,-0.08495
730.02800,0.16191,-0.18635,0.73177,-0.69450,0.61996,-0.46393,0.20442,-0.15095,-0.01542,-0.18305,0.70677,-0.40315,0.48543,-0.32857,0.26681,-0.17823,0.07336,-0.01130,-0.73091,-0.44286,-0.11776
730.03200,0.29774,-0.11281,1.00749,-0.42057,0.76989,-0.27920,0.34438,-0.02578,0.00852,-0.11577,0.70677,-0.51026,0.52574,-0.24712,0.33164,-0.04578,0.12675,0.08960,-0.42780,-0.17852,-0.08495
730.03600,-0.04184,-0.25989,0.63986,-0.60319,0.69492,-0.27920,0.30939,-0.02578,0.05642,-0.09334,0.60871,-0.56381,0.48543,-0.24712,0.29923,-0.04578,0.18015,0.06438,-0.73091,-0.26663,0.01345
730.04000,-0.31349,-0.48051,-0.00349,-0.96842,0.47003,-0.46393,0.23941,-0.05707,0.08036,-0.09334,0.31455,-0.56381,0.36450,-0.32857,0.26681,-0.07227,0.10006,-0.01130,-1.03403,-0.44286,0.07905
730.04400,-0.17766,-0.40697,0.45605,-0.78580,0.54499,-0.27920,0.30939,0.03680,0.05642,-0.09334,0.31455,-0.45670,0.36450,-0.24712,0.26681,-0.01929,0.10006,-0.01130,-0.73091,-0.09041,0.17745
730.04800,-0.10975,-0.33343,0.82368,-0.87711,0.76989,0.02870,0.44935,0.13067,0.08036,-0.04849,0.51066,-0.51026,0.40481,-0.20640,0.36406,0.03370,0.10006,0.11483,-0.52883,0.26205,0.17745
730.05200,-0.31349,-0.55405,0.45605,-1.42497,0.69492,0.02870,0.44935,0.16196,0.10431,0.01879,0.41261,-0.56381,0.36450,-0.24712,0.33164,0.06019,0.12675,0.08960,-0.73091,0.17394,0.27586
730.05600,-0.51724,-0.70113,-0.00349,-0.87711,0.54499,-0.27920,0.34438,0.06809,0.15220,0.06365,0.36358,-0.61736,0.28387,-0.28785,0.26681,0.00721,0.10006,0.01392,-1.03403,-0.09041,0.34146
730.06000,-0.51724,-0.77467,-0.00349,-0.69450,0.47003,-0.27920,0.34438,0.09938,0.15220,0.06365,0.16747,-0.67091,0.32418,-0.36930,0.29923,0.03370,0.07336,0.08960,-0.93299,-0.09041,0.34146
730.06400,-0.38141,-0.70113,0.54795,-0.69450,0.69492,-0.09446,0.48435,0.22454,0.12825,0.08608,-0.02863,-0.72447,0.36450,-0.24712,0.33164,0.13966,0.15345,0.14005,-0.73091,0.26205,0.30866
730.06800,-0.44932,-0.70113,0.45605,-0.51188,0.69492,-0.09446,0.44935,0.22454,0.12825,0.08608,0.21650,-0.77802,0.32418,-0.28785,0.33164,0.13966,0.15345,0.19050,-0.73091,0.26205,0.30866
730.07200,-0.58515,-0.84821,-0.18731,-1.05973,0.47003,-0.21762,0.34438,0.16196,0.20009,0.10850,0.21650,-0.83157,0.28387,-0.32857,0.29923,0.13966,0.18015,0.11483,-1.13506,-0.09041,0.37426
730.07600,-0.58515,-0.92176,-0.09540,-1.05973,0.47003,-0.21762,0.30939,0.16196,0.20009,0.10850,0.16747,-0.93868,0.32418,-0.32857,0.33164,0.13966,0.26024,0.11483,-1.13506,-0.09041,0.34146
730.08000,-0.38141,-0.77467,0.36414,-0.78580,0.69492,-0.03288,0.44935,0.28712,0.20009,0.10850,0.41261,-0.67091,0.44512,-0.28785,0.46132,0.21913,0.31363,0.21573,-0.83195,0.26205,0.34146
730.08400,-0.38141,-0.70113,0.45605,-0.78580,0.69492,0.09027,0.51934,0.31841,0.29588,0.15336,0.36358,-0.83157,0.48543,-0.24712,0.52616,0.27212,0.39372,0.24096,-0.73091,0.35017,0.34146
730.08800,-0.65306,-0.92176,-0.09540,-1.05973,0.54499,-0.09446,0.44935,0.28712,0.36772,0.22064,0.26553,-1.09934,0.44512,-0.28785,0.52616,0.21913,0.36702,0.21573,-1.13506,0.08582,0.43986
730.09200,-0.65306,-0.99530,-0.18731,-1.15104,0.47003,-0.09446,0.44935,0.31841,0.41561,0.24307,0.21650,-0.83157,0.44512,-0.20640,0.59099,0.27212,0.39372,0.26618,-1.23610,-0.00229,0.47266
730.09600,-0.44932,-0.84821,0.18032,-0.69450,0.61996,0.09027,0.58932,0.44358,0.43955,0.26550,0.41261,-0.67091,0.52574,-0.12495,0.65583,0.35159,0.42042,0.29141,-0.83195,0.26205,0.43986
730.10000,-0.38141,-0.70113,0.27223,-0.78580,0.76989,0.27501,0.62431,0.50616,0.48745,0.33278,0.51066,-0.51026,0.60636,-0.00277,0.68825,0.45755,0.42042,0.39231,-0.73091,0.43828,0.47266
730.10400,-0.44932,-0.77467,0.18032,-1.69889,0.61996,0.15185,0.55433,0.47487,0.55928,0.42249,0.41261,-0.56381,0.56605,-0.00277,0.68825,0.48404,0.44711,0.41753,-0.93299,0.17394,0.53826
730.10800,-0.58515,-0.84821,-0.09540,-1.15104,0.47003,-0.03288,0.48435,0.44358,0.55928,0.46734,0.21650,-0.83157,0.44512,-0.04349,0.62341,0.48404,0.39372,0.34186,-1.13506,-0.00229,0.50546
730.11200,-0.51724,-0.77467,0.18032,-0.32926,0.54499,0.09027,0.51934,0.47487,0.53534,0.48977,-0.07766,-0.67091,0.40481,-0.04349,0.62341,0.53703,0.39372,0.36708,-0.93299,0.17394,0.40706
730.11600,-0.31349,-0.70113,0.54795,-0.60319,0.69492,0.27501,0.65930,0.60003,0.58323,0.57948,0.26553,-0.56381,0.44512,-0.00277,0.65583,0.64299,0.47381,0.51844,-0.73091,0.35017,0.43986
730.12000,-0.58515,-0.77467,0.08842,-0.51188,0.61996,0.15185,0.65930,0.60003,0.65507,0.64676,0.26553,-0.72447,0.40481,-0.00277,0.65583,0.61650,0.42042,0.49321,-1.03403,0.17394,0.53826
730.12400,-0.72098,-0.84821,-0.27922,-0.87711,0.47003,0.02870,0.58932,0.56874,0.70296,0.69162,0.06942,-0.67091,0.32418,-0.00277,0.65583,0.61650,0.39372,0.41753,-1.23610,-0.00229,0.63666
730.12800,-0.44932,-0.70113,-0.00349,-0.51188,0.54499,0.21343,0.72928,0.66261,0.75085,0.73647,0.26553,-0.51026,0.40481,0.07868,0.72067,0.66948,0.42042,0.49321,-0.93299,0.26205,0.63666
730.13200,-0.44932,-0.70113,0.36414,-0.23795,0.69492,0.45974,0.86925,0.75649,0.77480,0.80375,0.31455,-0.40315,0.48543,0.16013,0.81793,0.72246,0.44711,0.59411,-0.73091,0.52640,0.63666
730.13600,-0.44932,-0.62759,0.08842,-0.42057,0.61996,0.39817,0.90424,0.75649,0.84664,0.89346,0.26553,-0.51026,0.44512,0.16013,0.85034,0.74896,0.47381,0.54366,-0.83195,0.43828,0.73507
730.14000,-0.65306,-0.77467,-0.46303,-0.69450,0.47003,0.21343,0.79927,0.69390,0.89453,0.89346,0.06942,-0.56381,0.40481,0.16013,0.81793,0.69597,0.44711,0.46799,-1.13506,0.17394,0.76787
730.14400,-0.51724,-0.77467,-0.18731,-0.60319,0.54499,0.27501,0.79927,0.69390,0.84664,0.82618,0.02040,-0.40315,0.36450,0.16013,0.78551,0.69597,0.47381,0.51844,-0.93299,0.26205,0.70227
730.14800,-0.31349,-0.48051,0.18032,-0.32926,0.69492,0.52132,0.90424,0.75649,0.84664,0.82618,0.11845,-0.45670,0.36450,0.24158,0.81793,0.72246,0.44711,0.56889,-0.52883,0.52640,0.66947
730.15200,-0.58515,-0.48051,-0.27922,-1.05973,0.69492,0.52132,0.90424,0.75649,0.89453,0.84861,0.41261,-0.40315,0.40481,0.20086,0.85034,0.66948,0.47381,0.51844,-0.73091,0.52640,0.73507
730.15600,-0.65306,-0.62759,-0.55494,-0.60319,0.47003,0.27501,0.83426,0.66261,0.89453,0.84861,0.21650,-0.56381,0.36450,0.07868,0.78551,0.59001,0.52720,0.41753,-0.93299,0.26205,0.76787
730.16000,-0.58515,-0.62759,-0.09540,0.03598,0.39506,0.27501,0.83426,0.66261,0.89453,0.82618,-0.32279,-0.61736,0.32418,0.07868,0.78551,0.56352,0.50050,0.39231,-0.93299,0.35017,0.76787
730.16400,-0.44932,-0.48051,0.18032,-0.05533,0.54499,0.58290,0.93923,0.75649,0.84664,0.82618,-0.17571,-0.34960,0.32418,0.16013,0.81793,0.61650,0.44711,0.49321,-0.52883,0.61451,0.70227
730.16800,-0.38141,-0.40697,0.18032,0.21859,0.54499,0.64448,0.93923,0.78778,0.89453,0.84861,0.06942,-0.29604,0.32418,0.11941,0.85034,0.61650,0.42042,0.51844,-0.52883,0.52640,0.73507
730.17200,-0.65306,-0.62759,-0.55494,-0.32926,0.32010,0.39817,0.79927,0.69390,0.91847,0.84861,-0.02863,-0.45670,0.28387,-0.04349,0.85034,0.53703,0.42042,0.44276,-0.83195,0.35017,0.76787
730.17600,-0.51724,-0.55405,-0.64685,-0.14664,0.32010,0.45974,0.72928,0.72519,0.89453,0.82618,-0.02863,-0.40315,0.24356,-0.00277,0.72067,0.56352,0.47381,0.41753,-0.73091,0.35017,0.76787
730.18000,-0.24558,-0.33343,-0.09540,0.12728,0.39506,0.64448,0.79927,0.78778,0.84664,0.80375,0.02040,-0.13538,0.28387,0.11941,0.78551,0.61650,0.50050,0.51844,-0.52883,0.61451,0.70227
730.18400,-0.31349,-0.33343,-0.00349,0.03598,0.39506,0.64448,0.79927,0.78778,0.84664,0.82618,0.02040,-0.45670,0.28387,0.11941,0.78551,0.64299,0.47381,0.56889,-0.42780,0.61451,0.63666
730.18800,-0.44932,-0.40697,-0.46303,-0.23795,0.24513,0.39817,0.76427,0.69390,0.89453,0.84861,-0.17571,-0.67091,0.24356,0.03796,0.75309,0.56352,0.44711,0.44276,-0.73091,0.26205,0.70227
730.19200,-0.58515,-0.55405,-0.64685,-0.42057,0.24513,0.33659,0.72928,0.72519,0.89453,0.84861,0.06942,-0.56381,0.24356,0.11941,0.78551,0.56352,0.42042,0.44276,-0.93299,0.17394,0.73507
730.19600,-0.44932,-0.40697,-0.18731,-0.14664,0.39506,0.52132,0.90424,0.81907,0.89453,0.84861,0.26553,-0.45670,0.28387,0.24158,0.81793,0.66948,0.50050,0.51844,-0.62987,0.43828,0.70227
730.20000,-0.38141,-0.33343,-0.09540,-0.60319,0.47003,0.70606,1.00921,0.91294,0.94242,0.91589,0.02040,-0.18894,0.28387,0.32304,0.88276,0.74896,0.52720,0.59411,-0.52883,0.61451,0.73507
730.20400,-0.58515,-0.48051,-0.64685,-0.87711,0.47003,0.45974,0.97422,0.88165,1.01426,0.98317,-0.27376,-0.29604,0.24356,0.28231,0.85034,0.72246,0.42042,0.59411,-0.83195,0.35017,0.80067
730.20800,-0.58515,-0.62759,-0.64685,0.03598,0.32010,0.33659,0.97422,0.85036,1.03820,0.98317,-0.51890,-0.45670,0.24356,0.20086,0.88276,0.69597,0.47381,0.46799,-1.03403,0.17394,0.86627
730.21200,-0.44932,-0.55405,-0.09540,-0.05533,0.47003,0.45974,1.07919,0.88165,1.03820,0.96075,-0.07766,-0.29604,0.32418,0.20086,0.94760,0.72246,0.58059,0.51844,-0.73091,0.43828,0.83347
730.21600,-0.44932,-0.48051,0.08842,-0.05533,0.54499,0.58290,1.14918,0.94423,1.06215,0.98317,0.11845,-0.18894,0.40481,0.20086,0.98002,0.74896,0.71408,0.51844,-0.52883,0.61451,0.80067
730.22000,-0.65306,-0.62759,-0.27922,-0.23795,0.47003,0.33659,1.11418,0.88165,1.13399,1.02803,0.06942,-0.40315,0.44512,0.11941,1.04486,0.72246,0.84756,0.36708,-0.83195,0.43828,0.86627
730.22400,-0.85681,-0.77467,-0.73876,-0.69450,0.39506,0.21343,1.04420,0.78778,1.20583,1.02803,-0.02863,-0.72447,0.48543,-0.00277,1.10969,0.66948,1.00774,0.26618,-1.13506,0.17394,0.86627
730.22800,-0.58515,-0.77467,-0.46303,-0.32926,0.54499,0.33659,1.07919,0.85036,1.22977,1.02803,-0.02863,-0.83157,0.60636,-0.12495,1.20695,0.72246,1.27470,0.29141,-0.93299,0.35017,0.83347
730.23200,-0.51724,-0.70113,-0.09540,-0.23795,0.61996,0.45974,1.18417,0.88165,1.22977,1.02803,0.36358,-0.77802,0.64668,-0.04349,1.20695,0.74896,1.30140,0.36708,-0.62987,0.61451,0.76787
730.23600,-0.65306,-0.62759,-0.37112,-0.23795,0.47003,0.52132,1.07919,0.88165,1.22977,1.07288,0.31455,-0.61736,0.52574,0.16013,1.10969,0.80194,1.16792,0.39231,-0.73091,0.43828,0.76787
730.24000,-0.78889,-0.62759,-0.83066,-0.42057,0.24513,0.33659,0.90424,0.78778,1.18188,1.05046,-0.22474,-0.56381,0.32418,0.24158,0.98002,0.80194,0.84756,0.54366,-1.03403,0.17394,0.76787
730.24400,-0.58515,-0.48051,-0.55494,0.03598,0.24513,0.58290,0.86925,0.85036,1.11004,1.00560,-0.42084,-0.24249,0.20325,0.44521,0.88276,0.85492,0.63399,0.72024,-0.73091,0.35017,0.73507
730.24800,-0.31349,-0.18635,-0.09540,0.03598,0.32010,0.95237,0.90424,0.91294,1.03820,1.00560,-0.22474,0.13238,0.12263,0.60811,0.81793,0.96088,0.52720,0.87160,-0.32676,0.70262,0.66947
730.25200,-0.38141,-0.25989,-0.37112,-0.51188,0.17017,0.82921,0.79927,0.85036,0.96637,0.98317,-0.17571,0.07883,0.00169,0.56739,0.72067,0.90790,0.36702,0.84637,-0.42780,0.43828,0.63666
