FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
736.06800,0.79953,0.96952,0.53290,1.95671,-0.49920,0.78772,0.10702,-0.04077,0.45603,0.16904,0.24790,1.00478,0.07285,-0.47721,0.33486,-0.40553,0.03219,-1.16580,2.03425,0.81452,0.03241
736.07200,0.41266,0.71572,0.09370,1.29566,-1.00515,0.50905,-0.18663,-0.17090,0.38777,0.16904,0.06197,0.04845,-0.03222,-0.68900,0.12112,-0.59623,0.12506,-1.16580,1.20206,0.61224,0.08007
736.07600,0.02579,0.33502,-0.63830,0.79987,-1.51110,0.36971,-0.57815,-0.30102,0.25123,0.04655,-0.49580,-0.33407,-0.34742,-1.11256,-0.19949,-0.88226,-0.06067,-1.89747,0.36986,0.40996,0.12773
736.08000,0.02579,0.33502,-0.34550,0.96513,-1.25813,0.64839,-0.57815,-0.23596,0.04642,-0.13719,-0.58876,-0.33407,-0.24236,-0.90078,-0.30636,-0.78692,0.03219,-1.53163,0.92466,0.51110,-0.01525
736.08400,0.41266,0.58882,0.24010,1.62618,-0.75218,1.20574,-0.38239,0.02429,-0.09011,-0.07595,0.15494,0.62225,-0.13729,-0.26543,-0.30636,-0.50088,-0.06067,-0.61704,1.75685,0.91566,-0.06291
736.08800,0.28370,0.46192,-0.05270,1.29566,-1.00515,1.06640,-0.57815,-0.04077,-0.15838,-0.01470,-0.03099,0.43098,-0.34742,-0.26543,-0.52010,-0.50088,-0.15353,-0.98288,1.20206,0.61224,-0.06291
736.09200,-0.36108,-0.04568,-1.37030,0.30408,-1.25813,0.36971,-0.96967,-0.23596,-0.29492,-0.13719,-0.49580,-0.33407,-0.55756,-0.90078,-0.84072,-0.69157,-0.52499,-1.34872,-0.18493,0.20768,0.03241
736.09600,-0.10316,0.08122,-0.93110,0.63461,-1.00515,0.64839,-0.87179,-0.10583,-0.49973,-0.25969,-0.30987,-0.14281,-0.55756,-0.68900,-0.94759,-0.59623,-0.71072,-1.34872,0.36986,0.40996,-0.01525
736.10000,0.28370,0.33502,0.24010,1.29566,-0.75218,1.34507,-0.67603,0.08935,-0.77280,-0.32093,0.06197,0.04845,-0.45249,-0.26543,-1.05446,-0.40553,-0.43213,-0.79996,1.20206,0.71338,-0.11057
736.10400,0.02579,0.33502,-0.34550,0.63461,-0.75218,1.34507,-0.67603,0.02429,-0.84107,-0.38218,0.15494,0.04845,-0.55756,-0.26543,-1.16133,-0.40553,-0.52499,-0.43413,0.92466,0.71338,-0.06291
736.10800,-0.49003,-0.04568,-0.93110,-1.01802,-1.00515,0.92706,-0.96967,-0.10583,-0.84107,-0.38218,-0.49580,0.43098,-0.66263,-0.68900,-1.26820,-0.59623,-0.80358,-0.98288,-0.18493,0.30882,-0.06291
736.11200,-0.49003,-0.17259,-0.78470,0.13882,-1.00515,0.64839,-1.16543,-0.23596,-1.04588,-0.62717,-0.96060,-0.52534,-0.76770,-0.90078,-1.58881,-0.78692,-0.71072,-1.34872,-0.46233,0.10653,-0.15824
736.11600,0.15475,0.20812,0.09370,1.79144,-0.24623,0.92706,-0.87179,-0.04077,-1.25068,-0.68842,-0.49580,-0.90787,-0.66263,-0.47721,-1.69568,-0.50088,-0.61785,-0.61704,0.36986,0.51110,-0.25356
736.12000,0.15475,0.33502,0.09370,0.79987,0.00675,1.20574,-0.67603,0.02429,-1.25068,-0.68842,-0.03099,0.04845,-0.45249,-0.26543,-1.48194,-0.50088,-0.61785,-0.06829,0.36986,0.40996,-0.25356
736.12400,-0.36108,-0.04568,-0.63830,0.46935,-0.24623,0.64839,-0.87179,-0.10583,-1.18241,-0.68842,-0.21691,-0.52534,-0.66263,-0.90078,-1.69568,-0.69157,-0.71072,-0.43413,-0.46233,0.00539,-0.15824
736.12800,-0.49003,-0.29949,-0.63830,-0.19170,-0.24623,0.50905,-0.96967,-0.30102,-1.31895,-0.81091,-0.30987,-0.71660,-0.66263,-0.90078,-1.80255,-0.97761,-0.80358,-0.79996,-1.01712,-0.19689,-0.20590
736.13200,-0.36108,-0.17259,0.09370,0.30408,0.25972,0.78772,-0.77391,-0.17090,-1.52376,-0.87216,-0.12395,-0.33407,-0.45249,-0.47721,-1.69568,-0.88226,-0.71072,-0.43413,-0.18493,0.10653,-0.30122
736.13600,-0.23212,0.08122,0.53290,0.63461,0.76567,0.92706,-0.48027,-0.04077,-1.45549,-0.81091,-0.30987,-0.14281,-0.34742,-0.26543,-1.48194,-0.78692,-0.71072,-0.06829,0.09247,0.20768,-0.30122
736.14000,-0.36108,-0.29949,-0.19910,-0.02644,0.51269,0.50905,-0.67603,-0.30102,-1.52376,-0.93340,-0.21691,-0.71660,-0.34742,-0.68900,-1.48194,-1.07295,-0.80358,-0.79996,-1.01712,-0.19689,-0.25356
736.14400,-0.61899,-0.55329,-0.49190,-0.35697,0.25972,0.23037,-0.87179,-0.49621,-1.66029,-1.17839,0.06197,-0.90787,-0.34742,-1.32434,-1.58881,-1.35899,-0.89644,-2.08039,-1.57192,-0.50031,-0.39654
736.14800,-0.36108,-0.42639,-0.05270,0.13882,0.76567,0.36971,-0.67603,-0.43115,-1.79683,-1.30088,0.24790,-0.14281,-0.24236,-1.32434,-1.48194,-1.35899,-0.89644,-0.98288,-0.73973,-0.39917,-0.58719
736.15200,-0.10316,-0.17259,0.24010,0.46935,1.52459,0.50905,-0.48027,-0.36608,-1.66029,-1.36213,0.99159,-0.52534,0.07285,-1.32434,-1.16133,-1.26364,-0.43213,-0.25121,-0.18493,-0.29803,-0.63485
736.15600,-0.36108,-0.17259,0.38650,-0.35697,1.01864,-0.04830,-0.67603,-0.69139,-1.59202,-1.48463,0.71271,-1.67293,0.17791,-1.95969,-1.05446,-1.54968,-0.52499,-1.53163,-1.01712,-0.80373,-0.68251
736.16000,-0.49003,-0.29949,0.09370,-1.84433,0.51269,-0.60566,-0.96967,-0.95164,-1.66029,-1.66837,-0.12395,-1.29040,0.17791,-2.38325,-1.05446,-1.83571,-0.33926,-1.71455,-1.57192,-1.20829,-0.82549
736.16400,0.02579,0.08122,0.67930,-1.01802,1.27162,-0.32698,-0.77391,-0.95164,-1.59202,-1.79086,0.06197,-0.52534,0.49312,-1.74790,-0.62697,-1.54968,-0.06067,-1.34872,-0.73973,-1.00601,-1.01614
736.16800,0.54162,0.46192,1.41130,1.62618,1.77757,-0.04830,-0.57815,-0.95164,-1.52376,-1.72961,0.99159,0.43098,0.70325,-0.90078,-0.30636,-1.26364,0.21792,-0.25121,0.09247,-0.90487,-1.25445
736.17200,0.41266,0.33502,1.11850,0.30408,1.52459,-0.46632,-0.77391,-1.21189,-1.38722,-1.72961,0.99159,-0.14281,0.91339,-0.90078,-0.09262,-1.26364,0.31078,-0.06829,-0.46233,-1.30943,-1.30211
736.17600,0.41266,0.33502,0.67930,-0.19170,1.27162,-0.88433,-0.96967,-1.53720,-1.25068,-1.79086,0.89863,-0.52534,1.01846,-0.90078,0.12112,-1.35899,0.58938,-0.25121,-1.01712,-1.71400,-1.34977
736.18000,0.67057,0.58882,1.11850,0.46935,1.52459,-0.88433,-0.96967,-1.60227,-1.18241,-1.97460,1.08455,0.81351,1.33366,-0.47721,0.44173,-1.26364,1.23942,0.29755,-0.46233,-1.61286,-1.58808
736.18400,1.18640,0.96952,2.14330,0.79987,2.03054,-0.46632,-0.67603,-1.60227,-1.04588,-1.91335,1.27048,1.76983,1.75393,0.36991,0.97608,-0.88226,1.79660,0.48046,0.36986,-1.30943,-1.73106
736.18800,0.92848,0.84262,1.99690,0.79987,2.03054,-0.88433,-0.77391,-1.79745,-0.90934,-1.91335,1.92121,1.38730,1.96407,-0.05365,1.18983,-0.97761,2.26092,0.48046,-0.18493,-1.61286,-1.77872
736.19200,0.54162,0.58882,1.26490,-0.19170,1.27162,-1.58102,-1.16543,-2.05770,-0.77280,-2.09709,1.92121,-0.33407,2.06913,-0.90078,1.29670,-1.16830,2.81811,-0.25121,-1.01712,-2.01742,-1.77872
736.19600,0.67057,0.46192,1.26490,-0.02644,1.52459,-1.58102,-1.16543,-2.18783,-0.84107,-2.28084,2.10713,0.04845,2.27927,-0.68900,1.40357,-1.16830,3.28242,-0.79996,-0.73973,-1.91628,-1.92171
