FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
736.34800,0.59526,0.04011,0.44617,-0.31134,-0.47562,-0.48379,-0.64704,-0.58663,-0.46320,-0.29204,0.37548,0.50038,-0.13205,0.11390,-0.49391,-0.20045,0.18095,0.51409,0.00196,-0.38519,-0.40487
736.35200,0.75574,0.22931,0.70720,-0.22062,-0.47562,-0.48379,-0.64704,-0.62387,-0.46320,-0.31834,0.37548,0.36587,-0.20848,0.03040,-0.53227,-0.23584,0.14470,0.44005,0.16548,-0.38519,-0.48964
736.35600,0.70224,0.16625,0.53318,-0.58348,-0.81763,-0.80397,-0.77829,-0.81008,-0.46320,-0.31834,0.16406,-0.03766,-0.51416,-0.30363,-0.60898,-0.37740,0.07221,0.25497,-0.16156,-0.74212,-0.57441
736.36000,0.70224,0.04011,0.27216,-0.76491,-1.04564,-1.20420,-0.90954,-0.99629,-0.46320,-0.34464,0.23454,-0.17217,-0.51416,-0.63765,-0.68570,-0.48357,-0.00029,0.18094,-0.32507,-1.02766,-0.65918
736.36400,0.91621,0.22931,0.79420,-0.76491,-0.81763,-1.12415,-0.90954,-1.07077,-0.43794,-0.37095,0.30501,-0.17217,-0.51416,-0.80466,-0.64734,-0.51896,0.07221,0.21795,-0.16156,-0.95627,-0.80046
736.36800,1.18367,0.48158,1.22924,-1.12777,-0.58962,-0.96406,-0.81110,-1.07077,-0.43794,-0.39725,0.51643,-0.03766,-0.43774,-0.63765,-0.60898,-0.44818,0.10845,0.29199,0.08372,-0.88489,-0.88524
736.37200,1.13018,0.54465,1.05522,-0.67420,-0.70363,-1.28424,-0.87673,-1.18250,-0.38741,-0.39725,0.44596,0.23136,-0.51416,-0.80466,-0.64734,-0.51896,0.03596,0.21795,-0.16156,-1.17043,-0.88524
736.37600,1.02320,0.48158,0.79420,-0.31134,-0.81763,-1.60442,-0.94235,-1.36871,-0.38741,-0.42355,0.09359,0.02959,-0.59058,-0.97167,-0.68570,-0.66052,0.03596,0.03287,-0.40683,-1.52735,-0.91349
736.38000,1.18367,0.60772,1.14223,-0.40205,-0.70363,-1.44433,-0.90954,-1.36871,-0.43794,-0.47615,0.23454,0.29861,-0.59058,-0.88816,-0.72406,-0.69591,-0.07279,-0.04116,-0.24331,-1.38458,-0.97001
736.38400,1.34415,0.79692,1.57727,0.23296,-0.47562,-1.12415,-0.87673,-1.25698,-0.48846,-0.47615,0.86880,0.56764,-0.51416,-0.72115,-0.80078,-0.62513,-0.14528,0.06989,0.00196,-1.31320,-1.02652
736.38800,1.23716,0.79692,1.49026,-0.03919,-0.58962,-1.20420,-0.90954,-1.29422,-0.46320,-0.42355,0.93927,0.29861,-0.66700,-0.80466,-0.87749,-0.69591,-0.18153,0.06989,-0.07980,-1.38458,-0.99826
736.39200,1.23716,0.79692,1.40325,-0.22062,-0.93163,-1.36429,-1.07360,-1.36871,-0.48846,-0.47615,0.58690,0.16410,-0.89626,-0.88816,-1.03093,-0.80208,-0.29027,-0.26326,-0.24331,-1.67012,-0.99826
736.39600,1.34415,0.79692,1.31625,-0.03919,-0.93163,-1.36429,-1.10641,-1.33146,-0.56424,-0.50245,0.58690,0.23136,-1.12552,-0.97167,-1.18436,-0.87286,-0.50776,-0.37431,-0.16156,-1.59874,-1.02652
736.40000,1.39764,0.92305,1.75128,0.14224,-0.70363,-1.12415,-1.04078,-1.18250,-0.61477,-0.52875,0.51643,0.02959,-1.20194,-0.97167,-1.22272,-0.87286,-0.65275,-0.41133,0.08372,-1.38458,-1.08303
736.40400,1.34415,0.92305,1.75128,0.23296,-0.81763,-1.12415,-1.07360,-1.14526,-0.61477,-0.52875,0.30501,-0.10492,-1.35478,-1.05517,-1.22272,-0.94364,-0.68900,-0.63343,0.00196,-1.52735,-1.08303
736.40800,1.18367,0.73385,1.14223,-0.22062,-1.04564,-1.36429,-1.17203,-1.18250,-0.58951,-0.50245,0.02312,-0.17217,-1.50762,-1.22218,-1.26108,-1.01442,-0.87024,-0.89255,-0.32507,-1.88428,-1.05478
736.41200,1.13018,0.79692,1.22924,-0.12990,-1.15964,-1.36429,-1.23765,-1.14526,-0.61477,-0.55505,-0.04736,-0.23943,-1.58404,-1.22218,-1.37616,-1.08520,-0.94273,-1.04061,-0.24331,-1.88428,-1.08303
736.41600,1.29066,1.04919,1.75128,-0.31134,-0.93163,-1.12415,-1.13922,-1.07077,-0.64003,-0.60765,0.23454,-0.10492,-1.43120,-0.97167,-1.29944,-1.01442,-0.94273,-1.04061,0.00196,-1.67012,-1.13955
736.42000,1.29066,1.11225,1.92530,-0.22062,-0.81763,-1.04411,-1.10641,-0.99629,-0.61477,-0.58135,0.37548,-0.03766,-1.27836,-0.80466,-1.14601,-0.94364,-0.94273,-1.00360,0.08372,-1.67012,-1.13955
736.42400,1.07669,0.98612,1.49026,0.50510,-1.04564,-1.36429,-1.17203,-1.07077,-0.51372,-0.55505,0.23454,-0.03766,-1.12552,-0.88816,-1.06929,-1.01442,-0.90649,-1.07763,-0.24331,-2.02705,-1.13955
736.42800,1.02320,0.92305,1.40325,0.05153,-0.93163,-1.36429,-1.17203,-0.99629,-0.51372,-0.52875,0.23454,-0.03766,-0.89626,-0.80466,-0.95421,-1.01442,-0.87024,-1.18868,-0.32507,-2.09843,-1.11129
736.43200,1.13018,1.04919,1.92530,0.32367,-0.70363,-0.96406,-1.07360,-0.81008,-0.51372,-0.52875,0.65738,0.43312,-0.59058,-0.38713,-0.80078,-0.83747,-0.76150,-1.07763,-0.07980,-1.81289,-1.11129
736.43600,1.02320,1.04919,2.09931,0.41439,-0.47562,-0.88402,-0.94235,-0.62387,-0.43794,-0.42355,0.79832,0.63489,-0.28490,0.03040,-0.64734,-0.69591,-0.61650,-0.96658,0.00196,-1.74151,-1.05478
736.44000,0.80923,0.92305,1.57727,0.05153,-0.47562,-0.88402,-0.90954,-0.58663,-0.33689,-0.37095,0.72785,0.23136,-0.28490,0.19741,-0.49391,-0.66052,-0.65275,-1.00360,-0.32507,-1.95566,-0.94175
736.44400,0.86272,0.79692,1.40325,0.05153,-0.58962,-0.96406,-0.90954,-0.47491,-0.28637,-0.34464,1.00974,0.29861,-0.13205,0.36442,-0.37883,-0.58974,-0.58026,-1.00360,-0.40683,-2.02705,-0.88524
736.44800,0.91621,0.92305,1.83829,0.23296,-0.24761,-0.64388,-0.71267,-0.25146,-0.26110,-0.26574,1.22116,0.70215,0.25005,0.78194,-0.18704,-0.37740,-0.32652,-0.89255,-0.07980,-1.67012,-0.82872
736.45200,0.96970,1.04919,1.83829,0.59582,-0.01961,-0.32370,-0.54861,-0.10249,-0.18532,-0.16054,1.29164,0.83666,0.47931,1.11596,0.00476,-0.23584,-0.25403,-0.78150,0.08372,-1.45597,-0.74395
736.45600,0.80923,0.92305,1.57727,0.23296,-0.13361,-0.48379,-0.51580,-0.06525,-0.08427,-0.08164,1.22116,0.83666,0.55573,1.28298,0.11983,-0.20045,-0.14528,-0.70746,-0.16156,-1.52735,-0.63092
736.46000,0.64875,0.73385,1.14223,-0.12990,-0.24761,-0.56384,-0.48299,-0.10249,-0.00849,-0.05534,1.22116,0.83666,0.70857,1.11596,0.23491,-0.20045,-0.00029,-0.70746,-0.24331,-1.59874,-0.54615
736.46400,0.75574,0.85999,1.40325,-0.12990,-0.13361,-0.24366,-0.35174,0.04648,-0.00849,-0.08164,1.36211,1.10568,0.86141,1.36648,0.31163,-0.09428,-0.00029,-0.55940,0.08372,-1.24181,-0.54615
736.46800,0.86272,0.98612,1.75128,0.14224,-0.01961,-0.00352,-0.25331,0.12096,-0.03375,-0.05534,1.29164,1.30744,0.93783,1.53349,0.34999,-0.05889,-0.03654,-0.37431,0.41076,-0.95627,-0.54615
736.47200,0.70224,0.79692,1.22924,0.95868,-0.13361,-0.24366,-0.25331,0.00924,-0.00849,-0.05534,1.15069,1.17293,0.86141,1.19947,0.38834,-0.09428,-0.00029,-0.48536,0.24724,-1.02766,-0.48964
736.47600,0.48828,0.60772,0.79420,0.32367,-0.47562,-0.48379,-0.35174,-0.13973,-0.05901,-0.13424,1.00974,1.17293,0.63215,1.03246,0.27327,-0.23584,0.07221,-0.59641,0.08372,-1.17043,-0.46138
736.48000,0.48828,0.60772,0.88121,0.32367,-0.47562,-0.32370,-0.35174,-0.13973,-0.13480,-0.21314,0.79832,1.10568,0.55573,0.94895,0.23491,-0.27123,0.03596,-0.59641,0.24724,-0.95627,-0.51789
736.48400,0.59526,0.67078,1.22924,0.77725,-0.24761,-0.08357,-0.28612,-0.13973,-0.21058,-0.29204,0.93927,1.03842,0.47931,0.94895,0.19655,-0.27123,-0.07279,-0.55940,0.65603,-0.59935,-0.57441
736.48800,0.54177,0.73385,0.88121,0.50510,-0.47562,-0.24366,-0.38455,-0.25146,-0.26110,-0.31834,0.86880,0.90391,0.32647,0.78194,0.08147,-0.34201,-0.10903,-0.59641,0.57427,-0.67073,-0.54615
736.49200,0.43478,0.54465,0.09814,0.23296,-0.81763,-0.48379,-0.51580,-0.36318,-0.26110,-0.34464,0.58690,0.50038,0.17363,0.44792,0.00476,-0.44818,-0.03654,-0.67045,0.49252,-0.74212,-0.51789
736.49600,0.54177,0.54465,0.18515,0.23296,-0.93163,-0.48379,-0.58142,-0.43766,-0.36215,-0.44985,0.58690,0.63489,0.09721,0.44792,-0.07196,-0.44818,-0.10903,-0.59641,0.73779,-0.59935,-0.57441
736.50000,0.64875,0.67078,0.70720,0.68653,-0.70363,-0.16361,-0.48299,-0.36318,-0.43794,-0.44985,0.72785,0.90391,0.17363,0.69844,-0.07196,-0.37740,-0.10903,-0.48536,1.06483,-0.31381,-0.60267
736.50400,0.64875,0.67078,0.44617,0.59582,-0.81763,-0.24366,-0.48299,-0.40042,-0.46320,-0.50245,0.44596,0.90391,0.09721,0.53143,-0.11032,-0.41279,-0.18153,-0.48536,1.06483,-0.24242,-0.57441
736.50800,0.38129,0.54465,-0.16288,0.14224,-1.15964,-0.56384,-0.61423,-0.54939,-0.51372,-0.55505,0.16406,0.56764,-0.13205,0.28091,-0.22540,-0.55435,-0.32652,-0.67045,0.81955,-0.38519,-0.51789
736.51200,0.38129,0.48158,-0.24989,-0.40205,-1.15964,-0.48379,-0.64704,-0.54939,-0.53898,-0.58135,0.44596,0.63489,-0.13205,0.19741,-0.37883,-0.55435,-0.21778,-0.67045,0.98307,-0.31381,-0.48964
736.51600,0.59526,0.60772,0.18515,-0.03919,-1.04564,-0.16361,-0.54861,-0.43766,-0.56424,-0.60765,0.30501,0.90391,-0.13205,0.36442,-0.37883,-0.48357,-0.21778,-0.48536,1.31010,0.04312,-0.48964
736.52000,0.54177,0.67078,0.18515,1.04940,-1.04564,-0.24366,-0.48299,-0.43766,-0.58951,-0.58135,-0.25878,0.63489,-0.13205,0.28091,-0.37883,-0.51896,-0.25403,-0.48536,1.31010,0.11450,-0.46138
736.52400,0.32780,0.48158,-0.42390,0.41439,-1.15964,-0.48379,-0.54861,-0.54939,-0.56424,-0.60765,-0.18831,0.43312,-0.20848,-0.05311,-0.41719,-0.62513,-0.36277,-0.59641,1.14659,-0.02827,-0.37661
736.52800,0.22082,0.41851,-0.51091,0.14224,-1.27364,-0.64388,-0.58142,-0.62387,-0.58951,-0.66025,0.16406,0.16410,-0.28490,-0.22012,-0.41719,-0.69591,-0.47151,-0.74448,1.06483,-0.02827,-0.32010
736.53200,0.32780,0.54465,-0.16288,0.50510,-0.93163,-0.48379,-0.45018,-0.54939,-0.64003,-0.68655,0.16406,-0.03766,-0.20848,-0.30363,-0.41719,-0.66052,-0.36277,-0.63343,1.31010,0.25727,-0.37661
736.53600,0.38129,0.54465,-0.07587,0.32367,-0.81763,-0.40375,-0.35174,-0.51215,-0.64003,-0.68655,0.30501,0.09685,-0.13205,-0.47064,-0.37883,-0.66052,-0.36277,-0.55940,1.47362,0.40004,-0.34835
736.54000,0.22082,0.35545,-0.51091,-0.03919,-1.04564,-0.72393,-0.41736,-0.62387,-0.58951,-0.63395,-0.04736,-0.30668,-0.20848,-0.63765,-0.37883,-0.73130,-0.47151,-0.70746,1.14659,0.18589,-0.29184
736.54400,0.16732,0.22931,-0.85894,-0.49277,-1.04564,-1.04411,-0.45018,-0.69836,-0.58951,-0.63395,-0.25878,-0.57571,-0.28490,-0.88816,-0.41719,-0.80208,-0.47151,-0.81851,0.90131,0.04312,-0.26358
736.54800,0.22082,0.22931,-0.68492,-0.31134,-0.70363,-0.88402,-0.35174,-0.62387,-0.58951,-0.66025,-0.11783,-0.44120,-0.13205,-0.80466,-0.34047,-0.73130,-0.39902,-0.70746,1.14659,0.25727,-0.29184
736.55200,0.32780,0.29238,-0.24989,-0.12990,-0.47562,-0.64388,-0.18768,-0.47491,-0.51372,-0.55505,0.16406,-0.17217,0.09721,-0.63765,-0.22540,-0.55435,-0.29027,-0.44835,1.22835,0.40004,-0.26358
736.55600,0.22082,0.22931,-0.51091,-0.49277,-0.70363,-0.72393,-0.18768,-0.47491,-0.41267,-0.50245,0.30501,-0.30668,0.17363,-0.63765,-0.18704,-0.55435,-0.21778,-0.48536,0.90131,0.25727,-0.15055
736.56000,0.00685,0.04011,-0.94594,-1.12777,-0.81763,-0.96406,-0.25331,-0.47491,-0.38741,-0.44985,-0.11783,-0.77747,0.09721,-0.80466,-0.18704,-0.55435,-0.25403,-0.59641,0.65603,0.11450,-0.09404
736.56400,0.16732,0.22931,-0.59791,-1.21849,-0.47562,-0.56384,-0.15487,-0.32594,-0.36215,-0.39725,-0.32925,-0.44120,0.09721,-0.47064,-0.11032,-0.41279,-0.21778,-0.41133,0.90131,0.32866,-0.06578
736.56800,0.32780,0.29238,-0.24989,-0.03919,-0.47562,-0.32370,-0.02362,-0.17697,-0.28637,-0.29204,-0.18831,-0.10492,0.25005,-0.22012,-0.03360,-0.27123,-0.10903,-0.18923,1.14659,0.54281,-0.03753
736.57200,0.16732,0.22931,-0.51091,0.14224,-0.47562,-0.32370,0.00919,-0.06525,-0.18532,-0.10794,0.16406,-0.10492,0.25005,-0.05311,0.04312,-0.16506,0.03596,-0.11520,0.98307,0.54281,0.07550
736.57600,0.06034,0.22931,-1.03295,-0.49277,-0.58962,-0.40375,0.04200,-0.02801,-0.08427,-0.02904,0.02312,-0.03766,0.32647,0.11390,0.11983,-0.09428,0.07221,-0.11520,0.81955,0.40004,0.18853
736.58000,0.11383,0.35545,-0.85894,0.14224,-0.47562,-0.08357,0.10762,0.15820,-0.00849,0.02357,0.02312,-0.03766,0.40289,0.28091,0.19655,0.04728,0.14470,-0.00415,0.98307,0.61420,0.24504
736.58400,0.27431,0.67078,-0.51091,0.50510,-0.13361,0.31666,0.27168,0.34441,0.01677,0.10247,0.23454,0.43312,0.47931,0.69844,0.31163,0.22423,0.28969,0.25497,1.39186,0.97112,0.27330
736.58800,0.27431,0.67078,-0.77193,0.59582,-0.24761,0.47675,0.30449,0.38165,0.09256,0.15507,-0.04736,0.63489,0.40289,0.78194,0.31163,0.25962,0.25345,0.29199,1.31010,0.97112,0.32982
736.59200,-0.04665,0.54465,-1.29397,0.32367,-0.58962,0.15657,0.20606,0.26993,0.11782,0.15507,-0.39973,0.43312,0.25005,0.61493,0.23491,0.18884,0.14470,0.10690,1.06483,0.75697,0.38633
736.59600,0.00685,0.48158,-1.38098,0.41439,-0.47562,0.15657,0.20606,0.26993,0.01677,0.07617,-0.54067,0.43312,0.02079,0.61493,0.15819,0.15345,-0.03654,-0.00415,1.14659,0.82835,0.35807
736.60000,0.11383,0.54465,-1.03295,0.77725,-0.36162,0.31666,0.23887,0.26993,-0.08427,0.02357,-0.39973,0.23136,-0.13205,0.36442,0.04312,0.11806,-0.18153,-0.04116,1.47362,1.11389,0.30156
736.60400,0.00685,0.54465,-0.85894,0.50510,-0.58962,0.15657,0.23887,0.23269,-0.10953,0.04987,-0.75209,0.09685,-0.28490,-0.05311,-0.03360,0.04728,-0.29027,-0.15221,1.31010,1.04251,0.30156
736.60800,-0.20712,0.29238,-1.29397,-0.67420,-0.93163,-0.16361,0.14043,0.08372,-0.05901,0.07617,-1.52730,-0.30668,-0.59058,-0.55414,-0.11032,-0.05889,-0.50776,-0.37431,0.98307,0.82835,0.35807
736.61200,-0.31411,0.16625,-1.55499,-0.94634,-1.04564,-0.40375,0.10762,0.04648,-0.05901,0.04987,-1.66825,-0.71022,-0.74342,-1.05517,-0.11032,-0.12967,-0.47151,-0.41133,0.81955,0.68558,0.35807
736.61600,-0.10014,0.29238,-0.85894,0.50510,-0.70363,-0.32370,0.23887,0.15820,-0.05901,0.07617,-1.17493,-0.50845,-0.66700,-0.97167,-0.07196,-0.05889,-0.29027,-0.26326,1.14659,0.82835,0.30156
736.62000,-0.04665,0.29238,-0.77193,0.23296,-0.81763,-0.24366,0.27168,0.23269,0.06730,0.20767,-0.96351,-0.30668,-0.66700,-0.72115,-0.11032,0.01189,-0.32652,-0.18923,1.06483,0.82835,0.32982
736.62400,-0.15363,0.10318,-1.03295,-0.31134,-0.93163,-0.56384,0.17325,0.19544,0.14308,0.28657,-1.03399,-0.50845,-0.66700,-0.97167,-0.14868,-0.02350,-0.21778,-0.26326,0.73779,0.47143,0.38633
736.62800,-0.20712,0.04011,-0.94594,-0.31134,-0.93163,-0.72393,0.14043,0.12096,0.19361,0.28657,-0.89304,-0.97924,-0.66700,-1.13868,-0.18704,-0.09428,-0.21778,-0.37431,0.65603,0.40004,0.38633
736.63200,0.00685,0.22931,-0.42390,0.14224,-0.81763,-0.24366,0.23887,0.23269,0.19361,0.28657,-0.61115,-0.57571,-0.43774,-0.97167,-0.18704,0.01189,-0.18153,-0.22625,0.98307,0.61420,0.32982
736.63600,0.27431,0.41851,0.01114,0.50510,-0.58962,-0.00352,0.27168,0.34441,0.24413,0.36548,-0.32925,-0.30668,-0.36132,-0.72115,-0.14868,0.11806,-0.07279,-0.15221,1.22835,0.75697,0.32982
736.64000,0.22082,0.41851,-0.24989,0.14224,-0.81763,-0.16361,0.14043,0.19544,0.26939,0.41808,-0.25878,-0.77747,-0.36132,-0.88816,-0.26375,0.04728,-0.10903,-0.33730,1.06483,0.61420,0.32982
736.64400,0.32780,0.54465,-0.24989,0.32367,-0.93163,-0.16361,0.04200,0.12096,0.26939,0.41808,-0.04736,-0.50845,-0.28490,-0.88816,-0.26375,0.04728,-0.03654,-0.30028,1.06483,0.54281,0.32982
736.64800,0.75574,0.85999,0.09814,0.86796,-0.70363,0.23661,0.04200,0.19544,0.24413,0.44438,0.51643,-0.17217,-0.13205,-0.55414,-0.26375,0.15345,0.03596,-0.00415,1.47362,0.82835,0.24504
736.65200,0.91621,1.04919,0.35917,0.95868,-0.70363,0.47675,-0.02362,0.23269,0.16834,0.41808,0.51643,0.02959,-0.20848,-0.47064,-0.37883,0.18884,-0.00029,0.03287,1.80066,0.89974,0.16027
736.65600,0.91621,1.11225,0.35917,0.50510,-0.81763,0.55679,-0.15487,0.12096,0.16834,0.41808,0.02312,0.29861,-0.36132,-0.55414,-0.45555,0.11806,-0.03654,-0.00415,1.80066,0.75697,0.13202
