FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,A1,A2,FZ,CZ,PZ
738.49600,0.01311,0.89562,-0.64988,1.16889,-0.58463,0.68918,-0.19814,0.82379,0.85029,1.02691,0.40401,1.37398,0.13275,1.41846,0.34156,1.47115,0.77134,1.49096,-0.37772,-0.94837,-0.29682
738.50000,1.06184,1.29814,0.67102,1.34789,0.11136,1.42430,0.02575,0.97357,0.80791,1.02691,0.52909,1.85566,0.25453,1.49476,0.49438,1.47115,0.77134,1.49096,1.11820,0.59370,-0.54111
738.50400,1.32403,1.49940,0.67102,1.88490,0.11136,1.24052,0.13769,0.89868,0.85029,1.06386,0.40401,1.49440,0.25453,1.26585,0.41797,1.38775,0.77134,1.44039,1.11820,0.97921,-0.66326
738.50800,0.27529,1.09688,-1.17825,0.63188,-0.58463,0.68918,-0.19814,0.67401,0.89268,1.10081,-0.09631,0.53105,0.13275,0.96064,0.34156,1.22095,0.65438,1.18751,-0.37772,-0.56286,-0.41896
738.51200,-0.24907,0.89562,-1.44243,0.63188,-0.93263,0.13784,-0.42203,0.44934,0.85029,1.02691,0.27893,0.29021,0.01096,0.73174,0.34156,1.09585,0.47894,0.98521,-0.37772,-0.94837,-0.41896
738.51600,0.79966,1.29814,0.14266,0.98988,-0.23664,0.68918,-0.08620,0.52423,0.80791,1.02691,-0.22139,0.89231,0.13275,0.80804,0.34156,1.09585,0.42047,0.98521,0.74422,0.20818,-0.66326
738.52000,1.06184,1.29814,0.93520,1.52689,0.11136,1.05674,0.24964,0.67401,0.85029,1.10081,-0.22139,1.01272,0.37632,0.88434,0.57080,1.13755,0.53742,1.08636,1.11820,0.97921,-0.41896
738.52400,0.79966,1.29814,-0.38570,0.98988,-0.23664,0.68918,0.24964,0.59912,0.97746,1.13776,0.40401,0.77189,0.25453,0.80804,0.57080,1.09585,0.71286,0.98521,0.37024,0.20818,-0.05252
738.52800,0.27529,0.89562,-1.44243,0.09487,-0.93263,0.32162,0.02575,0.52423,0.93507,1.10081,-0.09631,0.53105,0.01096,0.65544,0.49438,0.97076,0.36199,0.78291,-0.75170,-0.56286,0.19177
738.53200,0.53748,0.69435,-0.38570,-0.62114,-0.23664,0.87296,0.24964,0.74890,0.89268,1.06386,0.15385,1.01272,0.25453,0.73174,0.64721,1.01246,0.47894,0.88406,0.37024,0.97921,0.06962
738.53600,1.32403,1.29814,0.93520,1.16889,0.11136,1.60808,0.58547,0.97357,0.89268,1.13776,0.40401,1.73524,0.25453,0.96064,0.57080,1.13755,0.59590,0.93463,1.49219,2.13577,0.31392
738.54000,0.27529,0.89562,-0.64988,1.88490,-0.58463,0.68918,0.36158,0.74890,0.85029,1.06386,-0.09631,0.29021,0.01096,0.73174,0.41797,0.92906,0.42047,0.68176,0.37024,0.59370,0.43606
738.54400,-0.24907,0.49309,-1.70661,0.27387,-1.28062,0.13784,0.02575,0.52423,0.85029,1.02691,-0.34647,-0.43230,-0.23261,0.50283,0.34156,0.80396,0.30351,0.47946,-0.37772,0.20818,0.43606
738.54800,0.27529,0.69435,-0.91407,0.98988,-0.58463,0.68918,0.13769,0.67401,0.80791,0.95300,-0.09631,0.41063,-0.11083,0.42653,0.34156,0.76226,0.24503,0.42888,0.37024,0.97921,0.19177
738.55200,0.79966,1.09688,0.14266,1.34789,-0.23664,0.87296,0.47353,0.74890,0.76552,0.95300,-0.34647,0.16979,-0.11083,0.35023,0.41797,0.76226,0.30351,0.63118,1.11820,1.75025,0.06962
738.55600,0.27529,0.69435,-0.38570,0.81088,-0.58463,0.32162,0.24964,0.52423,0.76552,0.87910,-0.97188,-0.07105,-0.23261,0.19762,0.26515,0.55377,0.18655,0.37830,0.37024,0.97921,0.19177
738.56000,-0.51126,-0.11069,-1.44243,-0.08413,-1.28062,-0.59729,-0.19814,0.14978,0.68074,0.73129,-0.97188,-0.55272,-0.47619,-0.10759,0.11233,0.34527,-0.10585,0.02428,-1.12568,-0.56286,0.19177
738.56400,-0.24907,-0.11069,-0.64988,-0.26313,-0.58463,-0.59729,-0.08620,0.14978,0.59597,0.62043,-0.09631,-0.43230,-0.35440,-0.33649,0.26515,0.26187,-0.10585,0.12543,-0.75170,-0.17734,-0.05252
738.56800,0.01311,0.29183,0.40684,0.45288,0.11136,-0.04595,0.36158,0.37445,0.55358,0.62043,0.02877,0.16979,0.01096,-0.18389,0.34156,0.30357,-0.04737,0.12543,0.37024,1.36473,-0.17467
738.57200,0.01311,0.09057,-0.91407,0.27387,-0.23664,-0.22973,0.36158,0.29956,0.63836,0.62043,-0.22139,-0.43230,-0.23261,-0.10759,0.34156,0.26187,-0.04737,0.07485,-0.00374,0.97921,0.06962
738.57600,-0.77344,-0.51322,-1.70661,-1.33715,-0.58463,-0.78107,0.24964,0.14978,0.89268,0.69433,-0.34647,-1.03440,-0.11083,-0.33649,0.72362,0.09507,0.06959,-0.02630,-1.49967,-0.17734,0.43606
738.58000,-0.51126,-0.31196,-0.91407,-2.05316,-0.58463,-0.59729,0.47353,0.22467,0.89268,0.69433,-0.34647,-0.91398,0.01096,-0.33649,0.80003,0.13677,-0.28128,-0.07687,-0.75170,0.20818,0.55821
738.58400,0.01311,0.29183,0.14266,0.63188,0.11136,-0.04595,0.47353,0.29956,0.59597,0.47262,0.27893,-0.55272,0.13275,-0.26019,0.49438,0.13677,0.06959,0.02428,0.74422,1.36473,0.19177
738.58800,0.27529,0.29183,0.67102,0.98988,0.11136,-0.04595,0.36158,0.29956,0.51119,0.47262,0.02877,-0.31189,0.01096,-0.10759,0.26515,0.13677,0.12807,0.07485,0.37024,0.97921,0.19177
738.59200,-0.51126,-0.51322,-0.91407,-0.80014,-0.23664,-0.59729,0.24964,0.14978,0.72313,0.58348,-1.09696,-0.79356,0.13275,-0.26019,0.57080,0.09507,0.47894,-0.22860,-1.12568,-0.17734,0.68036
738.59600,-0.51126,-0.51322,-0.91407,-0.26313,-0.58463,-0.59729,0.02575,0.07489,0.51119,0.43567,-0.84680,-0.79356,-0.11083,-0.33649,0.26515,-0.03002,0.42047,-0.38033,-0.75170,-0.17734,0.55821
738.60000,0.53748,0.29183,0.14266,0.63188,-0.23664,0.50540,0.13769,0.44934,0.25687,0.36176,0.02877,-0.07105,-0.23261,-0.03128,-0.11691,0.09507,-0.10585,0.02428,1.11820,1.75025,0.55821
738.60400,0.53748,0.09057,0.40684,0.63188,0.45935,0.68918,0.58547,0.67401,0.55358,0.54653,0.27893,0.04937,0.25453,-0.03128,0.41797,0.13677,0.18655,0.02428,1.11820,2.13577,0.92465
738.60800,-0.77344,-0.51322,-1.17825,-0.08413,-0.23664,-0.04595,0.13769,0.44934,0.46881,0.50957,-0.34647,-0.55272,-0.11083,-0.26019,0.18874,0.01168,-0.33976,-0.17803,-0.37772,0.59370,1.16894
738.61200,-1.29781,-0.71448,-1.97079,-0.26313,-0.58463,-0.04595,0.24964,0.59912,0.51119,0.58348,-0.47156,-0.91398,-0.23261,-0.18389,0.26515,0.09507,-0.10585,-0.17803,-0.75170,0.20818,1.53538
738.61600,-0.51126,-0.31196,0.14266,0.27387,0.11136,0.68918,0.58547,0.97357,0.55358,0.69433,0.40401,0.16979,0.01096,0.12132,0.26515,0.30357,0.06959,-0.02630,0.37024,1.75025,1.53538
738.62000,0.27529,0.09057,0.67102,0.27387,0.45935,1.24052,0.92131,1.19824,0.59597,0.80519,0.40401,0.16979,0.01096,0.27392,0.18874,0.47037,-0.04737,0.17600,0.74422,2.52128,1.65753
738.62400,-0.77344,-0.71448,-0.64988,-1.51615,-0.23664,0.68918,0.92131,1.19824,0.85029,0.95300,-0.59664,-0.67314,-0.11083,0.04502,0.57080,0.42867,0.06959,-0.07687,-0.75170,0.97921,2.14612
738.62800,-1.29781,-0.91574,-1.44243,-2.41117,-0.58463,-0.04595,0.47353,0.97357,0.76552,0.87910,-0.97188,-0.43230,-0.35440,0.12132,0.26515,0.38697,-0.57368,-0.07687,-1.49967,0.20818,2.02397
738.63200,-0.24907,-0.51322,-0.64988,0.27387,0.11136,0.32162,0.69742,1.12335,0.76552,0.87910,-0.22139,-0.07105,0.01096,0.35023,0.49438,0.51207,-0.33976,0.07485,-0.37772,0.97921,1.77968
738.63600,0.27529,-0.31196,0.67102,0.45288,0.80735,0.50540,1.14520,1.27313,0.93507,0.95300,-0.09631,0.16979,0.61989,0.42653,0.87644,0.55377,0.42047,0.12543,0.37024,1.75025,1.65753
738.64000,-0.24907,-0.51322,0.14266,-0.80014,0.45935,-0.22973,1.14520,1.12335,1.10462,0.98995,-0.34647,0.04937,0.86347,0.35023,1.10568,0.47037,0.59590,0.07485,-0.75170,0.20818,1.90182
738.64400,-0.51126,-0.91574,-0.64988,-0.80014,0.45935,-0.78107,1.03326,0.97357,1.18939,1.02691,0.90434,-0.19147,0.98525,0.19762,1.18209,0.38697,0.59590,0.07485,-1.87365,-0.94837,1.90182
738.64800,0.27529,-0.31196,0.14266,-0.62114,1.15534,-0.22973,1.25715,1.04846,1.23178,1.06386,1.40466,-0.07105,1.22883,0.35023,1.33491,0.51207,0.53742,0.32773,-0.75170,0.20818,1.65753
738.65200,0.79966,0.29183,1.72774,0.27387,1.85133,0.50540,1.70493,1.27313,1.44372,1.13776,1.65482,0.65147,1.71597,0.65544,1.79339,0.63716,0.82982,0.47946,0.37024,0.97921,1.65753
738.65600,0.79966,0.49309,1.46356,-0.08413,1.85133,0.32162,1.70493,1.19824,1.40133,1.13776,1.77990,0.77189,1.95955,0.73174,1.79339,0.67886,1.00526,0.47946,-0.00374,0.20818,1.90182
738.66000,0.01311,0.09057,0.40684,-0.62114,1.15534,-0.41351,1.14520,0.82379,1.23178,1.02691,1.15450,0.29021,1.71597,0.57913,1.48774,0.51207,0.82982,0.37830,-1.12568,-0.56286,1.77968
738.66400,0.27529,0.09057,0.14266,-0.26313,1.50334,-0.22973,1.25715,0.67401,1.23178,0.98995,1.52974,0.53105,1.83776,0.42653,1.56415,0.47037,1.18069,0.47946,-0.37772,-0.17734,1.53538
738.66800,2.11058,1.09688,1.99192,0.98988,2.19933,0.68918,1.59298,0.74890,1.14701,0.95300,2.40531,1.13314,2.08133,0.80804,1.64056,0.55377,1.12221,0.58061,1.11820,1.75025,1.41324
738.67200,1.84840,1.29814,2.25610,0.63188,1.50334,0.13784,0.92131,0.29956,0.76552,0.73129,1.77990,1.25356,1.71597,0.73174,1.10568,0.38697,0.77134,0.47946,1.11820,0.97921,1.04680
738.67600,0.79966,0.69435,0.67102,-0.97914,0.45935,-0.78107,-0.19814,-0.29956,0.46881,0.47262,0.77925,0.41063,1.10704,0.35023,0.64721,0.09507,0.53742,0.22658,-0.00374,-0.94837,0.80250
738.68000,1.58621,0.69435,0.93520,-1.69515,0.11136,-0.78107,-0.64593,-0.67401,0.17209,0.21395,0.90434,-0.07105,0.86347,-0.03128,0.26515,-0.11342,0.47894,0.07485,0.37024,-0.94837,-0.05252
738.68400,2.11058,0.89562,1.72774,0.63188,0.11136,-0.59729,-1.09371,-0.97357,-0.29417,-0.08166,1.15450,0.41063,0.49811,-0.10759,-0.26973,-0.23852,0.12807,0.07485,1.86617,0.59370,-0.78540
738.68800,1.84840,0.69435,1.72774,1.16889,-0.58463,-0.96485,-1.65343,-1.34802,-0.59088,-0.26643,0.52909,0.04937,0.01096,-0.26019,-0.80462,-0.40532,-0.22281,-0.12745,1.86617,0.20818,-1.15184
738.69200,0.79966,0.29183,0.40684,-0.26313,-2.32461,-1.51619,-2.54900,-1.79736,-0.84521,-0.45119,-0.47156,-0.43230,-0.71976,-0.48910,-1.33950,-0.69721,-0.57368,-0.48148,0.74422,-0.94837,-1.27399
738.69600,0.53748,0.09057,-0.12152,-0.08413,-2.67260,-1.69997,-2.99678,-1.94714,-1.09953,-0.67290,-0.09631,-0.91398,-0.96333,-0.71800,-1.64515,-0.82231,-0.80760,-0.68378,0.74422,-0.56286,-1.51828
738.70000,1.32403,0.29183,1.46356,0.09487,-1.62862,-1.14863,-2.77289,-1.94714,-1.26908,-0.82071,0.65417,-0.67314,-0.84155,-0.64170,-1.64515,-0.86401,-0.74912,-0.68378,1.86617,0.59370,-2.12901
738.70400,1.32403,0.29183,1.46356,0.45288,-1.97661,-0.78107,-2.66094,-1.94714,-1.31147,-0.82071,0.27893,-0.07105,-0.96333,-0.64170,-1.64515,-0.90571,-0.69064,-0.63320,2.24015,0.20818,-2.25116
738.70800,0.27529,-0.31196,0.14266,-0.44214,-1.97661,-1.14863,-2.88483,-2.02203,-1.26908,-0.78376,0.02877,-0.55272,-0.96333,-0.79431,-1.64515,-0.98910,-0.86608,-0.83551,0.74422,-0.94837,-2.00687
738.71200,-0.24907,-0.71448,-0.38570,-0.62114,-2.32461,-1.14863,-2.66094,-1.94714,-1.18431,-0.74681,0.02877,-0.43230,-0.84155,-0.71800,-1.41591,-0.94741,-0.80760,-0.83551,0.37024,-1.33389,-1.76257
738.71600,0.01311,-0.71448,0.40684,0.09487,-1.28062,-0.41351,-1.87733,-1.42291,-1.01476,-0.59900,0.15385,-0.19147,-0.71976,-0.33649,-1.11026,-0.69721,-0.57368,-0.63320,1.49219,0.20818,-1.76257
738.72000,0.53748,-0.31196,0.67102,0.45288,-0.58463,0.13784,-1.20565,-1.04846,-0.80282,-0.37728,-0.47156,-0.19147,-0.47619,0.04502,-0.95744,-0.40532,-0.57368,-0.38033,1.86617,0.97921,-1.27399
738.72400,-0.51126,-0.91574,0.40684,-0.08413,-0.93263,-0.04595,-1.09371,-0.97357,-0.50611,-0.22947,-0.72172,-0.31189,-0.35440,0.04502,-0.65179,-0.40532,-0.39824,-0.38033,0.37024,0.20818,-0.66326
738.72800,-1.55999,-1.72079,-0.38570,-0.97914,-0.93263,-0.78107,-0.98176,-1.04846,-0.42133,-0.26643,-0.47156,-0.67314,-0.23261,-0.26019,-0.42256,-0.57211,-0.45672,-0.58263,-0.75170,-0.94837,-0.54111
738.73200,-0.51126,-1.51953,-0.12152,-1.51615,-0.23664,-0.41351,-0.53398,-1.04846,-0.42133,-0.45119,-0.84680,-0.79356,-0.23261,-0.56540,-0.26973,-0.65551,-0.45672,-0.58263,-0.00374,0.20818,-0.78540
738.73600,-0.24907,-1.31827,0.40684,-1.51615,0.45935,-0.41351,-0.31009,-1.12335,-0.50611,-0.67290,-0.34647,-1.03440,-0.23261,-0.94691,-0.19332,-0.94741,-0.63216,-0.83551,1.11820,0.97921,-0.90755
738.74000,-1.29781,-1.92205,-0.64988,-0.26313,-0.23664,-1.51619,-0.53398,-1.49780,-0.63327,-0.85766,-0.84680,-1.75691,-0.47619,-1.40472,-0.42256,-1.32270,-0.86608,-1.29069,-0.37772,-0.56286,-0.78540
738.74400,-2.34654,-2.52584,-1.17825,-1.69515,-0.93263,-2.25131,-0.86982,-1.79736,-0.71804,-1.07938,-1.97253,-2.11817,-0.84155,-2.01514,-0.57538,-1.61459,-0.92456,-1.59414,-1.49967,-1.71941,-0.78540
738.74800,-2.08436,-2.52584,-0.38570,-1.51615,-0.58463,-2.06753,-0.53398,-1.72247,-0.88759,-1.26414,-1.09696,-2.11817,-0.71976,-2.16774,-0.65179,-1.78139,-1.04151,-1.74586,-0.75170,-0.56286,-0.90755
738.75200,-1.55999,-2.32457,0.14266,-0.80014,0.45935,-1.51619,-0.08620,-1.49780,-1.01476,-1.37500,-0.72172,-1.75691,-0.71976,-2.09144,-0.65179,-1.78139,-1.09999,-1.69529,-0.00374,0.20818,-0.78540
738.75600,-2.08436,-2.32457,-0.64988,-1.51615,0.11136,-1.69997,-0.19814,-1.49780,-1.09953,-1.44890,-0.72172,-1.87733,-0.96333,-2.16774,-0.80462,-1.94819,-1.39239,-1.79644,-0.75170,-0.17734,-0.54111
738.76000,-2.60873,-2.72710,-1.97079,-1.87416,-0.58463,-2.25131,-0.53398,-1.64758,-1.22669,-1.59671,-0.97188,-2.23859,-1.32869,-2.39665,-1.11026,-2.07328,-1.56783,-1.89759,-1.87365,-1.33389,-0.41896
738.76400,-2.60873,-2.32457,-0.91407,-1.69515,-0.58463,-2.06753,-0.42203,-1.57269,-1.43863,-1.78147,-1.84745,-2.23859,-1.57227,-2.39665,-1.33950,-2.11498,-1.56783,-1.89759,-1.12568,-0.94837,-0.66326
738.76800,-1.55999,-1.51953,0.14266,-0.62114,0.45935,-1.14863,-0.08620,-1.27313,-1.52341,-1.81842,-1.97253,-1.87733,-1.69405,-2.16774,-1.41591,-1.94819,-1.80174,-1.79644,-0.00374,-0.17734,-0.90755
738.77200,-1.03563,-1.11700,-0.91407,-0.44214,0.11136,-0.78107,0.02575,-1.04846,-1.48102,-1.70757,-1.84745,-1.39566,-1.69405,-1.86253,-1.41591,-1.86479,-1.80174,-1.69529,-0.00374,-0.17734,-0.66326
738.77600,-1.55999,-1.31827,-1.44243,-1.15815,-0.58463,-0.59729,-0.08620,-0.82379,-1.39624,-1.59671,-2.34777,-1.27524,-1.93762,-1.63363,-1.56873,-1.78139,-1.91870,-1.79644,-0.75170,-1.33389,-0.29682
738.78000,-1.55999,-0.91574,-1.44243,-1.69515,-0.93263,0.32162,-0.19814,-0.59912,-1.48102,-1.55976,-2.34777,-0.79356,-2.18120,-1.17582,-1.72156,-1.61459,-2.09414,-1.84701,-0.00374,-0.94837,-0.29682
738.78400,-0.77344,-0.31196,-0.91407,0.81088,-0.23664,1.42430,0.13769,-0.14978,-1.56579,-1.52281,-1.59728,0.29021,-2.05941,-0.64170,-1.72156,-1.36440,-2.09414,-1.64471,1.86617,0.59370,-0.54111
738.78800,-0.51126,0.09057,-0.38570,2.77991,0.11136,1.97564,0.13769,0.07489,-1.52341,-1.33804,-1.84745,0.89231,-2.18120,-0.18389,-1.79797,-1.07250,-2.09414,-1.44241,2.24015,0.97921,-0.54111
738.79200,-1.29781,-0.31196,-1.97079,1.16889,-1.28062,1.97564,-0.42203,0.07489,-1.52341,-1.19023,-2.09761,1.13314,-2.42477,0.19762,-2.02721,-0.90571,-2.26958,-1.54356,1.11820,-0.94837,-0.54111
738.79600,-1.29781,-0.31196,-1.70661,1.88490,-1.28062,2.15942,-0.64593,0.29956,-1.65057,-1.15328,-2.47285,1.13314,-2.54656,0.57913,-2.18003,-0.65551,-2.32805,-1.34126,1.11820,-0.56286,-0.66326
