Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
4540919,-3.876916e+08,1.461246e+08,-2.343502e+08,2.575712e+08,-8313715,3.233608e+08,1.257255e+08,6.860902e+07,-1.085291e+08,-9.53072e+07,-1.966686e+08,6.709129e+07,-2.11714e+08,1.092961e+08,1.711074e+07,-7.288446e+07,-2.822394e+07,2.242528e+08
-1.912427e+08,-4.510803e+08,3.944371e+07,-2.121803e+08,1.208231e+08,-8.585124e+07,1.293036e+08,6.977451e+07,1.105745e+08,-1.294367e+08,1.046468e+08,-1.48656e+08,2.486597e+08,-2.103461e+08,1.607287e+08,-1.039249e+08,2.309304e+08,-1.038935e+07,3.282226e+08
1.929666e+08,-3.662659e+08,1.940907e+08,-2.637939e+08,2.932257e+08,-1.831194e+08,3.807588e+08,-3.432638e+07,2.205871e+08,-1.073301e+08,5.876237e+07,-2.879179e+08,1.588412e+08,-2.714678e+08,1.389943e+08,-2.350381e+08,-1.647321e+07,-2.076661e+08,3.351721e+08
-1.871376e+08,-3.830582e+08,-7349126,-2.093741e+07,-1.100357e+08,1.52987e+08,-1.386299e+08,3.462079e+07,3.124208e+07,-6.186538e+07,1.325198e+08,-2.884834e+07,7.858036e+07,1.181916e+08,1.391723e+08,1.234775e+08,1.678531e+08,-9.374152e+07,5.295869e+07
-3.669777e+08,-5.220878e+08,1.000656e+08,-7284603,-9745513,1.024106e+08,-91568.92,3977462,1.2557e+08,-5.38282e+07,1.011738e+08,-1.533907e+07,8.085107e+07,7.888947e+07,1.942148e+08,1.084546e+08,1.514723e+08,-1.472106e+08,7.548531e+07
-6.162406e+08,-4.821047e+08,2.94284e+07,8.869275e+07,-5.283438e+07,8.646278e+07,-1.816798e+07,5587298,1.170273e+08,6.177913e+07,3.179394e+07,1.518188e+08,4.341497e+07,1.384525e+08,1.233511e+08,1.445083e+08,1.83066e+08,-1.004391e+08,6.44036e+07
-5.873171e+08,-5.082468e+08,9.929848e+07,1.88312e+07,4067807,-2.550521e+07,5.007755e+07,-6.00335e+07,1.813591e+08,-3.351568e+07,1.187429e+08,1.276273e+08,1.208151e+08,1.059866e+08,2.179093e+08,6.719161e+07,1.972861e+08,-1.541791e+08,5.960438e+07
-6.453617e+08,-6.031013e+08,1.024398e+08,-1.448068e+07,4.975005e+07,4339257,9.44707e+07,-2.536171e+07,1.998199e+08,6251453,2.853141e+07,1.680095e+08,8.800189e+07,1.03749e+08,2.104978e+08,1.003607e+08,1.133192e+08,-7.367885e+07,9.244355e+07
-7.57532e+08,-7.355496e+08,8.755663e+07,-8.770404e+07,6.105469e+07,-5.553807e+07,3.855626e+07,4017992,1.908839e+08,2.161409e+07,1.256996e+08,1.520756e+08,1.827952e+08,8.469723e+07,2.852221e+08,1.28809e+08,1.923831e+08,-5.211118e+07,1.330696e+08
-6.268385e+08,-7.406614e+08,2.049889e+08,-1.556016e+08,1.665844e+08,-1.310854e+08,1.368681e+08,-4.294958e+07,2.43646e+08,4.450822e+07,1.123764e+08,9.050055e+07,1.681212e+08,3.453229e+07,3.140969e+08,6.287968e+07,7.214626e+07,-8.151364e+07,1.274013e+08
-5.87873e+08,-4.923134e+08,8.029744e+07,-9.830785e+07,3.565453e+07,-7.768521e+07,2.981565e+07,-1.368338e+07,1.563371e+08,3.87002e+07,8.469232e+07,2.049751e+08,1.264666e+08,1.181698e+08,2.112473e+08,1.229011e+08,4.839172e+07,-5.111926e+07,6.333321e+07
-4.00968e+08,-4.083435e+08,1.190902e+08,-1.244528e+08,2.183324e+07,-9.529469e+07,3497817,-9.501648e+07,1.31606e+08,-9.689499e+07,1.902878e+08,1.593405e+08,1.993905e+08,1.050028e+08,2.588311e+08,6.836315e+07,6.041778e+07,-1.122839e+08,1.559344e+07
-3.078994e+08,-3.978082e+08,1.550128e+08,-1.281529e+08,3.320761e+07,-4.936463e+07,-6570382,-7.719488e+07,7.40689e+07,-1.706055e+07,1.865341e+08,1.644345e+08,1.304996e+08,1.669043e+08,1.419861e+08,8.855972e+07,-9078221,-1.593435e+08,1.126487e+07
-2.769962e+08,-2.523421e+08,6.976106e+07,-6.172987e+07,1250718,-2.739809e+07,-1.22314e+08,-1.140283e+08,1.465805e+07,-1.786407e+07,1.911918e+08,2.045079e+08,1.016556e+08,2.182026e+08,9.884758e+07,1.151926e+08,6.5253e+07,-1.654084e+08,-4.243983e+07
-1.069827e+08,-1.45865e+08,9.649792e+07,-5.21702e+07,2.559932e+07,-1.600318e+07,-4.196191e+07,-1.877946e+08,647683.4,-1.36584e+08,1.984109e+08,1.760765e+08,7.572284e+07,1.892306e+08,1.040527e+08,3.410666e+07,2.926415e+07,-1.824726e+08,-5.977516e+07
-8.059428e+07,-8.348742e+07,1.264651e+07,-1.046966e+07,-3.319452e+07,7.810996e+07,-8.13197e+07,-1.465765e+08,-2.746508e+07,-9.768627e+07,6.508485e+07,2.533927e+08,-8735042,2.037887e+08,6570009,5.995179e+07,-1.577781e+07,-7.727672e+07,-1.696155e+07
1.002102e+08,2.671814e+07,-8333995,-3.788123e+07,3125820,8532871,-7.871238e+07,-1.783059e+08,-7.218846e+07,-1.01231e+08,1.454056e+08,1.797339e+08,1.239139e+07,9.417255e+07,3.267148e+07,-1.475135e+07,4.980516e+07,-8.695354e+07,-7.440913e+07
3.511474e+08,1.770422e+08,1046123,-1.055414e+07,-5992116,-4183392,-5.744865e+07,-1.038184e+08,-1.03983e+08,-4.617851e+07,1.026195e+08,7.594759e+07,-2.927013e+07,-788893.7,-1.793643e+07,-4.299173e+07,-4.605016e+07,-1.150923e+08,-1.235149e+08
3.149069e+08,3.038736e+08,-8.23269e+07,7.056449e+07,-1.198957e+08,2842650,-1.999384e+08,-8.096489e+07,-1.167025e+08,-9.597145e+07,1.616026e+08,1.158055e+08,-4.094661e+07,2.291033e+07,-4.256924e+07,-6751697,1.388871e+07,-7.298311e+07,-1.473441e+08
2.315991e+08,1.570276e+08,-5.178915e+07,8.043717e+07,-7.822076e+07,-1.131663e+07,-1.124337e+08,-7.791253e+07,-9.555183e+07,-9.539765e+07,1.659932e+08,3.552172e+07,1.116842e+07,-2.551423e+07,3163204,-3.048144e+07,4.672278e+07,-4.019089e+07,-1.128243e+08
-6.181107e+07,-4.67804e+07,-7375944,1.602496e+08,-2.332267e+07,6.252206e+07,-3.756874e+07,-4.554293e+07,-9.341152e+07,-4587336,5.830565e+07,6.234759e+07,-1.981795e+07,7208452,-4.36069e+07,7383033,3.30858e+07,4.498112e+07,-5.22578e+07
-2.026791e+08,-1.101005e+08,8.380685e+07,1.12566e+08,6.209576e+07,-3.839793e+07,-1.366403e+07,-1.208886e+08,-5.403817e+07,-1058577,1.73937e+08,4.603988e+07,8.096691e+07,-6.992013e+07,3.227303e+07,-1.010701e+08,1.450704e+08,1909544,-2.684833e+07
-2.854545e+08,-2.509619e+08,2.250092e+08,4.948931e+07,1.791351e+08,-5.723519e+07,8.58432e+07,-1.158144e+08,-1.779029e+07,1.010347e+07,9.415042e+07,-14087.24,1.102296e+08,-1.203327e+08,4.24623e+07,-9.113816e+07,9.415312e+07,4.906573e+07,-900307.4
-5.279572e+08,-4.412813e+08,2.013382e+08,9.855231e+07,1.638876e+08,-2224492,8.481358e+07,-5.172754e+07,6788100,-3.065548e+07,2.967247e+07,6.536541e+07,7.914526e+07,-2.3092e+07,4.881601e+07,-1.5767e+07,1.558069e+08,9.077429e+07,6.774482e+07
-5.833677e+08,-6.942734e+08,2.486827e+08,7.501156e+07,2.572427e+08,2.473532e+07,1.922748e+08,-4.212171e+07,6.657245e+07,-5.440317e+07,5.355456e+07,-3234870,8.994118e+07,-2.680602e+07,1.495554e+08,-3.040344e+07,1.590288e+08,3.417772e+07,8.383306e+07
-7.381474e+08,-8.407616e+08,2.287866e+08,3.30625e+07,2.538673e+08,1.411214e+08,2.287562e+08,3.2931e+07,1.062886e+08,3.057142e+07,-7995044,3.926175e+07,8.919697e+07,-1.884781e+07,1.044575e+08,1.543491e+07,7.66573e+07,1.209426e+08,1.044158e+08
-7.985122e+08,-7.912999e+08,1.973879e+08,-4.088193e+07,2.065717e+08,1.351955e+08,1.794384e+08,-2.215739e+07,1.240942e+08,-4.190296e+07,1.073848e+08,5.830854e+07,2.020606e+08,2.345979e+07,1.917754e+08,-7299845,7.236631e+07,9.897476e+07,1.050362e+08
-7.724173e+08,-8.787248e+08,2.327273e+08,-8.352847e+07,2.309259e+08,1.327169e+08,2.396588e+08,-2135685,1.49715e+08,1.073158e+07,9.138673e+07,1.800667e+07,2.180009e+08,3.66909e+07,2.185581e+08,2.873795e+07,-2.986246e+07,5.714748e+07,1.016646e+08
-9.788767e+08,-1.069648e+09,1.211952e+08,-7.5855e+07,1.515436e+08,1.704198e+08,1.837961e+08,1.243908e+08,2.087739e+08,1.442863e+08,5.260009e+07,8.637975e+07,1.730825e+08,1.481391e+08,2.187482e+08,1.542503e+08,-1.021712e+07,8.354256e+07,1.134486e+08
-9.361948e+08,-1.200831e+09,1.422442e+08,-1.09585e+08,1.913475e+08,9.666817e+07,2.059464e+08,9.820117e+07,2.609917e+08,1.271798e+08,1.166788e+08,6.314873e+07,2.312659e+08,1.160107e+08,2.893744e+08,7.742804e+07,5.653654e+07,-519030.8,1.741076e+08
-1.053659e+09,-1.292046e+09,1.483706e+08,-1.0516e+08,2.105268e+08,1.265091e+08,2.485606e+08,1.333163e+08,2.861902e+08,1.262107e+08,5.072699e+07,1.108825e+08,1.812379e+08,1.550067e+08,2.326658e+08,4.24581e+07,1.05201e+08,8.149566e+07,2.115056e+08
-1.276617e+09,-1.474631e+09,1.334524e+08,-1.693847e+07,2.122162e+08,1.614513e+08,2.319573e+08,1.493823e+08,2.678934e+08,5.802153e+07,8.668848e+07,1.082471e+08,2.545659e+08,1.536004e+08,3.189668e+08,5.052994e+07,2.192433e+08,1.217821e+08,2.401884e+08
-1.40008e+09,-1.748812e+09,2.414619e+08,7.037225e+07,3.180478e+08,1.423222e+08,3.588904e+08,1.170496e+08,3.22574e+08,-1.332943e+07,1.189451e+08,-145925.8,2.861271e+08,1.25052e+08,3.587217e+08,8.204503e+07,2.641544e+08,1.114762e+08,2.451276e+08
-1.470371e+09,-1.735002e+09,1.852394e+08,1.002565e+08,2.820938e+08,1.571881e+08,3.143145e+08,1.153826e+08,2.935096e+08,5.551186e+07,8.065804e+07,3.790019e+07,2.673228e+08,1.704679e+08,3.143053e+08,1.742013e+08,2.853869e+08,1.082004e+08,2.634333e+08
-1.161914e+09,-1.486683e+09,2.043695e+08,3.193212e+07,2.575512e+08,3.564462e+07,2.401257e+08,-3485614,2.923361e+08,6.827408e+07,8.527304e+07,6.648625e+07,2.792844e+08,1.240853e+08,3.400772e+08,8.8496e+07,2.816982e+08,1.401734e+07,2.424321e+08
-1.119321e+09,-1.483045e+09,2.626401e+08,-1.741785e+07,3.216637e+08,2.175322e+07,2.80192e+08,-4.011629e+07,3.308548e+08,5.596888e+07,9136283,9.455811e+07,2.831827e+08,9.458254e+07,3.297991e+08,5.149359e+07,2.105722e+08,1.243103e+08,1.891921e+08
-1.399509e+09,-1.63498e+09,2.516848e+08,6.95477e+07,2.952874e+08,3.712455e+07,2.81809e+08,-1.452754e+07,3.399828e+08,8.130871e+07,7.213124e+07,1.169291e+08,3.491925e+08,9.64867e+07,4.213204e+08,3.165651e+07,2.669422e+08,1.753327e+08,1.622806e+08
-1.395866e+09,-1.737333e+09,2.940963e+08,4.654933e+07,3.706615e+08,4.6304e+07,3.395631e+08,-1.553303e+07,3.501944e+08,3.861616e+07,1.773928e+08,5.583219e+07,3.511394e+08,6.85921e+07,4.521458e+08,2.489764e+07,2.282907e+08,1.291105e+08,1.753461e+08
-1.37808e+09,-1.741766e+09,1.93944e+08,2.037615e+07,2.575593e+08,1.412192e+08,2.813753e+08,9.9384e+07,3.335985e+08,1.451667e+08,6.749263e+07,9.829732e+07,2.839992e+08,1.923414e+08,3.364109e+08,8.565409e+07,1.623529e+08,1.946084e+08,2.26066e+08
-1.241741e+09,-1.702577e+09,1.304183e+08,-7.623286e+07,2.522432e+08,1.125825e+08,2.471812e+08,1.455936e+08,2.889769e+08,1.150116e+08,1.287936e+08,9.557636e+07,3.287433e+08,1.96652e+08,3.863894e+08,5.266347e+07,1.431596e+08,1.581391e+08,2.38427e+08
-1.184446e+09,-1.63153e+09,1.190177e+08,-9.660372e+07,2.586777e+08,1.202854e+08,2.791352e+08,1.665997e+08,3.090571e+08,2.586805e+08,8.285036e+07,2.215831e+07,2.803903e+08,1.614959e+08,3.63102e+08,8.260574e+07,1.434647e+07,1.492022e+08,2.449754e+08
-1.2732e+09,-1.579719e+09,-2.418803e+07,-8.821875e+07,1.56925e+08,8.767536e+07,2.61986e+08,1.853684e+08,3.414969e+08,3.194749e+08,6.708211e+07,4.943245e+07,3.055937e+08,1.786655e+08,3.812426e+08,1.492603e+08,-3.711684e+07,2.237372e+08,2.945022e+08
-1.159136e+09,-1.538808e+09,3.453299e+07,-1.71761e+08,1.914742e+08,4.960263e+07,3.437163e+08,1.281813e+08,3.974557e+08,2.590525e+08,6.679556e+07,2.278281e+07,3.179213e+08,1.441095e+08,4.167385e+08,1.032699e+08,-1.072801e+08,1.665653e+08,3.347867e+08
-1.175223e+09,-1.482361e+09,2.915615e+07,-1.478771e+08,1.621963e+08,9.569664e+07,3.273576e+08,1.713354e+08,3.483337e+08,2.840732e+08,3.201128e+07,6.103113e+07,2.4381e+08,2.25043e+08,2.955335e+08,1.529528e+08,-1.229131e+08,2.268614e+08,2.729824e+08
-1.095834e+09,-1.323729e+09,6.255605e+07,-1.502101e+08,1.4845e+08,4.74645e+07,2.251662e+08,1.099539e+08,3.252161e+08,1.949178e+08,1.04274e+08,8.988421e+07,3.066404e+08,1.965707e+08,2.932723e+08,1.274937e+08,1.085925e+07,1.596855e+08,1.673683e+08
-8.902182e+08,-1.197783e+09,1.379941e+08,-1.211109e+08,1.695473e+08,5.295607e+07,2.184456e+08,1.382995e+08,2.308838e+08,1.920064e+08,1.800299e+07,4.06511e+07,2.539483e+08,1.369373e+08,2.23283e+08,9.350407e+07,750817.3,1.252005e+08,1.76701e+08
-9.097217e+08,-1.116211e+09,5.55168e+07,-1.363752e+07,8.628104e+07,1.289121e+08,1.201727e+08,1.916453e+08,1.481846e+08,2.486661e+08,-4.845937e+07,4.739625e+07,1.480942e+08,1.441618e+08,1.526898e+08,1.50615e+08,7.716591e+07,1.84757e+08,2.037714e+08
-7.27757e+08,-1.043185e+09,9.666049e+07,9947401,1.466454e+08,1.085249e+08,1.548656e+08,1.486122e+08,1.03228e+08,1.753202e+08,9829600,-6.746486e+07,1.215042e+08,9.327739e+07,1.097034e+08,9.087321e+07,1.258293e+08,1.49864e+08,1.937219e+08
-6.683552e+08,-9.44899e+08,8.306334e+07,1.021749e+08,1.40571e+08,1.337744e+08,1.51777e+08,1.758466e+08,6.932127e+07,2.444054e+08,-3.772773e+07,-1.096036e+08,2.270605e+07,1.18053e+07,-1373474,4.491137e+07,1.162407e+08,2.21017e+08,2.443445e+08
-6.864813e+08,-8.309074e+08,5.532342e+07,9.753059e+07,1.041279e+08,6.58992e+07,1.518831e+08,2.007139e+08,9.095151e+07,2.18156e+08,-5871693,-1.621391e+08,5.134024e+07,-1.202803e+08,8.095508e+07,-4232114,1.377854e+08,2.743339e+08,2.809116e+08
-6.088538e+08,-7.698193e+08,4.297201e+07,2.340259e+07,1.132241e+08,2.473741e+07,2.701592e+08,1.858821e+08,2.218845e+08,2.001327e+08,-5.65327e+07,-2.322686e+08,3.592626e+07,-2.154226e+08,1.43603e+08,-3600906,5991511,3.067371e+08,3.118452e+08
-6.922458e+08,-6.920301e+08,-9.260706e+07,2.081284e+07,4.84875e+07,5.647117e+07,2.627663e+08,2.673028e+08,2.473497e+08,2.851889e+08,-1.597546e+08,-2.113367e+08,-7036726,-1.863652e+08,1.147601e+08,7.640512e+07,-1.125336e+07,3.535168e+08,3.195682e+08
-5.582285e+08,-6.746777e+08,-7.590077e+07,-4.103897e+07,4.525442e+07,3.041652e+07,3.20325e+08,2.535667e+08,2.653324e+08,2.485805e+08,-1.461371e+08,-2.24464e+08,8248051,-2.071109e+08,1.025453e+08,4.79795e+07,-2.502661e+07,3.183705e+08,3.119656e+08
-5.101088e+08,-6.413568e+08,-8.52263e+07,-5.370285e+07,5.118235e+07,1.157364e+08,3.073742e+08,2.699396e+08,2.379217e+08,2.227686e+08,-2.090185e+08,-1.515856e+08,-4.341599e+07,-1.100192e+08,7335374,3.276942e+07,-4.532177e+07,3.415243e+08,2.632039e+08
-4.941488e+08,-5.96025e+08,-1.422517e+08,-9.069666e+07,8237734,1.335212e+08,2.51704e+08,2.694639e+08,1.728327e+08,2.162455e+08,-1.253859e+08,-1.449105e+08,-3.004397e+07,-5.999535e+07,217550.1,5.729246e+07,3.620785e+07,2.61505e+08,2.762299e+08
-3.753084e+08,-5.704087e+08,-6.956469e+07,-1.252072e+08,4.575072e+07,1.399343e+08,2.701661e+08,2.601272e+08,1.260467e+08,2.01024e+08,-1.15366e+08,-1.853197e+08,-5.725883e+07,-2.367744e+07,1.292829e+07,7.937444e+07,-1654100,1.65397e+08,2.230162e+08
-3.61338e+08,-4.593315e+08,-8.09413e+07,-6.938801e+07,1.634076e+07,1.748331e+08,1.933495e+08,2.438198e+08,6.380232e+07,1.104244e+08,-1.087887e+08,-5.468321e+07,-1.068109e+08,7.892866e+07,-5.756365e+07,1.193045e+08,1.855743e+07,1.47047e+08,1.324377e+08
-2.18393e+08,-3.294369e+08,2.983359e+07,-4.182106e+07,8.204431e+07,8.570973e+07,1.798108e+08,4.407119e+07,7.898956e+07,-6.513349e+07,1.195758e+07,-3.37737e+07,-5.049079e+07,6.207108e+07,-2.837588e+07,-1.015386e+07,9.273435e+07,4.725484e+07,6.310173e+07
-1.358475e+08,-2.459467e+08,1.244132e+08,-1.341761e+07,1.129312e+08,7.251869e+07,1.766611e+08,4.829102e+07,5.074451e+07,-7.721813e+07,-4.32411e+07,-3.443491e+07,-9.981693e+07,3.789249e+07,-1.261295e+08,-5239626,4.815366e+07,5.821074e+07,5.147541e+07
-1.099176e+08,-1.100972e+08,6.950004e+07,4.533207e+07,3.551828e+07,6.035484e+07,6.295951e+07,8.329041e+07,-3.418093e+07,-1.164361e+08,-9212114,-8904663,-6.472765e+07,8.173698e+07,-1.39449e+08,-2.05802e+07,9.683147e+07,4.274866e+07,3.523327e+07
6.282044e+07,-9.160455e+07,1.064465e+08,-3.057154e+07,7.600938e+07,1.969089e+07,1.158185e+08,6.706077e+07,-1.584838e+07,-9.793305e+07,2.880236e+07,-4.348794e+07,-5.40119e+07,5596407,-9.879609e+07,-3.609317e+07,9646613,-4.867407e+07,2.512881e+07
1.572505e+07,-3.572853e+07,4.431649e+07,-3.625848e+07,3.117028e+07,5.308965e+07,5.523773e+07,1.238434e+08,-4.021777e+07,1.999361e+07,-4.155785e+07,-2.39919e+07,-8.355411e+07,3.316526e+07,-1.421891e+08,-2808962,-2.922457e+07,-6957237,6.594707e+07
5.899456e+07,5.075397e+07,3.02463e+07,-8.04007e+07,4.422437e+07,-1.978648e+07,3860200,1.214645e+08,-6.839088e+07,9.333882e+07,2.095306e+07,-4.072365e+07,-3.642335e+07,-4.776759e+07,-1.227767e+08,-4.354818e+07,2.900056e+07,-5.314851e+07,6.012967e+07
1.444949e+08,9.683011e+07,5.276694e+07,-2.301296e+07,8.085928e+07,-1.555989e+07,2.702314e+07,1.071083e+08,-4.912996e+07,4.987082e+07,-1.307662e+07,-7.264863e+07,-3.380872e+07,-8.214017e+07,-1.387139e+08,-5.282862e+07,-5.276848e+07,-2.484306e+07,-422458.8
1.092778e+08,1.740453e+08,-4.313856e+07,4.638666e+07,-5692007,-1.357687e+07,-8.690238e+07,4.646232e+07,-4.765414e+07,-7.77923e+07,9429647,-1.793175e+07,2.482813e+07,4022820,-4.396706e+07,4.784758e+07,-3.914762e+07,6512900,-9.301038e+07
1.835467e+08,2.037092e+08,-1.476681e+07,-1.339081e+07,-7387400,-6.606177e+07,-3.59069e+07,-2.143602e+07,1.936399e+07,-647262.8,4.943623e+07,-9.286653e+07,4.644915e+07,-4.355666e+07,-3481827,6.186462e+07,-6.42801e+07,-9.359988e+07,-1.069879e+08
1.622824e+08,2.020499e+08,-3.559352e+07,-8.347815e+07,-9458516,-8.180362e+07,4074578,-8010593,2.590288e+07,6.698573e+07,-5.992184e+07,-4.06021e+07,-3.484304e+07,1.284798e+07,-1.768987e+07,1.222777e+08,-1.161574e+08,-2.735031e+07,-8.151215e+07
2.119677e+08,2.260471e+08,-2.824386e+07,-1.498322e+08,-1.993046e+07,-1.249078e+08,-1.152464e+07,-2.227395e+07,8.434734e+07,-4.576012e+07,-3.53749e+07,-4.874308e+07,2.168562e+07,-1.270311e+07,4.527758e+07,6.558273e+07,-3.204167e+07,-4.763626e+07,-7.593605e+07
2.29496e+08,1.793859e+08,-6460737,-2.198109e+08,2.972817e+07,-1.141158e+08,3.938212e+07,7451146,9.304371e+07,2.264548e+07,-7.935247e+07,-8.586538e+07,1.032476e+07,-2.763684e+07,5.068851e+07,7.592832e+07,-9.505406e+07,-4.373694e+07,-6.6041e+07
