Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
2.922841e+08,2.619956e+08,-5.208037e+07,-4.357196e+07,-3.919082e+08,-1.566973e+08,-1.205751e+07,3.130077e+07,5.010532e+07,-7.866603e+08,1.742935e+08,-1.103519e+08,7.089723e+07,-1.141339e+08,3.823807e+07,-5.018674e+07,-4.16186e+07,-1.473241e+08,1.171426e+07
-7.553732e+07,-1.892021e+08,-1.620338e+08,-7.025762e+07,2.727126e+08,3.82412e+08,2.404037e+08,6.754702e+07,2.18601e+07,1.159062e+09,-4.701725e+08,6.390558e+07,-2.503303e+08,4.643217e+07,1.535379e+08,1.906943e+08,-2.694176e+08,2.913016e+07,1.694457e+08
-1.879362e+08,2461572,-4.016958e+08,-1.180098e+08,-3.44497e+08,1.129365e+07,-1.632671e+08,2.058183e+08,1.617111e+08,-4.52282e+08,8.070546e+07,-5.210591e+07,9.262607e+07,1.636661e+08,1.228163e+07,1.213922e+08,2.199043e+07,1.034347e+08,1.175536e+08
6.267078e+07,-2.184419e+08,7817894,-1.232376e+08,3.243828e+07,2.147629e+08,3.113692e+08,5.563024e+07,2.265065e+08,4.905396e+07,-2.435661e+08,-1.800652e+08,-1.148167e+08,-7558192,2.123989e+07,4.015177e+07,-2.231184e+08,-6.669434e+07,2.083064e+07
-4.058107e+08,-1.538084e+08,-2.596381e+08,-1.430735e+07,1.34177e+08,4.214084e+08,-1.041384e+08,1.113061e+08,-1.214288e+08,7.31828e+08,-2.043397e+08,8.150214e+07,-9.285844e+07,2.304161e+08,6.415095e+07,2.380477e+08,-4.23587e+07,2.267632e+08,4.587737e+07
-2.516593e+08,-1.855737e+08,-3.336178e+08,-9.198132e+07,7.258505e+07,8.795043e+07,1.902759e+08,1.489575e+08,7.043644e+07,6.1073e+08,-2.096372e+08,1.347099e+08,2.451426e+07,1.247136e+08,8.605726e+07,1.17676e+08,-8.456909e+07,7.114465e+07,2.525197e+08
-1.237224e+08,8.081739e+07,-1.691773e+08,-1.066834e+08,-3.069435e+08,-1.441421e+08,1.041222e+08,5.341925e+07,1.30726e+08,-8.204802e+08,1.445417e+08,-4.274486e+07,2.020132e+08,9.683943e+07,1.393666e+07,-2.632818e+07,-7245594,-8.522039e+07,5.631484e+07
-2.667752e+08,-1.753478e+08,-3.001877e+07,1.120194e+07,2.501576e+08,2.87548e+08,3.009983e+08,-1.049917e+08,600253.5,5.605494e+08,-2.689955e+08,1.763533e+07,-5.657204e+07,1.127998e+08,8.844517e+07,8.257089e+07,-1.231732e+08,1.246913e+07,-3.285919e+07
-2.848926e+08,-3.231221e+07,-2.178619e+08,1.19206e+08,-8.734703e+07,1.889621e+08,-1.814057e+08,-9.438302e+07,-5.004198e+07,-3.486803e+08,1.356303e+08,6.886827e+07,1.458577e+08,1.751013e+08,-1.074134e+08,6.724585e+07,1.500332e+08,1.96688e+08,-1.187325e+08
2.206492e+08,-5.489963e+07,1.523524e+08,1.137433e+08,-399240.6,9.639063e+07,8.395504e+07,-2.123975e+08,-1.896844e+07,-4.129354e+08,4.06291e+07,-1.376178e+08,7.331562e+07,-2.497624e+07,-1.090837e+08,-5.38582e+07,-2.935545e+07,-5.40335e+07,-1.867292e+08
-1.080974e+08,-2.072341e+08,-4.914933e+07,8.49571e+07,2.632334e+08,3.775771e+08,-5.984438e+07,-1.346011e+08,-1.571096e+08,5.749609e+08,-1.31156e+08,8.053874e+07,-2.781338e+07,1.387975e+08,3.093105e+07,1.403411e+08,1.116402e+07,1.209602e+08,-5.039181e+07
-2.230546e+07,-4.495788e+07,2.751971e+07,1.723245e+07,-2.28478e+08,-5279405,-1.963115e+08,-7.087214e+07,9776716,-8.097903e+08,3.295733e+08,-6.554658e+07,2.162638e+08,8.357486e+07,-9.151977e+07,1.885907e+07,1.097407e+08,-2.826521e+07,-1.111681e+08
5.486594e+07,-2.464185e+08,2.454985e+08,7.042023e+07,3.215881e+08,2.58463e+08,1.87806e+08,-1.210182e+08,3.413586e+07,5.011623e+08,-2.752851e+07,-3.376494e+07,-1.737575e+07,1.759635e+07,5.513685e+07,7.606998e+07,-6.048842e+07,-3.121042e+08,-3.344333e+08
1.523867e+08,-8138000,1.046142e+08,-3.967377e+07,1994173,-3.384775e+07,2.911376e+07,-2.345641e+07,1.084234e+08,-8.573813e+07,-4.21603e+07,4.140905e+07,-3.848452e+07,-3.603602e+07,-9278628,-4832082,-2.164943e+07,-1.118775e+08,-6.650595e+07
-4.716148e+07,-3.604419e+07,1.938078e+07,-1.920113e+07,1.413085e+08,5.288748e+07,8094242,-1.254459e+07,-1.477885e+07,4.36747e+08,-1.383663e+08,1.918242e+08,-7.724199e+07,8.886717e+07,5.170393e+07,5.980065e+07,-2.468343e+07,-3.676923e+07,-9437627
-4083057,1.447241e+08,2.205065e+07,8950068,-7.770678e+07,-1.253347e+08,-3.459925e+07,-5.555168e+07,1.292434e+08,-3.322781e+08,1.07469e+07,1.435875e+08,-1.28197e+07,7573431,-2.095489e+07,-5.626312e+07,5.434419e+07,-8.465983e+07,-8.561602e+07
3.654226e+07,1.104441e+08,5.923176e+07,3.767778e+07,1.195355e+08,1758839,9.90591e+07,-1.305782e+08,9.587226e+07,2.741394e+08,-1.229049e+08,1.18379e+08,-1.113431e+08,-5.248336e+07,4.89701e+07,-5.584779e+07,-8.217288e+07,-7.453564e+07,-1.305939e+08
8838544,2.971511e+08,-2.699467e+07,3.643501e+07,-9871472,-6.050295e+07,-1.36713e+08,-1.008344e+08,-1.504174e+08,6.676772e+07,1.102752e+08,9.914911e+07,1.01029e+08,-4.069845e+07,5.50392e+07,-4.565123e+07,1.141853e+07,2205302,-1.088638e+08
2.138352e+08,3.739034e+08,1.011959e+08,-1.108722e+07,-1.420518e+07,-1.488285e+08,-5.416501e+07,-9.53409e+07,-9.826167e+07,-1.014176e+08,1.389893e+08,-2.400506e+07,1.019257e+08,-1.359735e+08,5.859378e+07,-1.45252e+08,-7.837613e+07,-1.654236e+08,-1.35395e+08
6.979499e+07,2.73875e+08,9876441,-4.352358e+07,8.216571e+07,-7.509375e+07,-9553304,-8.238577e+07,4.491695e+07,5.031722e+08,-6.797785e+07,6.942331e+07,-1.624887e+07,-1.002936e+08,8.502241e+07,-6.061191e+07,-1.511011e+08,-7.608617e+07,-1.135757e+08
3.584619e+07,3.143502e+08,-3.244017e+07,-6382192,-1.560039e+08,-1.872942e+08,-1.097352e+08,-1.128301e+08,1.368636e+08,-3.031078e+08,1.321542e+08,2.804956e+07,8.826054e+07,-8.098143e+07,1.1341e+07,-9.631055e+07,-1.675033e+07,-6.264655e+07,-1.639209e+08
-1.430305e+07,1.315477e+08,7.04671e+07,3.335916e+07,6.754025e+07,-6.159629e+07,5.899979e+07,-5.493951e+07,1.679207e+07,2.668125e+08,-1.370406e+07,7.467187e+07,-1.682559e+07,-8.692226e+07,7.007737e+07,-2.857868e+07,-1.981975e+08,-9.858354e+07,-1.356356e+08
-1.062847e+08,2.470001e+08,-8.065111e+07,-5719143,-3.623567e+07,-1.04664e+08,-1.121141e+08,-1.025933e+07,-3231047,1.419666e+08,8.552012e+07,1.163961e+08,7.956294e+07,-2.891336e+07,4.643876e+07,1.023993e+07,-5.185881e+07,-6.454154e+07,-8.594319e+07
1.814398e+08,3.007231e+08,8.638653e+07,-7.205095e+07,-9.686821e+07,-2.282655e+08,1.532388e+07,-1.139802e+08,8.103645e+07,-2.137089e+08,1.313643e+08,4.088885e+07,1.04066e+08,-1.111772e+08,4445303,-8.263144e+07,-6.572095e+07,-2.041782e+08,-1.172452e+08
8.644019e+07,7.827212e+07,4.232167e+07,-9.310828e+07,1.319715e+08,-4.629594e+07,3.766416e+07,-9.846277e+07,-3.029348e+07,5.102162e+08,-3.447562e+07,1.151073e+08,3.324601e+07,-1.028894e+07,9.31422e+07,5.583972e+07,-1.110483e+08,-1.002396e+08,-3.283151e+07
7.147462e+07,1.113024e+08,-1.603459e+07,-1.063901e+08,-9.778857e+07,-1.550839e+08,-1.063476e+08,-7.637931e+07,-9360198,-2.558964e+08,1.896445e+08,7.147445e+07,1.329303e+08,6.370454e+07,6.728642e+07,2.657729e+07,6.148655e+07,-6.387124e+07,-4.389043e+07
5.569607e+07,6.898313e+07,6.612423e+07,-8.561393e+07,5.592664e+07,-8.445591e+07,7.451671e+07,-1.679113e+08,1.431615e+08,-2402654,-2.094815e+07,3.71966e+07,-5700911,2.82324e+07,1.226143e+08,-1141131,-7.313709e+07,-1.968701e+08,-4.812424e+07
-8.05166e+07,8.782592e+07,-6.180386e+07,-5.560645e+07,2.171575e+07,-6.098588e+07,-5.91862e+07,-1.084297e+08,1.067849e+08,1.182385e+08,-5.086539e+07,1.142594e+08,-1.574609e+07,8.060186e+07,1.01929e+08,5.255534e+07,5.523921e+07,-6.98403e+07,2837796
5.632798e+07,9.24215e+07,8.483712e+07,-1.650914e+07,-3.745341e+07,-1.361735e+08,-5697244,-8.775569e+07,-6.176058e+07,-3.018508e+08,9.031399e+07,8.680643e+07,3.66439e+07,1452026,7.325049e+07,-3590258,1.255258e+08,-9.372875e+07,1.413601e+07
-8.123484e+07,-8.248719e+07,1.063081e+08,-929147.8,2.41366e+08,4.625615e+07,7.491872e+07,-3.654654e+07,-1.41274e+08,4.184962e+08,-7.061266e+07,1.57472e+08,-9.702235e+07,4.43504e+07,6.578805e+07,2.670833e+07,4.026974e+07,-1.582008e+07,8.889289e+07
-1.59786e+07,2.69842e+07,1.664398e+07,4.834055e+07,1.429764e+07,-6.916133e+07,-8.324558e+07,-6.873023e+07,3517308,-1.969223e+08,7537115,1.285785e+08,-2.872001e+07,3.602409e+07,-5.245942e+07,-2.510492e+07,2.16793e+08,4.530288e+07,6280011
1.704111e+08,5.110424e+07,1.163864e+08,9.301273e+07,1.025655e+08,-1.753029e+07,7.258999e+07,-1.873468e+08,1.800721e+08,-1.610087e+08,-1.687954e+08,1.73611e+07,-1.273457e+08,-9.560447e+07,-9.394052e+07,-1.331507e+08,9.9326e+07,-6.862852e+07,-4.124663e+07
3.779211e+07,6.721324e+07,4.880045e+07,1.295549e+08,1.747126e+08,4.914339e+07,1.844126e+07,-1.437382e+08,-1.632995e+07,1.426888e+08,-1.100992e+08,7.006636e+07,-1.135676e+08,-1.086162e+08,-4.003054e+07,-9.951916e+07,1.576165e+08,5.89091e+07,3136173
1.77843e+08,1.878334e+08,1.604884e+08,1.008562e+08,1.417458e+07,-9.49716e+07,-6.609564e+07,-1.055933e+08,-1.705158e+08,-4.786763e+08,1.450938e+08,-2.795715e+07,6.774152e+07,-1.573671e+08,-4.526491e+07,-1.910971e+08,1.991839e+08,3.527382e+07,-6.939978e+07
3.695926e+07,8.982847e+07,1.80706e+08,7.347469e+07,2.373437e+08,2.686465e+07,9.659362e+07,-1.336297e+08,-5.153971e+07,2.074658e+08,-5.2816e+07,-2.480849e+07,-6.002506e+07,-2.033448e+08,5.959747e+07,-1.601973e+08,-677171.8,-7228436,-5.487204e+07
-1.328393e+08,1.513471e+08,1.096669e+07,-1.805207e+07,2.138804e+07,-8.617774e+07,3.22105e+07,-7.273317e+07,1.230723e+08,-1.850414e+08,8.781336e+07,-1.790721e+07,2.733204e+07,-1.539933e+08,3.498351e+07,-1.299488e+08,5.17663e+07,3.114503e+07,-5.895433e+07
6.786303e+07,9.552586e+07,1.667183e+08,-4.1883e+07,1.039079e+08,-7.508503e+07,1.630737e+08,-5.958651e+07,-8248547,-1.597146e+08,2.994043e+07,-6.982029e+07,-3970259,-1.808341e+08,6.219956e+07,-1.508959e+08,1.66345e+07,-3.718566e+07,-2.868694e+07
-5.319036e+07,2.323025e+07,1.168372e+08,-3.723283e+07,2.265833e+08,3.091455e+07,6.862475e+07,-3.218169e+07,-1.39487e+08,2.773498e+08,-3.597316e+07,2.285568e+07,-5.335809e+07,-1.143347e+08,1.031546e+08,-3.513077e+07,6.431082e+07,4.635612e+07,7.143014e+07
-2.444878e+07,1.204302e+08,1.18766e+08,-4.153021e+07,-5295589,-9.666347e+07,3.012127e+07,-3.252305e+07,-3.385033e+07,-3.746521e+08,9.04998e+07,-1.257166e+08,3.776202e+07,-1.538734e+08,7434905,-1.026787e+08,1.018061e+08,5836565,7.965394e+07
-7948250,-2.681851e+07,1.207742e+08,-3.947766e+07,1.761574e+08,-6856766,1.938299e+08,-2.248933e+07,1.686227e+07,2.38568e+08,-1.11615e+08,-1.403966e+08,-7.012888e+07,-1.261746e+08,3.970536e+07,-6.10883e+07,-7.873059e+07,-7.416422e+07,1.411771e+08
-9701064,-8.871609e+07,-7507778,-9.863533e+07,1899720,-1.854242e+07,6.523849e+07,1.524658e+07,9959979,-3.729391e+07,3.853409e+07,-4.486674e+07,3.163508e+07,-2362128,2.752439e+07,-2330943,1.011061e+07,3.295238e+07,1.438026e+08
1.256009e+08,-1.596316e+08,9.301798e+07,-1.543015e+08,-2906694,-6.285035e+07,1.278685e+08,-1.853008e+07,1.170674e+08,-2.424084e+08,2.482908e+07,-8.753071e+07,2.766564e+07,-1.796716e+07,-1.196071e+07,7789465,-1.077596e+07,-5.331906e+07,1.087129e+08
-6.79337e+07,-2.177144e+08,1.261993e+07,-1.2349e+08,9.59873e+07,9.011668e+07,9.233884e+07,-1.350028e+07,1.208248e+08,2.492452e+08,-1.27926e+08,-1.511406e+07,-8.369994e+07,7.641032e+07,3949309,1.1386e+08,2.189259e+07,1.411051e+07,1.211427e+08
-2.642396e+07,-3.722903e+07,2.664652e+07,-6.420762e+07,-7.553508e+07,-4.15463e+07,-3.721442e+07,-2.058012e+07,-2.981898e+07,-3.626175e+08,1.951223e+07,1.505278e+07,-1.481687e+07,1.222285e+08,-3.677989e+07,7.415974e+07,2.28701e+08,1.9785e+07,9.720959e+07
-6.947333e+07,-1.562972e+08,1.255972e+08,1.703312e+07,1.874936e+08,6.577791e+07,1.028924e+08,-6.102413e+07,-6.687589e+07,6.624621e+07,-1.516265e+08,1.044702e+08,-1.270569e+08,9.266609e+07,2.053976e+07,7.269968e+07,1.514578e+08,-3.994012e+07,9.345485e+07
-2.109262e+08,-1.2077e+08,-466785,8.818403e+07,1.129757e+08,7.431773e+07,-2.676414e+07,-9.154557e+07,-7.738987e+07,-5114823,-3.908154e+07,1.77972e+08,-7.661255e+07,1.430654e+08,-3.132457e+07,7.468945e+07,2.428075e+08,9.279217e+07,4.296183e+07
1.578248e+07,-6.646525e+07,1.101898e+08,1.277407e+08,5.300853e+07,3.125089e+07,1784292,-1.534154e+08,-3.959154e+07,-4.435278e+08,-2.312582e+07,8.083214e+07,-1.41796e+07,3.78834e+07,-1.451651e+08,-6258318,2.052825e+08,3.609004e+07,-5.656122e+07
-9.493266e+07,-1.741154e+08,7.730718e+07,1.050674e+08,2.223936e+08,1.589103e+08,3.380496e+07,-1.379003e+08,7112481,1.614033e+08,-2.097231e+08,6.825316e+07,-1.095549e+08,5.647253e+07,-9.791278e+07,4.5928e+07,9.006239e+07,9.462509e+07,-1.317919e+07
-1.930624e+08,-5.509694e+07,1.560415e+07,8.589526e+07,-1.578384e+07,3.035104e+07,-6.888685e+07,-5.142844e+07,5.290837e+07,-4.396119e+08,5.726654e+07,-4.353746e+07,5569445,1.778949e+07,-1.216216e+08,-1.589031e+07,1.75731e+08,9.050668e+07,-2.77005e+07
-1.05886e+08,-7.852423e+07,1.627983e+08,7.82246e+07,1.882425e+08,9.032077e+07,5.966315e+07,-2.186107e+07,-2.286686e+08,-9.789512e+07,1.806172e+07,-7.58393e+07,3.181801e+07,-4.610842e+07,-6.605392e+07,-3687790,6.307347e+07,4.364895e+07,1.307614e+07
-1.67467e+08,2.619777e+07,7.018509e+07,1.260136e+08,1.457497e+08,9.706145e+07,-1.117703e+08,1.154352e+07,-3.165185e+08,7.762503e+07,3512476,5.13107e+07,7.286449e+07,1.704343e+07,-3.308165e+07,2.544839e+07,1.294541e+08,6.960864e+07,4104667
7.325497e+07,1.471012e+08,1.162204e+08,8.169467e+07,8889363,-9.360998e+07,-4.314497e+07,-8.76299e+07,-2.961435e+07,-2.963034e+08,611978.1,5.243051e+07,6.461495e+07,-7.227349e+07,3635582,-7.370964e+07,1.143346e+08,-1.664831e+08,-2.241925e+07
1.52519e+07,5.508269e+07,5.951039e+07,-1.327706e+07,1.450694e+08,-7.88787e+07,1.309503e+08,-1.167391e+08,2.199641e+08,2.891448e+08,-2.066046e+08,3.941898e+07,-9.428144e+07,-1.084502e+08,5.145889e+07,-2.169084e+07,-3.437507e+07,-1.677806e+08,3.488091e+07
-1.457439e+08,2.389917e+07,-1583063,-5.204164e+07,-1.116052e+08,-2.041653e+08,5.020293e+07,1.226706e+07,1.993619e+08,-1.617889e+08,3.84178e+07,-1.313406e+07,8.277278e+07,-7.035328e+07,-2185831,-1.586319e+07,3.455912e+07,-6.181387e+07,4.978915e+07
-6.07883e+07,-5.949187e+07,1.338182e+08,-2.131144e+07,5.823062e+07,-9.27745e+07,1.286265e+08,-7881031,2.011122e+07,-8078385,5.119418e+07,-5.517878e+07,8.841768e+07,-9.529684e+07,8.194553e+07,-6.347721e+07,-4.094589e+07,-1.023188e+08,2.073025e+07
-1.072115e+08,-1.805197e+07,3.936287e+07,-3.116847e+07,7.105805e+07,-1.892089e+07,1352713,-1.903398e+07,-6.499412e+07,2.570964e+08,2.475103e+07,7.837725e+07,9.21398e+07,-2.594308e+07,1.20909e+08,-1.634628e+07,-2870393,-4621815,5.34321e+07
2.894425e+07,4546995,1.183884e+07,-3.767154e+07,-7.073334e+07,-7.533296e+07,1.829387e+07,-6.660997e+07,8.41663e+07,-2.954512e+08,9.410209e+07,-1.731805e+07,1.34052e+08,-7.665938e+07,7.253766e+07,-7.196381e+07,1.669526e+07,-2.860999e+07,4552251
-4.789495e+07,-2.309414e+08,1.449396e+07,-4.722191e+07,1.239242e+08,6.937335e+07,1.733538e+08,-3.68634e+07,8.209095e+07,2.730699e+08,-8.42729e+07,-7496174,9918191,-3.393141e+07,1.495877e+08,4321176,-7.452541e+07,1.305354e+07,6.873648e+07
-1.384114e+08,-2.55781e+08,-6.634121e+07,-6.659955e+07,-1.089369e+07,5.70158e+07,2242459,5.926635e+07,3.837691e+07,-8.754982e+07,6.028377e+07,-6.836765e+07,1.174679e+08,4.981342e+07,9.875898e+07,4.019373e+07,6.133411e+07,4.8053e+07,1.38627e+08
-8.502186e+07,-2.539069e+08,1.236975e+07,-7.568626e+07,2.902949e+07,1543697,1.504442e+08,9.461412e+07,1.379895e+08,-1.170985e+08,-7.248799e+07,-1.340335e+08,1031273,1.232693e+07,3.010281e+07,4.115797e+07,-9948718,-6.394738e+07,1.498528e+08
-1.957398e+08,-2.31725e+08,-1.42952e+08,-1.209634e+08,9.835253e+07,4.991329e+07,1.749796e+08,1.027788e+08,2.604814e+08,3.044231e+08,-1.501782e+08,-6.753091e+07,-5.82305e+07,5.42663e+07,5.305367e+07,9.480136e+07,-9.051442e+07,-7.824616e+07,1.608232e+08
-1.345313e+08,-9.791044e+07,-1.357611e+08,-1.468867e+08,-1.346415e+08,-1.220317e+08,1.45426e+08,7.924291e+07,2.959349e+08,-2.899488e+08,8.054889e+07,-1.191586e+08,6.781381e+07,-2685396,8.750954e+07,1.612868e+07,-7.873339e+07,-9.940019e+07,8.334562e+07
-1.002954e+08,-1.421278e+08,-4.98676e+07,-9.15331e+07,7.173227e+07,-3.063007e+07,2.41714e+08,3.503723e+07,1.462001e+08,2.250501e+08,-4.469801e+07,-1.288792e+07,3.148858e+07,-3.142767e+07,2.032676e+08,-8090431,-8.804511e+07,-1.222767e+08,8.906582e+07
-1.147155e+08,-6.5033e+07,-4.506433e+07,-3.935035e+07,-2572378,-6.53655e+07,2.688417e+07,7.547859e+07,-1.077481e+08,2.65634e+07,2.545145e+07,1.547815e+07,1.284001e+08,2.023837e+07,2.014881e+08,2.116569e+07,9.894729e+07,-2.065688e+07,1.307217e+08
2.98388e+07,-3.544962e+07,7.347438e+07,-2.401722e+07,2.764654e+07,-1.041425e+08,7.649723e+07,8.285551e+07,-8.233993e+07,-1.461056e+08,4848267,-9.479715e+07,8.645197e+07,-6.257914e+07,9.079281e+07,-3.463199e+07,1.393614e+07,-9.27694e+07,1.02269e+08
-5.243615e+07,-9.61009e+07,-1.593263e+07,-1.315645e+07,8.681381e+07,1.351318e+07,5.550491e+07,6.564819e+07,-1.603874e+07,3.121631e+08,-6.807129e+07,-8.399325e+07,4770898,-2.946667e+07,1.14639e+08,3795495,-3.631647e+07,1.623132e+07,5.054684e+07
-5.169207e+07,-2294264,-6.84516e+07,1.723432e+07,-8.425283e+07,-5.946218e+07,-1.302297e+07,2.506251e+07,9.195523e+07,-2.280378e+08,8.394962e+07,-1.228617e+08,5.887023e+07,-5.408974e+07,5.252579e+07,-5.936368e+07,5.22346e+07,2.867883e+07,-2.820221e+07
-9.619256e+07,-1.323053e+08,2.095454e+07,3.289903e+07,8.157493e+07,6899514,1.765058e+08,-6233110,1.286432e+08,9.819061e+07,-1.204294e+08,-9.392856e+07,-6.568008e+07,-3.242154e+07,1.073765e+08,-2.071158e+07,-6.698174e+07,-5.155769e+07,967293.4
-1.638951e+08,-8.889281e+07,-1.017225e+08,-1.939176e+07,3.409258e+07,2.832395e+07,9.077716e+07,4.922166e+07,7.348683e+07,8.274359e+07,-1.194241e+08,-5.458227e+07,-4.494286e+07,2.133165e+07,7.506654e+07,2.896331e+07,2.355689e+07,4.667879e+07,1.11793e+08
-4.072854e+07,-4.464294e+07,1.631296e+07,-5.705052e+07,1.851584e+07,-3118774,1.722067e+08,1.98883e+07,8.936723e+07,-2.163393e+08,-6706426,-1.043593e+08,-3.055495e+07,-4.035559e+07,-4.301194e+07,-4.83932e+07,2.036171e+07,75442.35,4.145045e+07
-6.721098e+07,-7.467123e+07,2.333409e+07,-1.517198e+07,1.795679e+08,1.223692e+08,1.146336e+08,-1.106937e+07,-8.076262e+07,2.910311e+08,-2.994688e+07,-3.323348e+07,-4.547541e+07,-4649192,-4.955196e+07,1.91832e+07,1.226579e+07,4.129099e+07,4.082622e+07
4.654519e+07,3.297254e+07,8301579,7522285,-5522061,-5131686,-1.016813e+08,7328665,-1.080794e+08,-2.091303e+08,1.373249e+08,-1.704433e+07,1.874831e+07,4120173,-2.023448e+07,1.089123e+07,8.514714e+07,9789475,-538842.9
1.630577e+08,-1.123619e+08,3.408835e+07,-3.084377e+07,5.460323e+07,912397.9,7.054455e+07,9567242,5.390828e+07,5.126997e+07,-5.241947e+07,2.781853e+07,-8.019206e+07,-1.394847e+07,7.153682e+07,2.619611e+07,-3.501651e+07,-9.336173e+07,4.721772e+07
5.722664e+07,-1.123222e+08,-7.107018e+07,-4.96793e+07,-2821800,1.896808e+07,7532481,4.217996e+07,1.24609e+08,1.726421e+08,-7.379346e+07,4.295961e+07,-7.710694e+07,4.56012e+07,3.449377e+07,5.371924e+07,1.822199e+07,-6456061,3.684825e+07
1.174973e+08,-5.163943e+07,-5.555462e+07,-4.04482e+07,-1.491719e+08,-7.082823e+07,6750326,3993587,2.404851e+08,-2.784444e+08,4.44387e+07,-7.286656e+07,781326.7,-1.56078e+07,-4.947424e+07,-1.406424e+07,2.575873e+07,-3.944506e+07,-3.57971e+07
4.334758e+07,-5.030484e+07,-2.682725e+07,-2.311451e+07,1.1175e+07,4.937364e+07,4.234154e+07,-1.52191e+07,1.374298e+08,2.738627e+08,-5.67737e+07,-8.289354e+07,-5.908317e+07,-8772098,3.713327e+07,3.651211e+07,-7.16063e+07,-3.461217e+07,-8.151503e+07
8.617049e+07,6.688609e+07,-1.719699e+07,3.172478e+07,-1.261074e+08,-4.12324e+07,-1.488894e+08,-1.571361e+07,-4.455959e+07,-9.253318e+07,1.50776e+08,-3.946039e+07,5.09288e+07,1.19009e+07,4.944141e+07,3.337454e+07,7.581613e+07,-1.979966e+07,-1.121288e+08
1.837935e+08,5.826878e+07,9.802096e+07,6.273301e+07,3.140095e+07,-4440971,-5.147946e+07,-6.604963e+07,-8.216982e+07,1.766865e+07,9.824648e+07,-3184175,2.792226e+07,-4.262924e+07,5.712815e+07,-1.24253e+07,4.475735e+07,-1.154707e+08,-1.750992e+08
